"","143A-CA3-1","144A-CA3-2","144B-CA3-1","144C-CA3-2","144D-CA3-2","146A-CA3-2","146B-CA3-2","146D-CA3-3","147C-CA3-3","147D-CA3-1","148A-CA3-3","148B-CA3-4"
"Mecp2",8.38280619045991,7.57350222208301,8.48038903965826,8.09132426475658,8.40203475942837,8.13584441616957,8.00208788726867,8.59940390162146,8.47801353110994,8.61381426482676,7.48831865105244,8.17818286998096
"Mecr",6.83151736449931,7.20583365391247,6.26149602139199,6.66338995800159,6.92503213884283,6.59693575240062,7.14003588259961,6.73093924694629,6.84048064370743,6.85119002019368,7.02643378289472,6.88341288333688
"Med1",7.69695206580934,7.57350222208301,7.79564261296727,7.4704178870856,7.73687887134911,7.77493561791716,7.72946409158977,7.69207033604171,7.46662679224834,7.85754088889429,7.53806475273938,7.8223246645413
"Med10",6.95743533499402,7.14155280467797,7.25516208233759,7.25258419789142,7.24937244395569,7.35128888904467,7.11539897861763,6.81030000911682,6.84703358409559,7.38546567250354,7.30782157813459,7.07459872348651
"Med11",6.6114897577608,6.62024200415234,6.73334387056803,6.37607034507079,6.45171957094188,6.32677786550449,6.42935924163241,6.68800437774592,6.27606338679422,6.19203048538614,6.76935707736373,6.48157318212008
"Med12",7.43195744445451,7.37826164007414,7.49035897549558,7.45378601402737,7.2386363493309,7.42542331684474,7.34905321132807,7.88233519706152,7.31554323102971,7.51143661820976,7.11210199216811,7.37331166572296
"Med12l",7.46852378235137,7.14155280467797,7.93755709321358,7.02952434868741,7.59568455830709,7.40124809315447,7.07727131539633,7.83015691183978,7.8114565923468,7.62128741312247,7.22834260830097,7.57246720974054
"Med13",8.01100196974504,7.32375148460184,8.68733467588268,7.65358841751648,7.93158279118196,7.70761100864133,7.65478353467681,8.34996266840832,8.39013435371336,7.96532602135809,7.53108571668928,7.8643193358362
"Med13l",8.29831639757696,7.77975547190752,8.25761147128936,7.63934967328565,8.16758375742321,7.85009382931266,7.94225848060789,8.36937579008775,8.28139860884241,8.3843338330737,7.9874294838037,8.11843034595149
"Med14",8.59378550168951,7.77975547190752,8.31935544297674,8.23381511623178,8.16758375742321,8.21026520742721,8.09243816036294,7.94136932870121,8.06632269369148,8.13410242202566,7.91770274599009,8.35147551987179
"Med15",7.88089595301657,7.74117919268015,7.83990664711296,7.74887959489525,8.00753423975619,7.93687396553082,7.75811565258109,8.19103187359523,7.63447181202252,7.85432361659315,7.8165588882458,7.63863399764269
"Med16",7.65665381652026,7.57350222208301,7.89661751877819,8.24279336119993,7.96719233302783,8.18447216780127,7.67008784411189,7.80570924796715,7.92100218565397,8.11052569362447,8.09443088189024,8.23847068345943
"Med17",6.85380824450707,6.83121318356222,7.07346994985773,7.05419726733372,6.8475311113811,7.02513355055466,7.06422885010941,7.06070618360097,6.76476228430558,7.00740136414606,6.86815268487187,7.12288021228752
"Med18",6.2121796980498,6.30699851990492,5.8714991157142,6.70103236680679,6.64587400565253,6.11557571931036,6.69699131491886,6.26038260461763,6.03711253216429,6.30476381792995,6.16445996696577,6.49899015749438
"Med19",7.00512328614454,7.20583365391247,6.69029523969881,7.38473600365069,7.06267435704682,7.417421798618,6.89190314319699,7.1691127399264,7.0762091441046,7.00053700575481,7.18148455221035,7.20584267633292
"Med20",7.00512328614454,7.14155280467797,6.98420590840172,7.2116694834612,6.89484876052297,7.17615226130454,6.79140618041495,6.93870837097296,6.97439895529312,6.96544116707347,7.19102528240835,6.82038461237171
"Med21",6.72295308100664,6.91913490601422,6.48537605304389,6.83554780942797,6.96849347296724,7.12478954564236,6.99624610735279,6.34706929103923,6.85353637934324,6.89093525414496,6.93233086583184,6.67746539898762
"Med22",7.29378816079408,7.26640472102426,7.61836802392127,7.25258419789142,7.50568293208863,7.45688199678057,7.47215475341969,7.1861088045468,7.20494722319313,7.40433190105204,7.45144075766923,7.11499340216594
"Med23",7.36171480168553,7.07293997536656,7.70212048657498,6.80396800287181,7.2386363493309,7.2900176494952,7.23308098552508,7.31306223651038,7.343492666525,7.37110602310679,7.27321782678995,7.45133967973841
"Med24",8.77669087443266,8.30325834083844,8.57529707656331,8.4108209713677,8.70039801279434,8.07124948424286,8.61833301036932,8.60752493326199,8.64132576018662,8.57314135591282,8.87128613895867,8.83646430104125
"Med25",8.31993946804833,7.95671589036794,8.20389383295763,8.48762241248542,8.10060522196592,8.7072180820263,8.00792170503854,8.01049912926062,8.32523026673065,8.42256777883431,8.11217994307066,8.02339365113118
"Med26",6.49625059740183,6.48509415113804,6.54297496583732,6.97817996073546,6.64587400565253,6.68920134154279,6.71681921698329,6.41982366941554,6.13314201087983,6.54666987180678,6.67369124336819,6.62308016220771
"Med27",6.97680436139289,7.07293997536656,7.04462531341983,7.07826035609608,7.06267435704682,7.13527082078728,7.11539897861763,6.03066048792372,6.68903825994603,7.02098289461917,7.03756260364095,7.13847166861967
"Med28",7.34177111406477,7.77975547190752,7.82532389622058,7.41978348832727,7.72983900216647,7.50995655325607,7.55865588643966,7.21929255027641,7.76538640268736,7.69299144174174,7.92789773671648,7.25540214994092
"Med29",6.83151736449931,6.73295367629313,6.69029523969881,6.97817996073546,6.98253569796566,6.755470823197,6.63408131806947,6.77160520934997,6.98564420647812,6.72862682501709,7.10179113886702,6.75217906336225
"Med30",6.45888176905282,6.73295367629313,6.5957121745569,6.2291892061374,6.45171957094188,7.09267496975846,6.89190314319699,6.39673981962782,6.7125538279023,6.2847407939347,6.56343332317156,6.54839604066949
"Med31",6.37541937491465,6.83121318356222,6.98420590840172,6.2291892061374,6.55621678657737,6.29325312328079,6.24468587809479,6.14689619562984,6.29246896502838,6.52161300394872,6.52217666148822,6.44505856617616
"Med4",6.9475958166956,6.83121318356222,6.88547906104643,6.77112443620831,6.91006842110769,6.97731636113423,7.05101030807482,6.92778025351513,6.53863350982265,6.6996942295742,7.1621357582939,6.86291523541091
"Med6",6.79692657697818,6.62024200415234,6.48537605304389,6.70103236680679,6.35791744854001,6.7230540943997,6.6766217279604,6.67312551175017,6.13314201087983,6.57076746212087,6.52217666148822,6.66425224956675
"Med7",6.97680436139289,6.99917462710123,6.69029523969881,6.86598582026402,7.39888988982322,6.6163895913524,6.84314527060143,7.38550175316971,6.87275377529209,6.85119002019368,7.2819725423944,6.92302487514613
"Med8",7.28675867424754,7.07293997536656,6.73334387056803,7.05419726733372,6.76222801855313,6.88715934558308,7.18759712710747,7.24351313187349,6.7861188608726,7.29639224121719,7.35776483932518,6.97935788800279
"Med9",7.00512328614454,7.37826164007414,7.18116949297438,7.97606891985542,7.33162609442447,7.54644608512684,7.19915397039474,7.1861088045468,7.08632912870954,7.36627838514216,7.55190050696731,7.36081490266818
"Medag",7.14356200987856,6.30699851990492,6.6445871080799,6.73687139946164,6.72539814895611,7.08173628320314,7.11539897861763,6.70258962738096,6.33814493725731,6.89867124809334,7.08084398605681,6.57929215283891
"Mef2a",9.19518435314569,8.59909012532525,9.33917999597899,8.90910180358542,8.91113526956027,8.52747336515675,9.23562192626471,9.25960296848131,8.79503548484966,9.13502528987647,8.65875754484494,9.00090054464289
"Mef2c",7.22881163718924,8.19750329650715,7.45107122713145,7.9086021827734,7.40817898480548,7.76896354665539,7.24415282899057,7.93246207035144,7.90132183809427,7.3759129769687,7.05944307237343,7.56195566562359
"Mef2d",9.34660743859499,8.90951358415688,9.40066299292257,8.67577037402693,9.08397263917656,9.09013845976454,9.11394811644059,9.25621022697956,8.74036526406507,9.09816368065934,8.8560404162133,8.80194575700734
"Mefv",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.37254495461122,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142
"Megf10",7.14356200987856,6.91913490601422,7.04462531341983,7.12470090819362,7.10039141992745,7.7569329987451,6.96762766649608,7.1691127399264,8.21089072654907,6.97256689993883,6.4299477385581,7.2691495793667
"Megf11",6.93764907130374,7.47998010343161,7.15529507750942,6.89538536368019,7.42653264402404,7.47229504005639,7.16409088695005,7.36425965030224,7.20941964826724,6.96544116707347,7.05944307237343,7.43380119363141
"Megf6",6.0872642648797,5.8714991157142,5.8714991157142,5.8714991157142,6.19079303942823,6.87350175774286,6.13574878291634,5.8714991157142,6.33814493725731,6.2847407939347,6.31798947697706,6.46361303672114
"Megf8",9.73754764001484,8.8251714422715,9.5664975529289,9.38200087454823,9.35558476894456,8.93578035753715,9.67951461819034,9.71644798984136,9.72980470784036,9.42448961219363,9.49910137415796,9.74301979875892
"Megf9",9.53825553829894,8.84245199768448,9.22864851955039,8.80623882012243,9.08397263917656,8.93326798527965,9.26854661072768,9.19725380530955,9.07519478713022,9.42653382544681,8.97828671627636,9.39513027986427
"Mei1",6.32772938395083,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.10558361421441,5.8714991157142,6.11083729075916,6.02050250303902
"Mei4",5.8714991157142,6.48509415113804,5.8714991157142,6.30902253287118,5.8714991157142,6.21626638985438,6.05848225421832,5.8714991157142,5.9886376170304,6.19203048538614,5.8714991157142,6.23567596641634
"Meig1",6.24452375010519,5.8714991157142,5.8714991157142,6.2291892061374,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.11083729075916,5.8714991157142
"Meioc",6.37541937491465,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.13574878291634,6.22667762090384,5.8714991157142,6.00257971191783,6.04083368100661,6.16911037830539
"Meis1",5.8714991157142,6.62024200415234,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.03711253216429,6.09838159864917,6.04083368100661,6.02050250303902
"Meis2",7.23622879383341,7.66022152666487,6.77411668052949,7.41978348832727,7.49715020749879,7.43336919934307,7.55865588643966,7.80570924796715,7.38224015512023,6.82642544764285,7.59246768659701,7.6435766663467
"Meis3",7.49227465179763,6.62024200415234,7.25516208233759,7.59560027388736,7.70127185306395,7.58880088233008,7.59964634790512,7.09815894790422,7.2183079081794,7.02098289461917,7.11210199216811,7.63863399764269
"Memo1",7.28675867424754,7.81717801344739,7.47088152835381,7.07826035609608,7.2809512481434,7.2900176494952,7.51620132270012,7.08892788355798,7.15444139930343,7.36142984851072,7.01517421698423,7.22024043120458
"Men1",8.17784764513272,7.74117919268015,8.00302567402831,7.87349027057824,7.8949588276111,7.59571629929975,8.19729842944541,7.76557580704509,7.71754967580958,7.80840153553623,8.31608933610199,8.08053842430973
"Meox1",5.8714991157142,5.8714991157142,5.8714991157142,6.12474723758388,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.21759457693144,5.8714991157142,6.12935193162104
"Meox2",5.8714991157142,6.62024200415234,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.10558361421441,5.8714991157142,5.8714991157142,5.8714991157142
"Mepce",7.41950521351088,7.52766859083875,6.88547906104643,7.6676625955844,7.6113431064508,7.6162269799504,7.52481524535453,7.14308174492681,7.51512445443384,7.58578228192694,7.46633307562219,7.45133967973841
"Mertk",7.02354159361993,7.52766859083875,7.20641501204077,7.25258419789142,6.91006842110769,7.6363948665357,6.87595401137777,7.40635105171705,8.02868154814621,7.1823175523601,6.50046197714399,6.97935788800279
"Mesdc1",7.14356200987856,6.91913490601422,7.30179002998755,7.59560027388736,7.65713685312782,7.47992536511407,7.63146015052319,7.48614106922126,7.33160076271324,7.26502153906354,7.22834260830097,7.3353936108217
"Mesdc2",7.64119234568225,8.02118814493184,7.66930589222573,7.58065642430808,7.43560003575803,7.58880088233008,7.51620132270012,7.72936831546975,7.41600790798848,7.64057022129114,7.69441312738812,7.68241220841679
"Mesp2",6.0872642648797,5.8714991157142,5.8714991157142,5.8714991157142,6.23993883949008,6.17025322561804,5.8714991157142,5.8714991157142,6.29246896502838,6.26366764596159,6.11083729075916,6.31693657890551
"Mest",7.47450716767575,6.83121318356222,7.15529507750942,7.12470090819362,6.91006842110769,7.38484028938078,7.38837294262331,7.32793318029346,7.21387314445603,7.34675664440162,7.2992730904817,7.3418036301116
"Met",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.68103156211232,5.8714991157142,5.8714991157142,6.12935193162104
"Metap1",7.81051868681533,7.32375148460184,7.85432331013732,7.45378601402737,7.5798190721727,7.4875059326895,7.67008784411189,7.54258155511278,7.56820497774811,7.70030031959936,7.89185477047014,7.70137749435158
"Metap1d",6.65533351594849,6.83121318356222,7.30179002998755,6.73687139946164,6.95423482063966,7.01340382038113,6.77340820694512,6.54108027040054,6.85353637934324,6.55883215186653,6.52217666148822,6.79828008741105
"Metap2",8.15377973470486,8.16970273597167,8.29908733713302,7.86156810359674,7.91340158955015,7.69496674878135,7.9483676102832,8.08808994371327,8.16713159866916,7.73620883070314,7.93296505209323,8.04511647022569
"Metrn",6.85380824450707,7.66022152666487,7.38950092554831,7.8002140927163,7.9846356275125,8.0993217232774,6.99624610735279,7.1861088045468,8.21284603033452,7.62516862442844,7.2819725423944,7.13847166861967
"Metrnl",6.69664021154134,6.73295367629313,6.42138429717061,6.12474723758388,6.64587400565253,6.32677786550449,6.48739848932738,6.34706929103923,6.60463750584648,6.45394735979256,6.54314439751207,6.56402944695782
"Mettl1",6.49625059740183,6.62024200415234,6.73334387056803,6.58152547799477,6.95423482063966,6.3579273508265,6.80901411626574,6.50340417824626,6.93981803950159,6.58248728052689,7.00377989750174,6.98842104839566
"Mettl10",6.91742136530668,6.73295367629313,6.81291230445474,7.14714177502792,6.93975087475964,6.84552118329727,6.58877819516267,6.59367450033277,6.50809231072943,6.83476135117871,6.50046197714399,6.36351920098452
"Mettl13",6.820146646853,6.48509415113804,6.9524742545201,6.80396800287181,6.64587400565253,6.7230540943997,6.84314527060143,6.75828217555488,6.76476228430558,6.74732558884873,7.14241634540194,6.91328635267689
"Mettl14",6.9071337424383,7.07293997536656,7.45107122713145,7.07826035609608,7.01000351739904,6.91385343753563,6.84314527060143,6.84726086508035,7.16380939483026,7.07347015240718,6.99224660453824,6.90344031802812
"Mettl15",6.47787086345724,6.48509415113804,6.42138429717061,6.48792481121569,6.28314971159458,6.17025322561804,6.28844625763025,6.50340417824626,6.63961686292923,6.24136482413915,6.24927983559293,6.54839604066949
"Mettl16",7.31460913870149,6.99917462710123,7.30179002998755,7.07826035609608,7.34148690664424,6.48977494539528,7.18759712710747,7.72936831546975,7.3591531519433,7.05411832713035,6.99224660453824,7.38567086810282
"Mettl17",7.19092409454992,6.48509415113804,6.98420590840172,7.00420055479158,7.03669862758845,6.3579273508265,7.01023458963584,7.19450378434269,7.00773788159714,7.06061155863877,7.14241634540194,7.17643994300005
"Mettl18",5.8714991157142,6.30699851990492,6.42138429717061,5.8714991157142,6.19079303942823,6.17025322561804,5.8714991157142,6.37254495461122,6.25894492845937,6.2847407939347,6.37720153293505,5.8714991157142
"Mettl2",6.64102186488411,6.83121318356222,6.69029523969881,7.00420055479158,6.72539814895611,6.41470764204178,6.36415907078483,6.93870837097296,6.91601194745071,6.82642544764285,6.99224660453824,6.59420774544285
"Mettl20",6.3975866511793,5.8714991157142,5.8714991157142,6.58152547799477,6.13237832662708,5.8714991157142,6.05848225421832,6.5766123993566,6.46476573064699,6.09838159864917,6.40425717709741,5.8714991157142
"Mettl21a",6.78506489577937,6.83121318356222,6.34842684792582,6.73687139946164,6.60253660626119,6.90060715130392,6.63408131806947,6.55909300777311,6.70479698776322,6.55883215186653,6.54314439751207,6.6904440566456
"Mettl21b",6.27422618603163,5.8714991157142,5.8714991157142,5.8714991157142,6.13237832662708,6.04419012214,6.39781406224747,6.03066048792372,6.41780842631037,6.09838159864917,6.04083368100661,5.8714991157142
"Mettl21c",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.09838159864917,5.8714991157142,5.8714991157142
"Mettl21e",6.54822336691565,5.8714991157142,5.8714991157142,5.8714991157142,6.35791744854001,6.21626638985438,6.39781406224747,6.14689619562984,6.24101447564584,6.6488167429415,6.4299477385581,6.08212828101941
"Mettl22",6.74839025142572,6.83121318356222,6.88547906104643,6.62367124775845,7.10039141992745,7.14564509400911,6.84314527060143,7.0016777258954,6.8272201311473,7.20501297556077,7.03756260364095,6.71574128746939
"Mettl23",6.47787086345724,6.73295367629313,6.84996867344938,6.53648873137219,6.53174292999677,6.8165864091711,6.84314527060143,6.71689657833992,6.7125538279023,6.40902957686354,6.88136832268103,6.66425224956675
"Mettl24",6.17635408035087,6.48509415113804,6.42138429717061,6.43491918602389,5.8714991157142,6.25673300638427,5.8714991157142,6.41982366941554,5.8714991157142,6.50868951223567,6.37720153293505,6.16911037830539
"Mettl25",6.49625059740183,5.8714991157142,5.8714991157142,6.2291892061374,6.5062586792095,6.63530608935515,6.327927133557,6.61031113867084,6.45340003567527,6.2847407939347,6.11083729075916,6.44505856617616
"Mettl26",6.91742136530668,7.20583365391247,7.01489498603501,7.19060209277334,7.136734893882,6.83117847897526,7.35901334688299,7.10730534166485,7.29513556006664,7.30665133563216,7.17185539877782,6.90344031802812
"Mettl3",6.99577819837651,5.8714991157142,7.12875128117183,7.07826035609608,6.53174292999677,6.93977187644701,6.77340820694512,6.54108027040054,6.8272201311473,6.89093525414496,6.81314588975361,6.97935788800279
"Mettl4",6.41881918431638,6.30699851990492,6.14768706671911,5.8714991157142,6.47963658257261,6.32677786550449,6.39781406224747,6.37254495461122,6.47590606487398,6.49548086756981,6.37720153293505,6.6904440566456
"Mettl5",6.91742136530668,6.62024200415234,6.34842684792582,6.66338995800159,6.7440305593165,6.29325312328079,6.80901411626574,6.50340417824626,6.37960416316837,6.66959643748978,6.52217666148822,6.75217906336225
"Mettl6",6.51407339736468,7.14155280467797,6.88547906104643,6.92383490724748,6.7440305593165,7.01340382038113,7.23308098552508,6.78470971481763,6.87906570960689,6.72862682501709,6.56343332317156,6.60879738937397
"Mettl7a1",7.38130899250608,7.32375148460184,7.41039615948035,7.16910049554599,7.06267435704682,7.66277429616841,7.23308098552508,6.93870837097296,7.10131809282598,6.96544116707347,7.26439163992524,7.49684794668602
"Mettl7a3",5.8714991157142,5.8714991157142,6.42138429717061,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.13339075651678,6.28510265640539,5.8714991157142
"Mettl8",6.45888176905282,7.07293997536656,6.88547906104643,6.73687139946164,6.99636978899757,6.755470823197,6.95298031227433,7.07961014144283,6.95727123496787,6.6381951109319,7.18148455221035,7.00628895424823
"Mettl9",7.36171480168553,7.47998010343161,7.47088152835381,7.51893215686025,7.37055558980606,7.56781162861293,7.24415282899057,7.38550175316971,7.22712200702722,6.91394313821433,7.5790978626355,7.31593753945399
"Mex3a",6.78506489577937,5.8714991157142,5.8714991157142,6.30902253287118,6.70630137242535,6.63530608935515,6.42935924163241,6.50340417824626,6.24101447564584,6.48196850406904,6.72302091168609,6.38517379182665
"Mex3b",6.32772938395083,6.30699851990492,6.77411668052949,6.43491918602389,6.28314971159458,6.92690593229208,6.73614300924367,7.10730534166485,6.55818962187612,6.49548086756981,6.73877435622556,7.00628895424823
"Mex3c",7.29378816079408,7.14155280467797,7.5095164232101,7.92009522010596,7.31163639114791,7.16608328756738,7.32886117315505,7.8253051419448,7.52189143684246,7.39964474413522,7.31630390877883,7.46861521255762
"Mex3d",7.07677320666776,7.07293997536656,7.36821169102283,6.80396800287181,7.35126089243731,6.80173307182066,6.93809491264487,6.64241806200787,6.98003854187567,6.97256689993883,7.10179113886702,6.93265890255202
"Mfap1a",7.23622879383341,7.77975547190752,7.60090110392327,7.51893215686025,7.42653264402404,7.64304356820277,7.24415282899057,7.34987109699287,7.31149198655414,7.31681525115208,7.01517421698423,7.49684794668602
"Mfap1b",7.50397100160668,7.61764050723437,7.58317664054926,7.51893215686025,7.47989535804543,7.6162269799504,7.7791798772167,7.76557580704509,7.67374599848447,7.56151411274861,7.68828529935198,7.60345840089199
"Mfap2",6.56462447590578,6.30699851990492,6.73334387056803,5.8714991157142,6.19079303942823,6.21626638985438,6.28844625763025,6.59367450033277,6.66475054366845,6.53426807569468,6.73877435622556,6.67746539898762
"Mfap3",7.11072316595287,6.83121318356222,6.88547906104643,6.83554780942797,7.19457104832109,7.04817152943214,6.77340820694512,6.70258962738096,6.80692603727308,6.90634003933827,6.28510265640539,6.98842104839566
"Mfap3l",7.55521015059755,7.37826164007414,7.30179002998755,7.82511439793686,7.49715020749879,8.09468443316829,7.49878151401813,8.20924894930732,8.17920933828611,7.8735061959737,7.45144075766923,7.8137557160831
"Mfap4",6.69664021154134,6.83121318356222,6.42138429717061,6.58152547799477,6.23993883949008,6.41470764204178,6.42935924163241,5.8714991157142,6.10558361421441,6.3767605706774,6.58310172462151,6.51590812298232
"Mfap5",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.13574878291634,5.8714991157142,5.8714991157142,6.0568114210817,5.8714991157142,5.8714991157142
"Mff",8.66463995270554,8.8251714422715,8.60824629521047,8.66924086829643,8.70717335838302,8.91045163758049,8.62938112901202,8.86985696966629,8.30714008466835,8.71563315573855,8.97124496635515,8.56245029085462
"Mfge8",7.18317944486593,8.44779829579918,7.73408317223767,8.49507022617201,7.90113599129667,8.7932112762566,7.61565809878682,7.77573040924505,8.90778936606239,8.4099422572542,7.52406515522177,7.3418036301116
"Mfhas1",7.92711813503366,7.7013657813165,7.82532389622058,7.76191235269918,8.34163154354458,7.417421798618,7.84694530210051,8.04373162785584,8.128143312897,7.87667535981076,7.77715804957199,8.00130270981072
"Mfi2",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.13237832662708,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.26366764596159,6.11083729075916,6.02050250303902
"Mfn1",7.60432958717703,8.05226455976656,7.68582289850862,8.08125612260357,7.9194906462826,8.27264974338206,8.18208825707194,8.01888700170576,8.51758108288629,7.90794151694552,7.98257188791481,7.94048520479484
"Mfn2",9.74421503452732,9.2559898445941,9.37261655314501,9.20152362830732,9.54669376317909,9.18788517560975,9.55398710143473,9.3998425689976,9.51461019844101,9.48064552692175,9.4412227797665,9.69353779763139
"Mfng",5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.05609405981586,6.7230540943997,6.36415907078483,5.8714991157142,6.55818962187612,6.26366764596159,6.40425717709741,6.53236551604016
"Mfrp",5.8714991157142,5.8714991157142,6.54297496583732,6.70103236680679,5.8714991157142,5.8714991157142,5.8714991157142,6.29133115970725,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142
"Mfsd1",7.24359463301766,7.37826164007414,7.25516208233759,7.48681448352985,7.38952398925774,7.29898273473922,6.84314527060143,6.96017841767074,7.31149198655414,6.73803256937908,7.40556895020662,7.48563690572799
"Mfsd10",7.11903344263667,7.74117919268015,7.20641501204077,7.4704178870856,7.1602603271758,7.27186259125285,7.19915397039474,6.8351205660179,7.28686453116847,7.09869510585423,7.20984934349904,7.15382788072855
"Mfsd11",7.30077260719536,7.32375148460184,7.63558585777056,7.43691074583839,7.43560003575803,6.46586321996785,7.21058468787482,7.40635105171705,7.38224015512023,7.39493811690851,7.12230807276377,7.6631489000918
"Mfsd12",8.66939513166873,8.16970273597167,9.00245272586297,8.12107485014005,8.3893158059934,8.31268424451032,8.18208825707194,7.95900120556229,8.31802328729227,8.49198418160352,8.47980407838574,8.4073589932595
"Mfsd13a",7.27968343499046,7.7013657813165,7.91040978261601,7.4023951312922,7.29127587018832,7.40936371079393,7.51620132270012,7.12535176543789,7.55843177142656,7.4411504879171,8.08096024557518,7.57768844603049
"Mfsd13b",6.2121796980498,5.8714991157142,5.8714991157142,5.8714991157142,6.05609405981586,5.8714991157142,6.24468587809479,6.14689619562984,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142
"Mfsd14a",8.05286991748101,7.61764050723437,7.74976039476478,7.7089396730931,7.76464608936244,7.78087929845366,7.85352603888754,8.01469981993206,7.87122145746819,7.8413722946714,7.96295721763431,7.88073578785609
"Mfsd14b",7.09389299286186,7.14155280467797,7.45107122713145,7.63934967328565,7.2386363493309,7.64965607651341,7.43567289313673,7.01177200558214,7.4630840451117,7.25435893578629,7.27321782678995,7.31593753945399
"Mfsd2a",7.05052191603933,6.48509415113804,7.20641501204077,7.53466740240306,6.53174292999677,6.96497088922404,6.93809491264487,6.94950644202672,7.29513556006664,6.93637255540336,6.93233086583184,6.90344031802812
"Mfsd2b",6.32772938395083,6.73295367629313,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.35979249844149,6.16445996696577,6.40591654206932
"Mfsd3",6.70991124418106,6.91913490601422,6.26149602139199,6.83554780942797,6.42231028940712,6.41470764204178,6.24468587809479,6.41982366941554,6.96301585934339,6.34218914135058,6.50046197714399,6.7755609572526
"Mfsd4a",7.71172925976079,7.52766859083875,7.70212048657498,7.25258419789142,7.45352268672631,7.75087389173968,7.67766870222512,7.70284253043598,7.63753833821329,7.35656019491404,7.75407382746338,7.41599008440061
"Mfsd4b1",6.35218786696624,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.3579273508265,5.8714991157142,5.8714991157142,6.03711253216429,6.09838159864917,5.8714991157142,5.8714991157142
"Mfsd4b4",7.0143769981496,6.99917462710123,6.54297496583732,7.10175048165465,6.47963658257261,6.73943164392284,6.45913499463188,7.04142930179915,6.54848729198341,6.6488167429415,6.69050009052782,6.63707333246704
"Mfsd4b5",6.49625059740183,5.8714991157142,6.34842684792582,6.30902253287118,6.42231028940712,6.53486846870278,6.24468587809479,6.34706929103923,6.39266393033071,6.00257971191783,6.28510265640539,6.40591654206932
"Mfsd5",7.49227465179763,7.74117919268015,7.36821169102283,7.36679582339376,7.54744122966715,7.58880088233008,7.41698808601672,7.1861088045468,7.30334433688714,7.37110602310679,7.64450941652476,7.53526263712342
"Mfsd6",8.86603892285408,8.14130778138569,8.7177468202866,8.49507022617201,8.32386647756612,8.20600088454496,8.28036295966781,8.41362060000308,8.22451809257985,8.26033049945206,8.30087202985532,8.73886298985992
"Mfsd6l",5.8714991157142,6.30699851990492,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.09647343337843,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142
"Mfsd7a",5.8714991157142,5.8714991157142,6.14768706671911,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,5.8714991157142,6.13339075651678,6.11083729075916,6.12935193162104
"Mfsd7b",6.820146646853,6.83121318356222,6.34842684792582,6.95141090182867,6.99636978899757,7.08173628320314,6.95298031227433,7.13425544111514,7.06598416886169,7.11107180642318,6.81314588975361,6.76395611388279
"Mfsd7c",5.8714991157142,5.8714991157142,5.8714991157142,6.2291892061374,6.28314971159458,6.48977494539528,6.19491251598861,6.18934013343283,6.6135506615388,6.35979249844149,6.04083368100661,6.26468231858863
"Mfsd8",6.87553210138952,6.91913490601422,6.48537605304389,6.66338995800159,6.64587400565253,6.57689987075081,6.93809491264487,6.67312551175017,6.8272201311473,7.09869510585423,6.73877435622556,6.71574128746939
"Mfsd9",6.49625059740183,6.30699851990492,6.14768706671911,6.70103236680679,6.66657883663435,6.17025322561804,6.327927133557,6.29133115970725,6.66475054366845,6.52161300394872,6.58310172462151,6.84191706498047
"Mga",7.94352165948982,6.99917462710123,7.76524248823724,7.34856364161342,7.38952398925774,7.71388481483493,7.63928449015357,8.10776806010229,7.57467619943834,7.86395108712111,7.12230807276377,7.43380119363141
