"","143A-DG-1","143B-DG-1","143D-DG-3","144A-DG-2","144C-DG-2","144D-DG-2","145A-DG-2","145B-DG-1","146A-DG-2","146C-DG-4","147C-DG-3","147D-DG-1","148A-DG-3","148B-DG-4"
"Gnai3",7.65222981540354,7.44477625910234,7.35290594628984,7.55952299904039,7.51039966287831,7.35746653626788,7.71789891975093,7.4725115630934,7.40576513800366,7.38642236894376,7.72408324422596,7.33878736633001,7.44912960395062,7.32581425045732
"Gnal",9.1841273606867,9.04277372297504,9.22510011626871,9.34575899899178,9.30399332106573,9.45654699188569,9.12421812829937,9.25206020090879,9.05698027117467,9.26513714353397,9.19430463915345,9.16206106672764,9.22965308637149,8.72758753066842
"Gnao1",10.0758012379155,9.76624621080306,9.73702117975123,9.99388878548078,9.71834031062547,9.75079152814287,9.54600518719539,9.72952245978398,9.72700634811504,9.64001445391423,9.83173865505087,9.67797915652884,9.9072358354539,10.4335694848148
"Gnaq",9.41130922266301,9.18524563175666,8.97093389995124,9.63405290132211,9.60145584600359,9.55435415548005,9.61316718056497,9.23074135699731,9.32817649102921,9.33831377800425,9.22385345989951,9.35620810941751,9.64780148221864,9.6431951722633
"Gnas",10.9238484105146,10.8068210052783,10.5204778354195,10.5667309934508,10.6538957868846,10.6551910692739,10.5909595949869,10.5559731702452,10.6427712317156,10.6370741729387,10.5038414464084,10.5459190621031,10.4952902642236,11.1954658957993
"Gnat1",6.12535811755273,6.00789542020775,6.26645540067602,6.00789542020775,6.26415608346729,6.33192278681634,6.00789542020775,6.38498361370742,6.24981130519207,6.00789542020775,6.2277521149064,6.00789542020775,6.13957646322335,6.00789542020775
"Gnat2",6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.2530571528921,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.2277521149064,6.00789542020775,6.23581576096056,6.00789542020775
"Gnaz",9.62364304564337,9.88194057829317,10.9999143260643,10.4966823535089,9.31101826288853,8.82788703269471,10.2085502250826,11.1161204351354,10.1441732198307,11.3731902215884,9.10307078068369,9.94402773328845,10.3760350836928,12.5382628949906
"Gnb1",10.1478255060413,10.154733157001,10.09376831744,10.1488779872367,10.1789938054539,10.2450893770506,10.2290892984282,9.98698947749046,9.99260947458738,10.4345369834124,10.007148137735,10.0732583715132,10.1912513140569,10.340376451297
"Gnb1l",6.49009270408768,6.00789542020775,6.26645540067602,6.65208824272141,6.48575824577318,6.44868254249346,6.70632652731096,6.44291004308503,6.54633923271521,6.92933703519492,6.31852034931344,6.00789542020775,6.40185055566105,6.43770976266223
"Gnb2",9.66087091030835,9.92814371586009,9.78892225460165,9.32450391581083,9.48860196832075,9.56332734948614,9.62169827062999,9.44616161329339,9.66674784797769,9.51975146715342,9.3761611178376,9.6660378116013,9.42541750897537,9.81524387441027
"Gnb3",6.29522346687915,6.00789542020775,6.00789542020775,6.16092591484888,6.00789542020775,6.13058685540002,6.00789542020775,6.00789542020775,6.24981130519207,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775
"Gnb4",6.71547711512243,6.99905459290031,7.16323201904291,6.7793429412464,6.70384936778099,6.76559575407441,6.63378946340897,7.05440516756968,6.59705786650195,6.00789542020775,6.83915107129232,6.8287399573398,6.78869188692226,6.53334820788485
"Gnb5",7.91465182586453,7.67386386341272,8.03410287429079,7.8325089546351,7.93751180790456,7.89157767297564,7.58256696427511,7.60251552621971,7.88460573206602,8.06111824291792,7.84200494889593,7.91877017932212,7.6800179702018,8.25272129279914
"Gne",7.54888020353847,7.20455311160961,6.89092431100417,8.22365642737704,7.63241908211447,7.51071321544984,7.67046914022646,7.52631751497236,7.3690938462844,7.29060391929491,7.72783069863338,7.39668167509999,7.52822472108155,7.32581425045732
"Gng10",7.59992674555805,7.61654122912996,7.79415595379858,7.62059485483908,7.45378831671336,7.7038960672832,7.90099150048523,7.43037216637936,7.61836205894488,7.66807499050194,7.21709048044392,7.99001538228753,7.58863924545073,8.20928592163012
"Gng11",6.27026085800674,6.37002228159408,6.00789542020775,6.22421200453504,6.32154406374198,6.35419183929332,6.45219049937617,6.49380122924978,6.24981130519207,6.00789542020775,6.18746547755066,6.21036268706595,6.2709842424115,6.00789542020775
"Gng12",7.41012206253687,7.44477625910234,7.23861275649181,7.42651274088499,6.99854398557007,7.28737521230295,7.28520817236913,7.48620799182845,7.38758638931494,7.29060391929491,7.32963113820201,7.04655592504607,7.48442675468265,7.19437469332295
"Gng13",6.69645223342644,6.57825099891503,6.4545480869391,6.38186987805531,6.57794962724873,6.55349638358484,6.70632652731096,6.31607754473868,6.76507682512673,6.66489236855905,6.66247475785318,6.47176284673126,6.23581576096056,6.53334820788485
"Gng2",9.47814629534189,9.77470775329236,9.31801029643258,9.70761884824,9.73403447214799,9.64839328824942,9.66909879709858,9.40562111303657,9.62733351207612,9.68859974265036,9.32038254040455,9.50746782702799,9.48871201885612,9.49463790902486
"Gng3",7.11370829352439,7.37413329618578,7.05242863364238,7.54054887691456,7.20394693480608,7.34773671386936,7.39877718784458,7.17191876179604,7.38758638931494,7.38642236894376,7.10351553685753,7.18586594710687,7.55650624441698,8.40081111197138
"Gng4",6.37842844571484,6.57825099891503,6.00789542020775,6.16092591484888,6.4122868113539,6.18135510461178,6.00789542020775,6.00789542020775,6.24981130519207,6.00789542020775,6.26168243902759,6.26158293657639,6.76719391934233,6.31237987949272
"Gng5",6.95266229805087,6.63189015693691,6.63708515736438,6.76469935283095,6.54904332597805,6.5258025248937,6.00789542020775,6.65739326680745,6.93014613180939,6.00789542020775,6.7916922592231,6.60664552153158,6.72207787015881,6.00789542020775
"Gng7",9.5942670909833,9.19034915774506,9.24517488749157,9.83047771594183,9.37495441671556,9.73977040425686,9.29477960959786,9.57537046579551,9.60382767716904,9.25436682173255,9.54508206270895,9.41464446862071,9.20995295935446,9.24820371494059
"Gng8",6.17396694109869,6.00789542020775,6.00789542020775,6.00789542020775,6.18921801653438,6.00789542020775,6.00789542020775,6.00789542020775,6.24981130519207,6.00789542020775,6.44634514707198,6.32304985686443,6.00789542020775,6.00789542020775
"Gngt1",6.39640770255108,6.41250197027345,6.68662015836773,6.41164700335458,6.36982946320942,6.44868254249346,6.55098405737002,6.62081242803597,6.42593309497704,6.66489236855905,6.55837933073128,6.39723781554783,6.46232928715816,6.31237987949272
"Gngt2",6.27026085800674,6.41250197027345,6.26645540067602,6.00789542020775,6.32154406374198,6.00789542020775,6.00789542020775,6.22601984242062,6.34961770516126,6.00789542020775,6.29154683176058,6.16100006099297,6.00789542020775,6.00789542020775
"Gnl1",8.78651661536675,8.67586710339902,8.62142425682572,8.73059247391555,8.46399846697294,8.56616679100859,8.37985887424677,8.67032319052391,8.44701579193865,9.00676417640876,8.64700860195245,8.57780814023929,8.56622308933482,8.79602069662588
"Gnl2",7.99448441529995,7.87234486380791,8.18296378774778,8.31914430386446,8.17725237675919,7.68595349179145,7.74092525451658,7.89515219899332,8.00969890885928,8.62307637258931,7.95895116537203,7.73468259305682,7.93567462432383,7.73347925804326
"Gnl3",7.66241560528587,6.95159551516666,7.70253112286099,7.39059091053998,7.22825226610137,7.15463749718981,7.009682887115,7.51310630373861,7.42364279741515,7.29060391929491,7.58060165928189,7.19696850830409,7.48937869717031,7.12143948795756
"Gnl3l",8.87080855300915,8.9185830722621,9.2649679721384,9.2378869662267,9.02734913624275,9.16407687948331,8.94843470203031,8.96773372547336,9.03182928298745,9.01960017611225,9.01542011134143,8.94649127284518,9.01141119761314,8.87930863043196
"Gnmt",6.4758222618614,6.37002228159408,6.00789542020775,6.00789542020775,6.36982946320942,6.43151562477529,6.32267765226755,6.00789542020775,6.42593309497704,6.38938656197437,6.2277521149064,6.22431671605636,6.42301843081738,6.00789542020775
"Gnpat",7.91739618232125,8.03740630402859,8.15009690285146,8.05139287250094,7.83707832657595,7.9997543932015,7.8706002347644,8.28984335908391,7.84820051347362,7.77056301204348,7.93705186426556,7.90708058342313,7.87300654422514,8.20928592163012
"Gnpda1",7.07313687636413,7.0727903949958,7.08140327400037,6.84839564375789,6.86538280319681,6.93457729089633,7.19563323488407,6.78565099650534,7.09209823658932,6.92933703519492,6.78181550448858,7.0175538600797,7.12087690607165,6.53334820788485
"Gnpda2",6.92496601923634,6.63189015693691,6.81602186423823,6.95888776543068,6.93467736283833,6.99320904630297,7.11755531469406,7.27660988882275,6.93014613180939,7.12740575230378,6.86623974082918,6.83548383530745,6.97541511840278,7.26222996350496
"Gnpnat1",6.82763952791353,6.82869717886159,6.99147485759232,6.65208824272141,6.65661464065312,6.96440645933834,7.17670181039967,7.13436674126279,6.93014613180939,6.00789542020775,6.83915107129232,7.10432213074156,6.8592774846421,6.53334820788485
"Gnptab",7.98931634470883,8.0194231865307,7.53202741402474,7.75004028313961,7.88495790368833,7.91876071960116,7.98797583470839,7.9608491999281,7.88460573206602,7.92425225938214,8.1162967672785,8.24187172193332,7.79944466727405,7.98488593378084
"Gnptg",8.29250883593421,8.64228865120496,8.64462739376107,8.2051890923492,8.1557291925454,8.21352680623584,8.2941402899187,8.26838870594267,8.16263141098582,7.83435632830487,8.00762608886343,7.84322365038913,8.17632611467697,8.43850562399635
"Gnrh1",6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.26415608346729,6.28191242352993,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.13957646322335,6.00789542020775
"Gns",8.10319307589864,8.36228021996998,8.22554015384711,8.20146424036776,8.1557291925454,8.01645613070506,8.37292224259667,8.35220249304566,8.18172361712681,7.89500315988835,8.17264819265906,8.12453176694195,8.08901669812897,8.13353281244973
"Golga1",7.51865101827812,7.50189708111144,7.45600313633237,7.48163586463001,7.3309041023251,7.66405768849806,7.59553877520013,7.85599805499985,7.77198967537699,7.33960689560775,7.34023616537089,7.45161652482904,7.62867996267738,7.04231822281836
"Golga2",8.3289108157636,8.3482728942984,8.57380177633685,8.27049316502994,8.39788141708836,8.36377569771695,8.46691770649156,8.35895449115856,8.64858485383324,8.78347003481762,8.25163144680417,8.48597956434788,8.37456666326028,8.65557630013299
"Golga3",8.04751939795961,7.85181995104035,8.15009690285146,8.00881547345079,8.06005261029187,8.10976586177999,8.26429330905431,7.81556277442583,7.93154627901591,7.4743569871458,8.09137620747605,8.15680293394579,8.06776824975923,7.94936248178265
"Golga4",8.17238674885015,8.21508072470998,8.16114479313877,8.60677731818014,8.37968650246026,8.45990632209909,8.21821870683126,8.61014262404484,8.25542745290028,7.89500315988835,8.51346612977467,8.07302150463814,8.79067587922089,7.8558881085987
"Golga5",7.11936140328757,7.1669071197584,6.89092431100417,7.30702222978539,7.25197730717335,7.12454679235031,7.17670181039967,7.35628705778698,7.20797492797165,7.29060391929491,7.29163824698579,7.21664115577654,7.32433833376094,7.22888124942711
"Golga7",7.82642671680237,7.96389707718502,7.63729268740883,7.81746454332644,7.50116191957872,7.77309214936387,7.54274749064205,7.70818370306277,7.61836205894488,7.92425225938214,7.6703438307321,7.57579049642338,7.5234417331184,7.83631867009971
"Golga7b",7.86419179607318,7.74370549302391,7.73385390034724,7.55952299904039,7.60733937891606,7.70745235085709,7.64602180945124,7.51310630373861,7.7454875859072,7.38642236894376,7.75739697807164,7.71835062699006,7.67161557603558,8.19448244959485
"Golgb1",8.55594579988088,8.59619682740324,8.75510115650327,8.63946797329602,8.53928916559519,8.67656723362351,8.67123820894887,8.92831895675774,8.51512308810608,8.67318959503074,8.75340628152164,8.77258474181059,8.75449796974198,8.51087298425929
"Golim4",7.03685584840156,6.63189015693691,7.33103584180089,7.15355512981628,7.05798619046194,7.06127742923796,7.17670181039967,7.35628705778698,6.80114958423176,6.85135894122011,7.31891734077614,7.11159490368267,7.22781805880523,7.04231822281836
"Golm1",8.52181213797949,8.6647653764316,8.58986126185544,8.78007760377991,8.35658946967278,8.42592412536517,8.3936252707513,8.80774944980716,8.71392480834023,8.6399852695823,8.47007397857326,8.51875722369859,8.5407559638356,8.29477244649031
"Golph3",8.179108104997,8.25092051385591,8.07000988736871,8.42094052469775,8.29946819305755,7.88852043949805,7.97860195722477,7.9608491999281,7.91997530400507,8.38167310270176,8.09137620747605,7.90825447345315,7.94582097296119,7.9672490258115
"Golph3l",6.99902094042945,7.1669071197584,6.85439481466697,6.57705343466464,6.91790995151736,7.01419119597458,7.31893304200539,6.78565099650534,6.83550412089419,7.29060391929491,6.90093881246201,6.98198415087284,7.03181818588769,6.95542563402716
"Golt1a",6.00789542020775,6.32171137549819,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.13491157999603,6.00789542020775,6.00789542020775,6.00789542020775
"Golt1b",7.09074466495676,7.33156678600194,7.08140327400037,7.33048072677687,7.28654964623645,7.17224547817124,7.42911648649377,7.76306436983991,7.35027387994622,7.43127599950884,7.37142499187556,7.32136669319316,7.27117629606429,7.04231822281836
"Gon4l",9.03264067985593,9.18012353807578,9.04180532190118,9.27249036590714,8.96601236226793,9.09976638794692,9.11613602615889,9.31077150190295,9.05698027117467,9.16510742171941,9.28932151264192,9.01646230466876,9.25293556410107,8.55705548852483
"Gopc",8.0225393695924,7.68182949876995,7.67036241101456,8.00012676411597,7.97553212771057,7.75956726542348,7.63360456101118,8.10751980544293,7.89650735940003,7.70322352680713,7.89859775396433,7.99111448947856,7.67161557603558,8.16436358523946
"Gorab",6.74302122513733,7.02929266846688,6.63708515736438,6.76469935283095,6.70384936778099,6.89568702631221,6.91256201151279,6.65739326680745,6.86834774327313,7.0661747594369,7.07630027470533,7.07464238772032,6.91496819076493,6.95542563402716
"Gorasp1",7.57468731137273,7.66584418362638,7.49466216068359,7.27489123852411,7.74287426307436,7.43677604765376,7.59553877520013,7.3092189335089,7.50890480493475,7.12740575230378,7.54178123851056,7.31941298121692,7.71710971076495,7.08273699098956
"Gorasp2",8.60883973213575,8.70864389080855,8.54110334854758,8.71793866810215,8.53521424992375,8.4519872570228,8.36594945947925,8.09110994664605,8.26435695317217,8.1120087839948,8.46797254716298,8.45316064145962,8.29468235814369,8.23840147114221
"Gosr1",7.74721067909539,7.72087568050141,7.62040106872076,7.6026100652186,7.64884438891413,7.61900395743956,7.11755531469406,7.71936247447425,7.55710443600758,7.55582032591099,7.51962767418299,7.71972015944821,7.49921710985721,7.79621929340727
"Gosr2",8.20565345805922,8.08416284692359,8.08175925539861,7.95576746908777,7.89830511142826,8.05727880101293,8.30149816500387,7.79483412826387,8.22827045903673,8.08681453298584,8.05162752987776,7.93265516658278,8.04927159765736,8.36202689488123
"Got1",9.2764192045586,9.0707855552667,8.94648793627584,9.05881341556978,9.15560890957242,9.14977155713968,9.1911023111258,8.84597513452445,9.08168774931689,9.08207202716143,8.84900138359265,9.01492202616889,9.11277184167099,9.18466771098265
"Got2",9.20434378263075,8.94916992243157,9.09824194284613,9.07856839325291,9.09974500715319,9.29318784823949,9.24758953100454,9.01861327597964,9.18551415357126,9.04492423490801,8.92944270094193,9.21605648127623,8.94271752170923,9.26194229172645
"Gp1ba",6.12535811755273,6.32171137549819,6.26645540067602,6.73444582197142,6.45059671180307,6.39483591937061,6.67111919392518,6.00789542020775,6.34961770516126,6.00789542020775,6.31852034931344,6.17905155970612,6.13957646322335,6.31237987949272
"Gp1bb",7.45157367773186,7.51113864512663,7.30869831960701,7.01439990622267,7.16631807789256,7.14869535779522,7.15739196396212,7.22564487971692,7.20797492797165,6.38938656197437,7.14930222413368,7.35024232384153,7.19564942514949,7.62099114351173
"Gp5",6.00789542020775,6.37002228159408,6.58301153406667,6.27270439505284,6.26415608346729,6.00789542020775,6.23070037425295,6.00789542020775,6.00789542020775,6.00789542020775,6.13491157999603,6.00789542020775,6.40185055566105,6.00789542020775
"Gp6",6.00789542020775,6.26429296080012,6.00789542020775,6.38186987805531,6.32154406374198,6.22027544223045,6.00789542020775,6.22601984242062,6.00789542020775,6.00789542020775,6.2277521149064,6.29399337985461,6.19405600790964,6.00789542020775
"Gp9",6.31816009565364,6.26429296080012,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.2277521149064,6.00789542020775,6.00789542020775,6.00789542020775
"Gpaa1",7.53386649763447,7.21678608594231,7.41593683403209,7.41228689767651,7.47298121924335,7.49801772242901,7.38328138154837,7.53937595615151,7.42364279741515,7.239140530962,7.39673448997179,7.68640952330597,7.30692056119749,7.29451391385201
"Gpalpp1",7.51096556600226,7.59963262513835,7.95910705681129,7.90979048558143,7.77264500506172,7.81927863763453,7.69442058313359,7.75228665076903,7.55710443600758,7.63184724015968,7.63040583126761,7.82076372512214,7.97248511732429,7.64436342667929
"Gpam",7.71206870723189,7.53841666595111,7.4755010911729,7.72851549103951,7.25197730717335,7.30279834828849,7.50148056916616,7.27660988882275,7.33111183960572,6.85135894122011,7.70897498120654,7.38938581728237,7.75308542135453,7.79621929340727
"Gpank1",6.93893106575904,6.37002228159408,7.02248263706054,6.95888776543068,6.68067626748302,6.87958260912413,7.19563323488407,6.44291004308503,7.06709449805736,6.00789542020775,6.80143439459555,6.92415476476228,6.8397853184016,6.95542563402716
"Gpat2",6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.33192278681634,6.00789542020775,6.00789542020775,6.24981130519207,6.00789542020775,6.00789542020775,6.14050347117459,6.30193620520856,6.00789542020775
"Gpat4",8.30272095800027,8.17823542114093,8.1389544533982,8.26694875875411,8.2088870313181,8.34670368057161,8.20249483431796,8.28273036252816,8.23738511976633,8.55326664156527,8.15146772911086,8.22913777582075,8.10100328684834,8.47517369742605
"Gpatch1",7.26061436610276,7.47370465332209,7.45600313633237,6.88696492987154,7.31999217925716,7.35261283730756,7.009682887115,7.45864367770464,7.33111183960572,7.18488127009796,7.17450512883016,7.14013214572836,7.40734858953777,7.32581425045732
"Gpatch11",7.26547672091982,7.15402495680904,7.58586274169895,7.33818437165906,7.25197730717335,7.16641198712603,7.45863375109613,7.43037216637936,7.49236885515097,6.54585647888108,7.09678701365309,7.24858427031999,7.48442675468265,7.04231822281836
"Gpatch2",7.31286667716248,7.01430504953198,7.56819791686551,7.18084974400552,7.16631807789256,7.14271583599172,7.23243270435774,7.19015785304713,7.20797492797165,7.0661747594369,7.34023616537089,7.11881119031625,7.36388573094255,6.61353816032173
"Gpatch2l",7.70230272159157,7.90581651129451,7.6032606849287,7.81240844902253,7.64884438891413,7.63043108807461,7.56944721559604,7.27660988882275,7.67655332390181,8.29775466555251,7.68594751224956,7.86892000653763,7.29514364207819,7.26222996350496
"Gpatch3",6.71547711512243,6.84749102410677,6.37306839320552,6.70276203625294,6.68067626748302,6.8025940107843,6.77153570530918,6.86841145953551,6.54633923271521,6.38938656197437,6.7916922592231,6.82534493154248,6.87828497975534,6.53334820788485
"Gpatch4",6.85891280682363,7.25260510142661,6.68662015836773,6.84839564375789,6.78919979777789,6.96440645933834,7.42911648649377,6.86841145953551,7.14015927715704,7.66807499050194,7.01188101257113,7.08712607527954,7.19564942514949,6.61353816032173
"Gpatch8",8.36240001050492,8.21508072470998,8.49053079367044,8.45836080417391,8.60288132788876,8.40140922994994,8.440725307761,8.70728936823942,8.19116614649094,8.03489731894675,8.50120964782203,8.24187172193332,8.4384453074247,8.06958079905762
"Gpbar1",6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.34330126965327,6.00789542020775,6.00789542020775,6.00789542020775
"Gpbp1",8.16788655094313,8.37153751948475,8.43799443224958,8.5331410781013,8.32356727940845,8.25559660837945,8.17046944793202,8.32484746788664,8.39962183315264,8.47967948695285,8.40114769756885,8.29943619253681,8.28952664170452,8.26688740174894
"Gpbp1l1",7.5891774628252,7.17961882211371,7.6032606849287,7.37587948423727,7.58170506810222,7.43677604765376,7.45863375109613,7.69689919927359,7.50890480493475,7.55582032591099,7.45041102810567,7.57888126106795,7.79564821014086,7.32581425045732
"Gpc1",8.74309884205508,8.69417283201308,8.50759876308627,8.67402386558965,8.76044935197681,8.48726292012562,8.43409689780181,8.63233369981471,8.66851537000385,8.42173642907776,8.50326010903074,8.57851269186306,8.37940416497141,8.91478030888654
"Gpc2",6.53048786646573,6.65695631224799,6.37306839320552,6.00789542020775,6.54904332597805,6.56680593646371,6.45219049937617,6.65739326680745,6.42593309497704,6.00789542020775,6.51353223738123,6.36620453662096,6.84959408947815,6.43770976266223
"Gpc3",6.31816009565364,6.18931499394586,6.63708515736438,6.53531521604793,6.65661464065312,6.44868254249346,6.67111919392518,6.22601984242062,6.42593309497704,6.00789542020775,6.42781258070925,6.35800710301154,6.40185055566105,6.53334820788485
"Gpc4",8.55594579988088,8.35295834803895,8.79692469570596,8.71284440820327,8.9630232948369,9.02190574293346,8.86851962005779,9.14589355032041,8.67509504565688,9.069798495738,8.52762673104324,8.86369130716201,8.44075385726777,8.16436358523946
"Gpc5",7.21575957466889,7.22886941816126,6.4545480869391,7.15355512981628,6.99854398557007,6.73649811564883,6.85926557489866,6.91898509594166,7.16329940294691,6.00789542020775,6.98931153363253,6.9271447004617,7.13491630596259,6.8048112679059
"Gpc6",6.59138613173927,6.48601184327367,6.58301153406667,6.43932460593696,6.48575824577318,6.39483591937061,6.39304379317689,6.58175750739813,6.64354088880385,6.38938656197437,6.84828850079302,6.60664552153158,6.84959408947815,6.43770976266223
"Gpcpd1",8.23167227342383,8.21508072470998,8.3551305631407,8.24186797977579,8.21408603875456,7.98849676776036,8.26429330905431,8.13972845855989,8.20054106369674,8.06111824291792,8.45953396115878,8.25358693336773,8.07691769026777,8.59069174768146
"Gpd1",9.59827242719742,9.52249147150262,9.37369144904464,8.88984201847925,9.28032133320342,9.36595917963972,9.44694561852199,9.43070600095141,9.38460271497528,9.30741518772522,9.07219853747062,9.30364650440041,9.2644342813036,9.06410407517773
"Gpd1l",8.22737141035631,8.23567990677405,8.11637866911461,8.10471181946157,8.21408603875456,8.48338857339132,8.37985887424677,8.57041899498864,8.27322652584403,8.31923505702286,8.23420688232798,8.4631670283617,8.22332456299298,8.51087298425929
"Gpd2",9.19480374923671,8.99967625855035,9.18407185033077,9.48916715153709,9.29929054985725,9.23913478076064,9.37121597681284,8.94158139113991,8.99584082044723,9.36855179330035,9.23114486634244,9.02668771670412,9.24263521419583,8.93218281297867
"Gper1",6.57975068874801,6.18931499394586,6.58301153406667,6.61579723854288,6.32154406374198,6.30797616612018,6.00789542020775,6.65739326680745,6.54633923271521,6.00789542020775,6.38796692754587,6.00789542020775,6.72207787015881,6.00789542020775
"Gphb5",6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.22027544223045,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775
"Gphn",7.73136451943161,8.15670534611404,8.03410287429079,7.85718132682598,8.17190476354495,8.11489908820441,8.17046944793202,8.16337159683409,7.9767943334122,7.73736475686674,8.00762608886343,8.10859154884701,8.0399222662966,8.05308456007555
"Gpi1",9.96265248982598,10.1624743478784,10.2248691022558,9.77757426671467,9.98324305040482,10.0743167683153,9.98073746039408,10.0943572272962,9.89110426624379,9.86790903009221,9.81094000017801,9.85175014454115,9.87695957188787,10.4896101523357
"Gpkow",7.71853526718709,7.72853396966088,7.99715826073456,7.72307347571634,7.59031324971044,7.55607724905529,7.51540481344039,7.57767521394491,7.73201488645711,7.38642236894376,7.67426408805668,7.63461776493604,7.66739186903051,7.57278609685304
"Gpld1",7.52247415909264,8.00729207005712,7.83749964957944,7.86205718089672,7.63241908211447,7.6342153909154,7.86030222522349,7.8460130193748,7.64781842957209,7.70322352680713,7.71655297458075,7.88575945487117,7.85502361748995,8.13353281244973
"Gpm6a",11.1320656541029,11.0195475203284,11.1848181795307,10.990197601761,11.1160405172717,11.2988149732504,11.4224079308786,11.043367172514,11.1185653642563,11.0941411429852,10.7300425174266,11.0704754900295,11.185942449428,11.100284257945
"Gpm6b",10.2877903001177,10.0844733345254,10.4299893913809,10.4192220519756,10.1416640396919,10.2204520967338,10.2996279129643,10.4085846425124,10.4668743970381,10.0886793862368,10.3536486840731,10.3161554421015,10.3893997232712,10.3177325876505
"Gpn1",7.05518015317243,7.24080765139062,7.1890104968874,7.2830189484018,7.29781811722306,7.20652754710753,7.17670181039967,7.11501637563724,7.14015927715704,7.00047654187876,6.98931153363253,7.11159490368267,6.84959408947815,6.90835749043024
"Gpn2",6.49009270408768,6.63189015693691,6.63708515736438,6.7187945202419,6.82826931406447,6.6170033867474,6.63378946340897,6.69189816365652,6.80114958423176,6.00789542020775,6.7916922592231,6.8287399573398,6.6479597614516,6.43770976266223
"Gpn3",7.38013206893778,7.25260510142661,7.08140327400037,7.00358190787302,7.05798619046194,7.24506847992308,7.21420457088373,7.22564487971692,7.0148935151952,7.33960689560775,6.90937997294206,7.21012724961839,7.41265988914219,7.12143948795756
"Gpnmb",7.68252700546362,7.33156678600194,7.37433207290502,7.52772100572824,7.65697157183585,7.58007961012221,7.63360456101118,7.68550661552661,7.3690938462844,7.51582587577021,7.79690510152304,7.07464238772032,7.65889880523482,6.61353816032173
"Gpr1",6.39640770255108,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.24981130519207,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775
"Gpr101",6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.26168243902759,6.08447467824077,6.00789542020775,6.31237987949272
"Gpr107",7.72496706160122,7.80971576336306,7.86556927554923,7.62059485483908,7.95666522961737,7.73205435569978,7.44397449178001,7.74141180000575,7.70460667364174,7.73736475686674,7.76467666165056,7.80300612759397,7.96255196058504,8.28090332099308
"Gpr108",7.38446800682896,7.08683468806269,7.1890104968874,7.16273982795419,7.21617437858862,7.17804386894691,7.28520817236913,7.07506011381276,7.20797492797165,6.38938656197437,7.16826621866916,7.24858427031999,7.28323022615301,7.15860265365279
"Gpr12",6.92496601923634,6.63189015693691,6.92583247246299,6.89940790595147,7.14038922155464,7.23420841364624,7.03232398509706,6.81428168497208,7.20797492797165,7.00047654187876,6.98931153363253,7.31941298121692,7.01607457991041,6.99996897128358
"Gpr132",6.00789542020775,6.32171137549819,6.00789542020775,6.31352806319229,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775,6.00789542020775
"Gpr135",7.1687684641266,7.04402905024431,7.08140327400037,7.07665702702849,7.27515574867592,7.13064218886941,6.91256201151279,6.94312200936117,6.86834774327313,6.66489236855905,6.8924069575451,7.15408325866741,6.99191111536539,7.08273699098956
"Gpr137",7.9337372699757,7.84490187493558,8.18296378774778,7.79711354480957,7.61575950277706,7.80625987722444,7.54274749064205,7.95167165174649,7.83582320799595,7.18488127009796,7.71655297458075,7.70318124694105,7.80700234621397,7.87515252235617
"Gpr137b",6.91789241591246,7.46414590574314,7.28586778670228,6.74974018223284,6.86538280319681,6.78433616007057,6.67111919392518,6.69189816365652,6.93014613180939,7.33960689560775,7.07630027470533,7.0175538600797,7.16238456981362,7.15860265365279
"Gpr137c",7.2799255318043,6.93515728511034,7.08140327400037,7.45441948442384,7.20394693480608,7.30279834828849,7.11755531469406,7.07506011381276,7.29169713945161,7.12740575230378,7.25218404210464,7.11881119031625,7.26509532775615,7.35620224531483
