"","143B-CA1-1","143C-CA1-1","143D-CA1-3","144A-CA1-2","144B-CA1-1","144C-CA1-2","145A-CA1-2","145B-CA1-1","146A-CA1-2","146B-CA1-2","146C-CA1-4","147C-CA1-3","148A-CA1-3"
"Lysmd4",7.1029870086347,7.35760643853373,7.61541196585069,7.50086209603927,7.21018843096215,7.14689966330063,7.22647511523509,7.56120132461487,7.56452585182803,6.93272727711185,7.12937436691036,7.34319309083787,7.31321171947089
"Lyst",8.1847148611671,8.19240846885871,8.1021017276501,8.02256757522888,7.742904636252,8.2313235746285,8.13323292351737,8.39667774963228,7.70324378908639,8.61258723391315,8.46029141631385,7.97941566147338,8.31428987840477
"Lyve1",6.19555391767952,6.19555391767952,6.19555391767952,6.47975993039443,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"Lyz2",6.62407866008228,6.63608960307278,6.19555391767952,6.74350731316193,6.19555391767952,6.60515146232144,6.82740505421241,7.17075106331539,6.76154957892167,6.19555391767952,6.50325841490017,6.61650255161179,6.43629895886625
"Lyzl4",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.67282537019246,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.33631256631621,6.19555391767952
"Lzic",6.95610579052844,6.81619185723272,7.1927179613443,6.64384436997908,6.63546098098245,6.46912691312471,7.04558933456387,6.50922483596796,6.94655569309889,7.0437882695986,6.57205878577827,6.87899268600307,6.79145489314256
"Lztfl1",7.36452169735508,7.24272543277383,7.79115987147758,7.37824979109751,7.06553858228735,7.37251921722962,7.35560435135922,6.93557217915368,7.21425993685156,7.25440618999818,7.47882528717456,7.33537020872128,7.07713971307719
"Lztr1",9.08170147126174,8.99978532035174,9.3986273979745,9.05441387176134,9.17403739476221,8.99266058304204,9.19699072780449,9.48947003368554,9.1582597917543,9.15365602874664,8.80571258136908,9.08116952120384,9.09018465674553
"Lzts1",7.78042665499793,8.32974715227736,8.07900929495707,7.9698586187183,7.67545719959611,8.06582411986319,8.00329799973882,8.21828820362997,7.91348292762516,8.18531878221801,8.25100413392199,8.14250106682721,8.02796679143168
"Lzts2",7.21032717306127,7.02005973327203,6.90752788901225,7.42325557163431,7.40857662913872,7.32110199042144,7.58015244968215,7.65118075491777,7.33610266887924,7.28069927508268,6.76853481083849,7.46050351129551,7.32724261447184
"Lzts3",9.55913331443379,9.39410921889424,9.65055627736109,9.18070925664906,9.37089595007749,9.29083497328358,9.6128507340044,9.61106848576916,9.50068789954599,9.64459099970506,9.55758891986978,9.46625847390825,9.52878608931823
"M1ap",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.44365445092835,6.19555391767952,6.19555391767952,6.30331828006611
"M6pr",8.61023493460406,8.30152377071905,8.16893328496009,8.39571924000856,8.39120514435647,8.10369926643984,8.36104831730401,8.57661278665358,8.34098257394023,7.76478594422538,7.526552015007,8.35014525040247,8.1932561997513
"Maats1",6.70185505932378,6.56828521153929,6.4350192279955,6.66553776627011,6.50721526744637,6.72317452634641,6.78439207811553,6.37688942489866,6.94655569309889,6.93272727711185,6.41333964785737,6.97023520489788,6.63824228908163
"Mab21l1",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.38914392544437,6.56228771291621,6.19555391767952,6.19555391767952,6.74763271647496,6.41333964785737,6.39453791187723,6.51824905614424
"Mab21l2",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.35161168489562,6.19555391767952,6.52374634665892,6.19555391767952,6.19555391767952,6.19555391767952,6.57205878577827,6.19555391767952,6.19555391767952
"Mab21l3",6.62407866008228,6.43168240979323,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"Macf1",10.2644837745924,10.2069893346065,10.3533879908327,9.94927216996828,10.3447841386454,10.3562542184718,10.0896527615595,10.2421248948145,9.81140102094262,10.7120026444612,10.81528010149,10.6803529604805,10.2299132124212
"Macrod1",6.70185505932378,6.60363531755226,6.67285474973149,6.95330008346638,6.93618585501964,7.00677379688404,6.69985232659153,6.99671094044021,6.76154957892167,6.93272727711185,7.00071729081291,6.63909950712237,6.79145489314256
"Macrod2",7.58108624581269,8.02071941888625,7.99462075441163,7.85206271832394,7.81890841400642,7.96989099470991,7.89354409239695,7.45137564928462,7.80853748996795,7.76478594422538,7.8593237838716,7.98376689224491,7.93887937078912
"Mad1l1",6.7364213996046,7.08171183297756,6.72859244432195,7.09241749411002,6.86996812419474,6.62714796719549,7.10347209946416,6.19555391767952,7.14643753390163,6.93272727711185,6.50325841490017,6.89282016002974,7.1425581487057
"Mad2l1",6.95610579052844,6.91663427421038,6.72859244432195,7.00262889987447,6.77583383999065,6.77289950113096,7.03041579432326,7.0159847754168,6.38529461339979,6.97169037177143,6.76853481083849,6.7552944943596,6.91126541678879
"Mad2l1bp",6.76881718355703,6.8783588683156,7.10874278515999,6.72513652446436,6.46559133277859,7.01767210580914,6.84778628315902,6.91392894905831,6.89902062932024,6.84722114184239,7.02822972524469,6.71954853875673,6.93424525628038
"Mad2l2",6.85608048581068,6.66624778690572,7.10874278515999,6.62100922416606,6.60724698327861,6.66799272799867,6.59707603193313,6.81926355370286,6.52372337838613,6.84722114184239,7.19775639588752,6.70068363604135,6.59756311309623
"Madcam1",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.60515146232144,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"Madd",9.21632461093498,9.14989187056366,9.37211374305391,9.2680353613984,9.45541767801938,9.41624498405051,9.36275632231453,9.14183444176033,9.21572761684911,9.24569989415244,9.64232604648733,9.27374313476331,9.22565839731496
"Maea",8.27779903141414,8.30627052096698,8.04354656216459,8.36652751846707,8.27375020635874,8.28094721369998,8.30947637941504,8.20627492264825,8.47120187483317,8.4819223327172,8.34818612090489,8.36950631329627,8.31820014856287
"Mael",6.46717283788519,6.60363531755226,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"Maf",7.40626597327405,7.44050340658229,7.46710716156189,7.52104816618439,7.54259127357659,7.58457464531891,7.12413678440578,7.13883110628107,7.05300569549911,6.89138894391035,7.67174844708926,7.26186101462782,7.12523286255049
"Maf1",8.34649335539895,8.04424722777989,8.11348992067055,8.13353263634036,8.29893816036531,8.08490551897579,7.89673186973076,7.93815558647309,8.29863171016782,7.51017500872001,7.61598080019317,7.83115971132515,7.93887937078912
"Mafa",6.76881718355703,6.19555391767952,6.19555391767952,6.33782915330226,6.57689113003314,6.53036144137941,6.50263220233945,6.19555391767952,6.38529461339979,6.54599140129956,6.91119382568862,6.39453791187723,6.43629895886625
"Mafb",7.36452169735508,7.30193898607639,6.86755046618435,7.65254246770234,7.61105409118628,7.5370158315245,6.96640757246959,7.27401465029414,7.18102035198833,7.69781779842618,7.05476949625715,7.23598632022301,7.22422565700263
"Maff",7.78042665499793,7.48902980939398,7.01497958634459,7.31479829720743,7.70292260073575,7.63568003381313,7.60510199084434,7.50773826956315,7.60911275406867,7.07740306235316,7.35785843400146,7.15345269545993,7.24476928957476
"Mafg",8.39427060233763,8.25307177931592,8.13596084019482,8.13353263634036,8.56514677045341,8.17618189404585,8.21457698259077,8.1819031992303,8.20291184394079,8.6290846456904,8.80571258136908,8.52349394466181,8.36611194147259
"Mafk",7.78042665499793,7.71841470910441,7.46710716156189,7.71000635625908,7.92999011097752,7.67918994209623,7.64545243835994,8.2242527441742,7.66239255841192,8.15034756016173,7.51088546113564,8.00955373013495,7.83693884731447
"Mag",7.53406429283523,7.35760643853373,7.68254762802657,7.86682781506528,7.39958053933242,7.88372845290583,7.43610287819141,7.21649608487449,7.41814540163549,7.22732374262818,7.49497964601662,7.59036612044142,7.65330101675552
"Mageb16",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.55751363123811,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"Maged1",10.5736499284532,10.5381163233659,10.7583985698272,10.5912534495043,10.5844147689736,10.5149474689157,10.5535065570102,10.3437805155418,10.565488572365,10.4294286159162,10.2583785068216,10.4962013364094,10.5602310231323
"Maged2",7.59252541565864,7.46019235847886,7.13768495308341,7.61657638100927,7.46937824259482,7.39374329570837,7.44572096253612,7.84473631928892,7.76187244013684,7.30626020756107,7.17556989833107,7.52094077789881,7.43268172408676
"Magee1",8.89675545666986,8.92415527591966,9.19147102159238,8.96686072841476,8.83795352464194,9.00218327494465,8.88807765110917,8.7352063579729,8.88545131206203,8.86892610811701,8.74912114264754,8.85755599311297,8.89891159294567
"Magee2",6.7364213996046,6.52911940652816,6.19555391767952,6.90019356910304,6.75499092951462,6.72317452634641,6.67282537019246,6.7930915086489,6.6186153965533,6.84722114184239,6.62989685930958,6.59258336454439,6.65097241546842
"Mageh1",7.54601647503109,7.5262678756175,7.71465441329666,7.48718322608523,7.75592551538077,7.37251921722962,7.7108380318268,7.67020961919522,7.56452585182803,7.42467173207043,7.05476949625715,7.54671496406284,7.44097954476334
"Magel2",6.52797348874917,6.19555391767952,6.67285474973149,6.33782915330226,6.41614559569752,6.33249403486405,6.19555391767952,6.37688942489866,6.38529461339979,6.44365445092835,6.57205878577827,6.47673762481245,6.38212063837948
"Magi1",7.79950347014669,7.34673087150715,7.44698999390393,7.62265332727686,7.60365870038168,7.8926286922548,7.16397147020158,7.45137564928462,7.41814540163549,7.46831871443785,7.4624124812044,7.68400207609485,7.38576508762749
"Magi2",8.76101591906179,9.19735534481827,9.16586942344119,8.80890802159822,9.0051350652117,9.18675585058449,9.01024906609557,8.8881054687786,8.70773936234136,9.2665052404146,9.17757957781343,9.17458423506959,9.21964018502236
"Magi3",7.14031856235507,7.49846525069057,7.69871572794553,7.53429218134045,7.54259127357659,7.35810787176451,7.43610287819141,7.65118075491777,7.30711956416652,7.51017500872001,7.84772084949397,7.66704047259551,7.55430563235691
"Magix",6.46717283788519,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"Magoh",7.04349953113013,6.85832824361998,7.13768495308341,6.7950977108505,6.54383351762919,6.75683789421924,6.84778628315902,7.03477058391103,7.14643753390163,6.54599140129956,6.62989685930958,6.94539450148284,6.94914361942372
"Magohb",6.62407866008228,6.56828521153929,6.9809480910169,6.39668011885229,6.41614559569752,6.43256359484344,6.71281629935106,6.95654875900289,6.65866590580842,6.19555391767952,6.50325841490017,6.80481256634511,6.43629895886625
"Magt1",6.90799077453497,6.69452669156378,7.01497958634459,6.72513652446436,6.6869142277548,6.72317452634641,6.99107556654437,7.27401465029414,6.76154957892167,6.93272727711185,7.21938920328563,6.90635851556144,6.72070791289291
"Majin",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.45921590768844
"Mak",6.19555391767952,6.19555391767952,6.19555391767952,6.39668011885229,6.19555391767952,6.19555391767952,6.39680034374248,6.19555391767952,6.19555391767952,6.62422766366608,6.19555391767952,6.47673762481245,6.41093268838824
"Mak16",7.15836946065211,7.21790711411487,7.38409685921705,7.39348145390788,7.50255605076814,7.31352413653401,7.23845709055299,6.70611736632625,7.24628579972283,6.6899440221764,6.19555391767952,7.12405826560617,7.11937564487235
"Mal",7.59252541565864,7.50781549733122,7.5251957872911,7.70439090143767,8.10640391391999,7.4613745087092,7.33439318064254,7.68891829635571,7.87088126452678,7.28069927508268,6.62989685930958,7.74939890511545,7.71253463756021
"Mal2",9.56915867314751,9.64928381575094,9.95891949249445,9.76397156498184,9.73453030000424,9.68885782972631,10.0021700112512,9.76432665756153,9.75488762125397,9.80501040240052,9.40760318998064,9.69810619280707,9.69676718560124
"Mall",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.39680034374248,6.19555391767952,6.38529461339979,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"Malsu1",6.52797348874917,6.8376283078146,7.16564887390642,6.97839051678438,7.33417079575864,7.14689966330063,6.80629968235836,6.50922483596796,7.01226152041216,6.84722114184239,7.08042487728213,6.68105542914854,6.88745908547896
"Malt1",6.79939244866084,7.03594554240564,7.13768495308341,7.05996462334187,6.90391229829758,7.06991710987103,6.94947066785623,6.50922483596796,6.94655569309889,7.00862163898924,7.32035653275121,6.89282016002974,6.98505335268535
"Mamdc2",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.52372337838613,6.19555391767952,6.19555391767952,6.47673762481245,6.19555391767952
"Mamdc4",6.66463780650129,6.48459035088829,6.19555391767952,6.44178276476761,6.19555391767952,6.33249403486405,6.62901620700941,6.19555391767952,6.57422097125742,6.62422766366608,6.19555391767952,6.47673762481245,6.49986397371045
"Maml1",7.15836946065211,7.33573019816811,7.26923211987813,7.10294606205479,7.43508603989604,7.19160919243027,7.08939527390885,7.12239975516844,7.12859524032864,7.14063813661528,7.67174844708926,7.00594022567126,7.26485261048493
"Maml2",7.17604120145392,6.63608960307278,6.19555391767952,6.97839051678438,7.06553858228735,7.04944599560403,6.61335992783558,7.03477058391103,6.79174783549084,6.89138894391035,7.526552015007,6.89282016002974,6.78189705113235
"Maml3",6.7364213996046,6.43168240979323,6.19555391767952,6.88622533853764,6.54383351762919,6.64804644280308,6.31180636721631,6.55751363123811,6.6186153965533,6.54599140129956,6.19555391767952,6.33631256631621,6.73141535878813
"Mamld1",7.30588942658529,7.54440121387792,7.13768495308341,7.33908942372868,7.29467629271623,7.39374329570837,7.35034549968623,7.35405499884173,7.18102035198833,7.74840970592789,7.63019020821139,7.54671496406284,7.67339698742913
"Mamstr",6.19555391767952,6.43168240979323,6.19555391767952,6.51317808483989,6.19555391767952,6.19555391767952,6.50263220233945,6.19555391767952,6.46369509969545,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"Man1a",8.69710396672247,9.31507370602708,9.40735554384621,9.36927502912886,9.24415632368821,9.48780299464666,9.30891530591607,9.0484186474084,8.99963382402951,9.8190526808739,9.21106997630436,9.24708274591268,9.31765632987604
"Man1a2",8.63981691730299,8.88472631045951,8.57528742651422,8.41482558750238,8.5272494432004,8.75095158709502,8.48674487093742,8.57205621864414,8.28627291161194,8.8341198945577,9.16481084861789,8.59562402865266,8.67517508964962
"Man1b1",8.6495350143632,8.38442225902583,8.11348992067055,8.27481138177155,8.26096941207601,8.28742156320916,8.36543786093233,8.30497234203751,8.22263574499814,8.58745526350088,7.96953382958578,8.32055354192198,8.22931605901066
"Man1c1",7.12186602195935,7.43051285577162,6.9809480910169,7.28139768582955,7.15294519570914,7.30588452569722,7.14429251292676,7.12239975516844,7.07259073198726,7.17052040894263,6.97212795494315,7.20933756651491,7.2190145268485
"Man2a1",7.54601647503109,7.5262678756175,7.5251957872911,7.15363628958016,7.33417079575864,7.66307337869485,7.35034549968623,7.17075106331539,7.27720768324541,8.0391850757885,7.47882528717456,7.74409095057113,7.78997350978252
"Man2a2",9.75388930837826,9.63854858456344,9.73586116268523,9.53972835756439,9.38596427307192,9.80183920643809,9.68867380643225,9.83609557526426,9.42997722002431,9.76566410300762,9.74796884666742,9.8332494951803,9.64047080325004
"Man2b1",7.78042665499793,7.59701530958608,7.58023241182932,7.65842417777769,7.85512535484302,7.48720805627754,7.8611873519321,8.03872296811099,7.46928944808472,7.51017500872001,7.64421763767026,7.87475251018534,7.5011420635377
"Man2b2",7.9831315837506,7.50781549733122,7.16564887390642,7.36277606513509,7.46091329088971,7.32861935714089,7.46468688257609,7.43971938789621,7.23041731387191,7.07740306235316,7.02822972524469,7.31150613936276,7.48938871873937
"Man2c1",8.53856528826228,8.41092635563754,8.96019694579409,8.45529539784455,8.84349742421036,8.25471979477063,8.43374194409229,8.29374572994931,8.71674823565514,8.24154921795947,8.5963732961414,8.55448649692188,8.20183302875187
"Manba",6.79939244866084,6.98722824861228,6.19555391767952,6.62100922416606,6.73329914325847,6.90035317914345,6.72545008377935,6.91392894905831,7.18102035198833,6.74763271647496,6.62989685930958,6.78879083949021,6.99892604255311
"Manbal",7.56952392278209,7.57103180930622,7.69871572794553,7.68164408544068,7.48610079485204,7.44820800373561,7.57170570361525,6.97691267763959,7.57584715815551,7.00862163898924,7.19775639588752,7.53390677098007,7.56535757908091
"Manea",7.45932227036516,7.11080501154547,6.9809480910169,7.51436282690456,7.46091329088971,7.49356615865871,7.51956546716531,7.31488847605135,7.55308307934142,7.71493428633703,7.526552015007,7.19111049369436,7.45329953747877
"Maneal",8.5173623273059,7.959845972945,7.94365472124227,8.0854308665763,7.76238081519287,8.25802758670748,8.23896666546695,7.69815654839873,8.02533168685632,8.24154921795947,8.02108842454767,8.07175051070466,8.00816910644427
"Manf",7.97499596919789,7.43051285577162,7.63258358350575,7.5602914538514,7.55041859264526,7.44820800373561,7.51956546716531,7.18627046338232,7.51799269462697,7.42467173207043,7.05476949625715,7.50781209213517,7.44097954476334
"Mansc1",7.02260508999329,7.02005973327203,7.1927179613443,7.00262889987447,7.10416309683436,7.10932494421281,7.08939527390885,7.32812455712688,7.163905849724,6.19555391767952,6.62989685930958,6.91962404141443,6.99892604255311
"Mansc4",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.45522198370321,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.59258336454439,6.49986397371045
"Maoa",6.95610579052844,7.32460066158907,7.24445063858983,7.37054379810776,7.45237729104739,6.99571151536232,7.21432870808337,7.35405499884173,7.43117719852088,7.44673103813415,7.35785843400146,7.34319309083787,7.39446281520601
"Maob",7.02260508999329,6.72122999095027,7.33980790163727,7.02609034297763,6.71065105147884,6.91302841880859,6.99911378837505,6.8915565447054,6.96913794129345,7.0437882695986,6.19555391767952,7.23598632022301,6.58302855817101
"Map10",6.62407866008228,6.97023730171022,6.19555391767952,6.47975993039443,6.60724698327861,6.55705298115672,6.42787063990046,6.63828652747328,6.38529461339979,6.19555391767952,6.19555391767952,6.71954853875673,6.19555391767952
"Map1a",11.6514400406185,11.8092070979301,11.4066861700902,11.1669833466367,11.3854060510265,11.8685784496543,11.8185395691809,11.8546153217352,11.2457107763007,12.1216151897555,12.2996895857745,11.7777387973834,11.6255656804143
"Map1b",11.0286381247476,11.3634225163186,10.4858879828234,11.1371040179915,10.8621455861018,11.6773959751166,11.0013817278935,10.8937398706066,10.3642409142333,11.9890497496104,11.5799959510775,11.4154907803701,11.4212940814124
"Map1lc3a",8.76546819366117,8.49561126821917,8.92990694452915,8.89569491026449,8.78413552576947,8.60935857713078,8.71239374972804,8.53971828838498,9.05337428259138,8.24154921795947,8.19951724875892,8.53201809096307,8.73785303832097
"Map1lc3b",9.21952941783526,8.95080608502939,8.91760223255026,9.2320194659412,9.36330087639103,9.04700287952087,9.21236245196372,9.29027728083293,9.31532521152267,9.04908976125444,8.5232525106372,9.05632058877819,9.02816233228056
"Map1s",8.40594750432267,8.80230140471854,8.46774139768182,8.22456243109089,8.41042955554703,8.47086235401883,8.32990084361409,8.73924509772578,8.23561795093431,8.24154921795947,8.32456514376958,8.40738978636028,8.22512617747323
"Map2",10.479132066533,10.5139917132496,10.7801847458882,10.2236665069323,10.5541877048567,10.8645623977775,10.5954961951623,10.9932333081643,10.437600324123,10.9638409871726,11.437464705966,10.7405806293669,10.5843215953982
"Map2k1",9.5414162584219,9.30601135993677,9.27517083845026,9.65884482444674,9.26677013684978,9.51438790555867,9.42172322762356,9.42696967434145,9.50324003604962,9.28700643462574,9.06742068979253,9.31761473417435,9.55120344536704
"Map2k2",8.39427060233763,8.13954904484682,8.35067712999819,8.32656200837021,8.42937690786587,8.01879327935998,8.17962897675982,7.99663220897555,8.36457826852434,8.01307069302455,7.73774713623705,8.19123407237791,8.30446231548498
"Map2k3",6.95610579052844,6.89777766773993,7.13768495308341,7.22889228902546,7.2211961584322,7.11888144330662,7.14429251292676,7.40391431737646,7.26187853519283,7.0437882695986,7.10527141481107,7.20027183952642,7.22940623885974
"Map2k4",8.97525223465302,9.0552742600584,9.17102741193168,9.17348188752604,9.04634070269235,9.02477415098874,8.99108225966097,8.8289796508806,8.88941376829334,8.59588494627035,8.80571258136908,9.06017254062866,9.16741218162726
"Map2k5",7.44631847264373,7.57103180930622,7.5251957872911,7.52769106433944,7.37208692610573,7.4613745087092,7.67670027430397,7.13883110628107,7.60911275406867,7.74840970592789,7.54198802276293,7.40359083791371,7.62938402751351
"Map2k6",6.93247463040614,6.93497189445622,7.21896428706751,7.09241749411002,7.07862436552327,7.05974925164831,7.00706441458332,7.05310069894582,6.94655569309889,7.42467173207043,7.00071729081291,7.13397290430052,7.06464726479431
"Map2k7",8.25188593495193,8.41529217556721,8.05548050246241,8.22821763949467,8.44805571307458,8.09996306174028,8.12268677591314,8.04560033119091,8.29246707463522,8.17376861399608,7.9156946746681,8.19856807607912,8.2541717372308
"Map3k1",7.12186602195935,6.77077627731591,7.13768495308341,6.94040837632312,6.77583383999065,6.94967564259595,6.89598191746906,7.2457164174808,6.8477412056584,7.17052040894263,7.17556989833107,7.08314192257245,6.85427561226073
"Map3k10",9.65867783687152,8.9060974967055,9.26075895763046,9.10479236831609,9.25653633174712,9.27531730417303,9.29124119740332,9.6743701723456,9.08120725884177,8.86203513800039,9.31852978284198,9.07737540053787,8.87592671961102
"Map3k11",7.22697711636597,7.38951742857469,7.69871572794553,7.4663177736237,7.68927412037363,7.59037348029077,7.50611626685763,7.71640839516495,7.52981998022376,7.82806155376803,7.49497964601662,7.38137892236719,7.42850693689713
"Map3k12",8.59519637865808,8.32040738036979,8.86082798405106,8.50050242165338,8.80989238410845,8.52044728466148,8.36324493258647,8.57205621864414,8.43291658441457,8.7838556098803,8.69007454287136,8.44118220537727,8.54034821680834
"Map3k13",7.40626597327405,7.5353735729734,7.8203941943173,7.18263360032798,7.7363380541214,7.63568003381313,7.64148361785482,7.54014052424201,7.19779943552443,7.88809093267553,7.9482852268573,7.67837684226217,7.70610570252969
"Map3k14",6.70185505932378,6.77077627731591,7.16564887390642,6.82703289868427,6.92024361737112,6.92546607119681,6.65869818153028,6.19555391767952,6.46369509969545,6.97169037177143,6.62989685930958,6.78879083949021,6.73141535878813
"Map3k15",6.19555391767952,6.19555391767952,6.67285474973149,6.39668011885229,6.19555391767952,6.19555391767952,6.50263220233945,6.19555391767952,6.38529461339979,6.19555391767952,6.19555391767952,6.19555391767952,6.41093268838824
"Map3k19",6.19555391767952,6.36261505021698,6.67285474973149,6.47975993039443,6.96699947930932,6.84699379871629,6.54356128266272,6.37688942489866,6.46369509969545,6.97169037177143,6.62989685930958,6.68105542914854,6.34792035172125
"Map3k2",7.67995793361916,7.62238885462125,7.38409685921705,7.55385119332583,7.70292260073575,7.54307845056088,7.75839543108401,7.56120132461487,7.35026840682033,7.98638872938529,8.24256545364996,7.60854413602627,7.83405818894533
"Map3k3",7.55783514868367,7.63071707333722,7.10874278515999,7.75933137090681,7.50255605076814,7.7908267541917,7.79019873129631,7.69815654839873,7.66239255841192,7.95911024776992,8.11815358230941,7.72260820104559,7.81075409606465
"Map3k4",8.16385293599148,8.43261207717956,7.87676083700797,7.67588437891064,7.91877339511659,7.86572545125798,7.71456790437496,7.88455524356303,7.59813769004747,8.2848225755899,8.17297295429786,7.90294795659033,7.67339698742913
"Map3k5",6.62407866008228,7.09639075718854,7.10874278515999,7.21068184070555,7.30470723561447,7.11888144330662,6.88663113454893,7.23122642913018,7.01226152041216,6.93272727711185,7.8821935990005,7.11402204940029,6.98505335268535
"Map3k6",6.70185505932378,6.63608960307278,6.77881502283686,6.39668011885229,6.85228874147858,6.43256359484344,6.99911378837505,6.37688942489866,6.69541841155001,6.62422766366608,6.19555391767952,6.71954853875673,6.70976758836068
"Map3k7",8.09911522627024,8.06733557705489,7.83474111535352,7.86192658745512,7.95211503314572,8.17618189404585,7.83128918685285,7.81188208593889,7.82669057513182,7.58917912129641,8.56363107459004,8.12324530162588,7.95722626782359
"Map3k7cl",6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.60724698327861,6.19555391767952,6.45522198370321,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952,6.19555391767952
"Map3k8",6.19555391767952,6.19555391767952,6.19555391767952,6.51317808483989,6.19555391767952,6.33249403486405,6.61335992783558,6.63828652747328,6.46369509969545,6.19555391767952,6.19555391767952,6.43916224517297,6.55214257844704
"Map3k9",8.26490766613873,7.93461692555369,8.16893328496009,7.87656983563549,7.86695422583335,7.99865443393724,7.86772969752616,8.01082331693157,7.71322816367404,8.42583678051418,8.43862157353117,7.98810265312497,7.7929650474258
"Map4",11.6531926907733,11.799280527341,11.7758906938204,11.4762628428093,11.785702760343,11.7277615622014,11.6854872684018,11.6589165094832,11.64244336475,11.6796226234575,11.4963469068643,11.6037635611187,11.7168139439985
"Map4k1",6.52797348874917,6.19555391767952,6.67285474973149,6.19555391767952,6.19555391767952,6.33249403486405,6.45522198370321,6.50922483596796,6.19555391767952,6.6899440221764,6.62989685930958,6.50980306594914,6.51824905614424
"Map4k2",8.20523975984033,7.89575327161027,8.13596084019482,8.07311049653178,7.91312550077309,8.03860750962142,8.14629256289769,8.11884032927208,7.98655512681586,7.74840970592789,8.05101321211307,8.10368977113182,7.86536408706243
"Map4k3",8.57487926285614,8.77923515557689,8.95419187945669,8.53847510206464,8.73111523640827,8.64432334476206,8.58680358453587,8.67313756768842,8.4494605670848,9.024744832296,9.25183639529727,8.82144976812148,8.73500106250523
"Map4k4",8.38248883917745,8.52401745522579,8.49334221536414,8.23549689835687,8.46647407279577,8.58381524066984,8.58494834088177,8.31610251072452,8.11371223551831,8.60426203809203,8.78335684097193,8.55448649692188,8.1932561997513
"Map4k5",8.1708451195803,8.43261207717956,8.17973588071655,8.17606662539877,8.09181232612882,8.14407942921115,8.16435196607294,8.20022559257887,8.28627291161194,8.15034756016173,8.73167506734138,8.12712010464139,8.32015087523231
"Map6",8.41752155110899,8.63196395084888,8.80831217206721,8.44914948537607,8.38732623541665,8.57346018116983,8.47066119242762,8.61694019476222,8.46037588245325,8.76914807160266,8.46029141631385,8.57932023601848,8.4587319299254
"Map6d1",7.75120617918416,8.12870649275797,7.8203941943173,8.08133760315813,7.89602018584622,7.82418618308488,8.00037950067129,8.1507654175607,8.09219843006549,8.23049930118945,7.526552015007,7.97941566147338,8.16717292598002
"Map7",8.29689782757441,8.42398059744396,8.91760223255026,8.36980337698838,8.66652460313084,8.24474502722141,8.38716728604939,8.35432409048768,8.34098257394023,8.64538246023222,8.88643881845059,8.48297646139623,8.55347754636543
"Map7d1",9.29735603862785,9.51671912047816,9.54802709933647,9.59584842417282,9.47841428621794,9.50911077103925,9.50436152699591,9.21516818107687,9.37521472012239,9.28700643462574,9.47089743929409,9.42239737525335,9.45677397319027
"Map7d2",8.76990597332038,8.81206898376009,8.56731545985148,8.78752203332608,8.69766612824632,8.82631210376146,8.81485877662324,8.31054936816704,8.69411286746402,9.11966557501779,8.61564197470601,8.76543851083182,8.76883659658509
