tissue,gene,lfc,padj,logpadj,comparison,direction
DG,Nvl,-0.1848677114830067,0.7431257478815672,0.1289376909631551,yoked vs. trained,NS
DG,Nwd1,0.1366261546968051,0.9089191774131559,0.04147473324012701,yoked vs. trained,NS
DG,Nwd2,0.2969365002432526,0.8073281631633556,0.09294989714732951,yoked vs. trained,NS
DG,Nxf1,-0.39475599756112456,0.14256076266542594,0.8459999899310777,yoked vs. trained,NS
DG,Nxn,-0.3695793137450011,0.8386741844133146,0.07640672497991392,yoked vs. trained,NS
DG,Nxpe3,-0.00889874229652784,0.9949357843413394,0.0022049488082301998,yoked vs. trained,NS
DG,Nxph1,-0.02813924202333155,0.9941720097289781,0.002538468305622142,yoked vs. trained,NS
DG,Nxt2,0.16201093007733908,0.9064648631437747,0.042649025587798775,yoked vs. trained,NS
DG,Nyap1,-0.0176365354945091,0.9864166420437125,0.005939609276494641,yoked vs. trained,NS
DG,Oaf,-0.033093932425578336,0.9901860920181416,0.0042831779865533555,yoked vs. trained,NS
DG,Oas1b,0.2623896826082461,0.927175894088568,0.03283786824421135,yoked vs. trained,NS
DG,Oat,-0.10408869655116029,0.9201269433546304,0.036152252007429775,yoked vs. trained,NS
DG,Oaz1,-0.06698222620903421,0.9254041702041267,0.03366854774452902,yoked vs. trained,NS
DG,Oaz2,0.14529334287358603,0.8146225397110282,0.08904357763241945,yoked vs. trained,NS
DG,Obfc1,0.19843397254111256,0.9254041702041267,0.03366854774452902,yoked vs. trained,NS
DG,Obscn,0.2139743142595131,0.8798882364694465,0.05557248849430508,yoked vs. trained,NS
DG,Obsl1,-0.3954453134671538,0.557267711014099,0.25393611993438064,yoked vs. trained,NS
DG,Ocel1,-0.11875673789741174,0.9308016240953274,0.03114286761239896,yoked vs. trained,NS
DG,Ociad1,-0.1536515458429405,0.7064962793605255,0.15089012094556797,yoked vs. trained,NS
DG,Ociad2,-0.7079200183830437,0.5720538527401998,0.24256308511080923,yoked vs. trained,NS
DG,Ocln,-0.08412208741525791,0.9617814951478866,0.01692358308719927,yoked vs. trained,NS
DG,Ocrl,-0.009614781954351934,0.9925442611864199,0.0032501173503184573,yoked vs. trained,NS
DG,Odc1,0.8544562868398219,7.261888476596453e-4,3.1389504249867,yoked vs. trained,trained
DG,Odf2,-0.17239967452524504,0.7473166020010759,0.12649536957393057,yoked vs. trained,NS
DG,Odf2l,0.17736165534644685,0.9261894556987694,0.03330016758516887,yoked vs. trained,NS
DG,Ofd1,0.17742285242781297,0.9308016240953274,0.03114286761239896,yoked vs. trained,NS
DG,Ogdh,0.09461563678193068,0.8761733113922914,0.05740997974901526,yoked vs. trained,NS
DG,Ogdhl,0.0014105365472550067,0.9984477037346111,6.746774875914091e-4,yoked vs. trained,NS
DG,Ogfod1,-0.09137854784620737,0.9054442761799245,0.04313827234301176,yoked vs. trained,NS
DG,Ogfod2,-0.15690850334308348,0.8831116262168579,0.053984397684025485,yoked vs. trained,NS
DG,Ogfr,0.22730151272896015,0.7497245814514831,0.12509824957309193,yoked vs. trained,NS
DG,Ogfrl1,-0.10905684167526221,0.8788110545712876,0.05610448872340445,yoked vs. trained,NS
DG,Ogt,-0.1860649917682688,0.5730894603254021,0.24177757856826582,yoked vs. trained,NS
DG,Ola1,0.10582527234046687,0.8617019715159581,0.06464291341682435,yoked vs. trained,NS
DG,Olfm1,-0.09171677258396778,0.7966144812224528,0.09875180305117119,yoked vs. trained,NS
DG,Olfm2,-0.5272184820680396,0.684387927917875,0.16469765968747088,yoked vs. trained,NS
DG,Olfm3,-0.5805255527681783,0.6799675714852561,0.1675117988538149,yoked vs. trained,NS
DG,Olfm4,0.03827773231682812,0.9830150824484399,0.00743981871529002,yoked vs. trained,NS
DG,Olfml2b,0.42494342512941985,0.015544929723721486,1.808411236996084,yoked vs. trained,trained
DG,Olfml3,0.3758941193086382,0.7721926147278347,0.11227435629690419,yoked vs. trained,NS
DG,Olfr536,-0.21536242459960286,0.9308016240953274,0.03114286761239896,yoked vs. trained,NS
DG,Olfr613,-0.4173972523215523,0.7072478278389832,0.15042837771189355,yoked vs. trained,NS
DG,Olig1,-0.0414013957323822,0.9815633244120047,0.008081677158653969,yoked vs. trained,NS
DG,Omg,-0.06855662221337512,0.9370776085954394,0.028224439433471738,yoked vs. trained,NS
DG,Onecut2,0.0821239726565169,0.9610554179495097,0.01725156861060003,yoked vs. trained,NS
DG,Opa1,-0.0526058238171639,0.9365770488971441,0.02845648894071194,yoked vs. trained,NS
DG,Opa3,0.3728981352710121,0.4633141305395975,0.3341244541206313,yoked vs. trained,NS
DG,Opcml,0.3163468858730881,0.5864256926719196,0.23178701049993763,yoked vs. trained,NS
DG,Ophn1,0.13214068239212048,0.8788110545712876,0.05610448872340445,yoked vs. trained,NS
DG,Oplah,0.5612951951754325,0.36856328059695076,0.4334879350650897,yoked vs. trained,NS
DG,Oprd1,-0.3350842535772292,0.7471682780080733,0.1265815749183513,yoked vs. trained,NS
DG,Oprl1,-0.37658796367529324,0.77201948407209,0.11237173888937542,yoked vs. trained,NS
DG,Orai1,0.22513621698427058,0.9102883599969953,0.04082101062637733,yoked vs. trained,NS
DG,Orai2,-0.06906823403158371,0.8994528386915815,0.04602160322778292,yoked vs. trained,NS
DG,Orai3,0.9020611159005986,0.10850012696183886,0.964569753623804,yoked vs. trained,NS
DG,Oraov1,-0.3125727027161517,0.8285962363286721,0.08165704369691122,yoked vs. trained,NS
DG,Orc2,0.0036032348709670527,0.997694312669877,0.001002503458866435,yoked vs. trained,NS
DG,Orc3,-0.13480845977110753,0.8339157777724903,0.07887780918921372,yoked vs. trained,NS
DG,Orc4,0.019032559685091825,0.9886025642297781,0.004978267404071986,yoked vs. trained,NS
DG,Orc5,0.35396749434435293,0.7515584904965052,0.12403721452965663,yoked vs. trained,NS
DG,Orc6,0.03713151586304548,0.986501570019099,0.005902219230757476,yoked vs. trained,NS
DG,Ormdl3,-0.29719820479129305,0.5418281822966198,0.26613840960628854,yoked vs. trained,NS
DG,Os9,-0.06099475037985506,0.9258467764102541,0.03346088120748671,yoked vs. trained,NS
DG,Osbp,0.06147300820056923,0.9613241285233962,0.017130157081391716,yoked vs. trained,NS
DG,Osbp2,0.24383949554567105,0.5557281643658563,0.25513759256368995,yoked vs. trained,NS
DG,Osbpl10,0.4091280094020541,0.709475572921717,0.14906255260669055,yoked vs. trained,NS
DG,Osbpl11,-0.05835207454027976,0.970158440124987,0.01315733372044758,yoked vs. trained,NS
DG,Osbpl1a,0.08880151795572072,0.9638251435524724,0.01600174833605501,yoked vs. trained,NS
DG,Osbpl2,-0.48374082671060736,0.3011265849610298,0.521250901105621,yoked vs. trained,NS
DG,Osbpl3,-0.11327128991495149,0.9209679230325764,0.03575549585369245,yoked vs. trained,NS
DG,Osbpl5,0.5874303780529828,0.6481675001475811,0.18831274877499207,yoked vs. trained,NS
DG,Osbpl6,-0.06721403689166672,0.936298736175254,0.02858556282934183,yoked vs. trained,NS
DG,Osbpl7,0.17298050083404845,0.9050300224606267,0.043337013753120324,yoked vs. trained,NS
DG,Osbpl8,0.13779632822741322,0.8682720759478046,0.06134416587446241,yoked vs. trained,NS
DG,Osbpl9,0.3336455315412379,0.5557281643658563,0.25513759256368995,yoked vs. trained,NS
DG,Oscp1,-0.18246291427211056,0.8473715750732198,0.07192610842081945,yoked vs. trained,NS
DG,Oser1,-0.0092394683525694,0.9968641291405026,0.0013640312426976638,yoked vs. trained,NS
DG,Osgep,-0.5354065733274289,0.2618328104645911,0.5819759326100086,yoked vs. trained,NS
DG,Osgepl1,-0.48494208104064734,0.7862127840484799,0.10445989870395803,yoked vs. trained,NS
DG,Osgin2,0.6802046442429215,0.21431182643135366,0.6689538624991888,yoked vs. trained,NS
DG,Ost4,0.25803087893988175,0.9065108116690804,0.0426270118440146,yoked vs. trained,NS
DG,Ostc,-0.13583517991356334,0.9254041702041267,0.03366854774452902,yoked vs. trained,NS
DG,Ostf1,0.1622181485836427,0.9095326813280719,0.04118169125091804,yoked vs. trained,NS
DG,Ostm1,-0.0059074777317505165,0.9958498188947035,0.0018061512782068048,yoked vs. trained,NS
DG,Otub1,-0.05041282198403608,0.9317545992931637,0.030698454820206132,yoked vs. trained,NS
DG,Otub2,0.06570236316026956,0.9365770488971441,0.02845648894071194,yoked vs. trained,NS
DG,Otud1,1.883123037265556,1.8246917038050967e-7,6.738810502520715,yoked vs. trained,trained
DG,Otud3,-0.04276689396202476,0.9852121449040168,0.00647024316638151,yoked vs. trained,NS
DG,Otud4,-0.051423940224577504,0.9415938671876026,0.026136378812940043,yoked vs. trained,NS
DG,Otud5,0.139194308229904,0.7981657508196223,0.0979069116674663,yoked vs. trained,NS
DG,Otud6b,0.19362202841249262,0.7118189823276557,0.14763043469374662,yoked vs. trained,NS
DG,Otud7a,0.10263457712782342,0.9070316571996484,0.04237755493859133,yoked vs. trained,NS
DG,Otud7b,0.019513507270861333,0.9865599199049937,0.005876532212283341,yoked vs. trained,NS
DG,Otulin,-0.2878324678601572,0.7954260040726348,0.09940021515963375,yoked vs. trained,NS
DG,Ovca2,0.5084546002946743,0.3329152147813678,0.47766635640657157,yoked vs. trained,NS
DG,Ovgp1,-0.4561751180713624,0.6537110958511,0.1846141434171205,yoked vs. trained,NS
DG,Oxa1l,-0.024369247342778157,0.9847950394201366,0.006654147686292946,yoked vs. trained,NS
DG,Oxct1,0.005089427710804439,0.994407692453697,0.0024355247754309973,yoked vs. trained,NS
DG,Oxnad1,0.7935331537730642,0.4985384591491136,0.30230133293513123,yoked vs. trained,NS
DG,Oxr1,-0.31911198472706065,0.5803702117028847,0.23629488642220434,yoked vs. trained,NS
DG,Oxsm,-0.24179842437553437,0.9011500461756136,0.04520289070716674,yoked vs. trained,NS
DG,Oxsr1,0.07752635714990601,0.936298736175254,0.02858556282934183,yoked vs. trained,NS
DG,P2rx4,0.10451849196176907,0.9705246186638989,0.012993443671520818,yoked vs. trained,NS
DG,P2rx6,-0.3022207041826031,0.843448034085352,0.07394166969038869,yoked vs. trained,NS
DG,P2ry12,0.13773752567958475,0.9470724619776435,0.023616791183522008,yoked vs. trained,NS
DG,P3h1,-0.20389895902203536,0.8796980841814707,0.055666353840655464,yoked vs. trained,NS
DG,P3h3,-0.16453250216855544,0.8565184662691425,0.06726326934489553,yoked vs. trained,NS
DG,P3h4,-0.1404982009156312,0.9577080695205985,0.018766853257139185,yoked vs. trained,NS
DG,P4ha1,0.563817009145162,0.06732801823565382,1.1718041685706189,yoked vs. trained,trained
DG,P4ha2,0.43069908515025834,0.7600469916348389,0.11915955564447021,yoked vs. trained,NS
DG,P4hb,0.18324918039568355,0.7609323646877663,0.1186539436870898,yoked vs. trained,NS
DG,P4htm,-0.05302583381293878,0.9499355952643149,0.022305838468505795,yoked vs. trained,NS
DG,Pa2g4,-0.031748693473977324,0.9705246186638989,0.012993443671520818,yoked vs. trained,NS
DG,Pabpc1,0.2762769861548286,0.14850829198890161,0.828249296754269,yoked vs. trained,NS
DG,Pabpc4,0.2598513038188851,0.6328626779596892,0.1986905153763199,yoked vs. trained,NS
DG,Pabpn1,-0.27194868948308726,0.518832883332004,0.284972506379276,yoked vs. trained,NS
DG,Pacs1,0.08716464735589782,0.9157205496883805,0.0382370396997206,yoked vs. trained,NS
DG,Pacs2,0.08628472758387964,0.9209679230325764,0.03575549585369245,yoked vs. trained,NS
DG,Pacsin1,-0.010624967691160054,0.9893328589860176,0.004657566340238102,yoked vs. trained,NS
DG,Pacsin2,0.217587186954597,0.7178981583991864,0.14393716074699087,yoked vs. trained,NS
DG,Pacsin3,0.4601743695597974,0.8135616829609479,0.08960951395759818,yoked vs. trained,NS
DG,Padi2,-0.0596634926099211,0.9709513887276308,0.012802512765344443,yoked vs. trained,NS
DG,Paf1,0.009918285176107608,0.9909994265818313,0.00392659680878981,yoked vs. trained,NS
DG,Pafah1b1,0.15916423631654247,0.641522260867224,0.1927882689787493,yoked vs. trained,NS
DG,Pafah1b2,0.19658915832933477,0.5882396904788482,0.2304456755542061,yoked vs. trained,NS
DG,Pafah2,-0.20026385153724613,0.926972633102111,0.03293308728827778,yoked vs. trained,NS
DG,Pag1,0.11757560036082577,0.9254041702041267,0.03366854774452902,yoked vs. trained,NS
DG,Paics,-0.20960310349146782,0.6653433669144984,0.17695416842550887,yoked vs. trained,NS
DG,Paip1,-0.010680077464198861,0.9901294674011267,0.004308014188641613,yoked vs. trained,NS
DG,Paip2,-0.3444346675940889,0.385346826503567,0.41414821326461937,yoked vs. trained,NS
DG,Paip2b,-0.20380065368628114,0.8188413465692691,0.08680023619331104,yoked vs. trained,NS
DG,Pak1,-0.10889896572004232,0.8899141178865025,0.05065190338618396,yoked vs. trained,NS
DG,Pak1ip1,0.2154827237058787,0.8124640836831901,0.0901958286296654,yoked vs. trained,NS
DG,Pak2,-0.03743142325521261,0.9723156607185849,0.012192719175731965,yoked vs. trained,NS
DG,Pak3,0.1612671508364476,0.7757402876037159,0.1102836531482664,yoked vs. trained,NS
DG,Pak4,0.12865220418072043,0.9199988523271383,0.03621271442433795,yoked vs. trained,NS
DG,Pak6,0.8132528960707326,0.00391948873679351,2.406770579221957,yoked vs. trained,trained
DG,Pak7,0.502547160516771,0.3159272736671325,0.5004128802934976,yoked vs. trained,NS
DG,Pakap,0.09244318201580153,0.9876566633395782,0.005394001901530859,yoked vs. trained,NS
DG,Pald1,-0.10230447070697664,0.9470724619776435,0.023616791183522008,yoked vs. trained,NS
DG,Palm,-0.06648948529057606,0.9210319887234829,0.03572528588910594,yoked vs. trained,NS
DG,Palm2,0.1494680346626978,0.8736981602096194,0.05863857880311972,yoked vs. trained,NS
DG,Palmd,0.6844507025773235,0.4913240965300885,0.30863193577679343,yoked vs. trained,NS
DG,Pam,-0.05640955580570796,0.9387320763676755,0.027458342087830264,yoked vs. trained,NS
DG,Pam16,0.008381521254495572,0.9984477037346111,6.746774875914091e-4,yoked vs. trained,NS
DG,Pan2,-0.26994987007981136,0.7387578363409746,0.1314978993268054,yoked vs. trained,NS
DG,Pan3,0.08929291157338705,0.9097146364293315,0.04109481785451573,yoked vs. trained,NS
DG,Pank1,0.03502771473587346,0.9815633244120047,0.008081677158653969,yoked vs. trained,NS
DG,Pank2,-0.242704238912246,0.7497245814514831,0.12509824957309193,yoked vs. trained,NS
DG,Pank3,-0.3694015928866319,0.5820009703947652,0.2350762912320008,yoked vs. trained,NS
DG,Pank4,-0.4027145666316345,0.5075429404318731,0.29452720857986353,yoked vs. trained,NS
DG,Panx1,-1.158977133152885,0.14849970673158938,0.8282744040233898,yoked vs. trained,NS
DG,Panx2,-0.1523026465842729,0.6895689855018421,0.16142227985200547,yoked vs. trained,NS
DG,Paox,-0.18575021564055683,0.9157205496883805,0.0382370396997206,yoked vs. trained,NS
DG,Papd4,0.055106069712548875,0.970158440124987,0.01315733372044758,yoked vs. trained,NS
DG,Papd5,0.05375941709704061,0.9528675762165434,0.020967450793471048,yoked vs. trained,NS
DG,Papd7,0.2353482004075871,0.6516630609880364,0.18597689595043382,yoked vs. trained,NS
DG,Papola,-0.02659591200692046,0.9737785358573149,0.01153980245541699,yoked vs. trained,NS
DG,Papolg,-0.003909671980579158,0.9977447909985803,9.805308919502926e-4,yoked vs. trained,NS
DG,Papss1,-0.08095623946368423,0.9254041702041267,0.03366854774452902,yoked vs. trained,NS
DG,Papss2,-0.17821302829940097,0.9365770488971441,0.02845648894071194,yoked vs. trained,NS
DG,Paqr3,0.13734614526880845,0.8844197318987838,0.053341576632487106,yoked vs. trained,NS
DG,Paqr4,-0.03765080340759583,0.9763991864159396,0.010372591130325454,yoked vs. trained,NS
DG,Paqr7,-0.2830854791363469,0.5244713850395335,0.2802782017667803,yoked vs. trained,NS
DG,Paqr8,0.40520544244022144,0.4399819997837463,0.3565650906831298,yoked vs. trained,NS
DG,Paqr9,0.15458013136269794,0.8386741844133146,0.07640672497991392,yoked vs. trained,NS
DG,Pard3,0.2236485505540625,0.7352644292778144,0.13355644387734608,yoked vs. trained,NS
DG,Pard6a,0.7978599966052513,0.3346387376239773,0.47542378673717645,yoked vs. trained,NS
DG,Parg,0.280184787452844,0.5555579995264162,0.25527059458200274,yoked vs. trained,NS
DG,Park2,-0.3965943017046491,0.769169164229884,0.11397813482518518,yoked vs. trained,NS
DG,Park7,-0.33188125347494124,0.44462277824779867,0.352008291943092,yoked vs. trained,NS
DG,Parl,-0.12897687183864692,0.9286779724824811,0.03213485545634042,yoked vs. trained,NS
DG,Parm1,0.05324391624160308,0.9698621571063499,0.013289986003892132,yoked vs. trained,NS
DG,Parn,-0.27274829871818734,0.7153895981176581,0.14545737885429103,yoked vs. trained,NS
DG,Parp1,-0.11732725079404951,0.797041793466434,0.09851890545963203,yoked vs. trained,NS
DG,Parp11,-0.35710415330003575,0.7275513435741594,0.13813635293432616,yoked vs. trained,NS
DG,Parp2,0.1710474380802227,0.9116154529246441,0.04018832164104632,yoked vs. trained,NS
DG,Parp6,-0.1976480776184109,0.509368486989568,0.29296792696149365,yoked vs. trained,NS
DG,Parp8,-0.2827352788870985,0.6680514384190935,0.17519009656411583,yoked vs. trained,NS
DG,Parva,0.03154283272270764,0.9776593749853361,0.009812430827526485,yoked vs. trained,NS
DG,Parvb,-0.1712702138345751,0.805282092063131,0.09405195868062671,yoked vs. trained,NS
DG,Parvg,-0.11411532534451875,0.925220159872882,0.03375491283812185,yoked vs. trained,NS
DG,Patl1,0.25789789808250474,0.7351631020052531,0.1336162984087298,yoked vs. trained,NS
DG,Patz1,-0.2498963999719537,0.785015116630269,0.10512198018990628,yoked vs. trained,NS
DG,Pax6,0.6792740456173213,0.641522260867224,0.1927882689787493,yoked vs. trained,NS
DG,Paxbp1,-0.15142091949649836,0.8124640836831901,0.0901958286296654,yoked vs. trained,NS
DG,Paxip1,-0.045895787634431605,0.9652083830943086,0.015378914782533724,yoked vs. trained,NS
DG,Pbdc1,-0.3029094443615811,0.8482413773162796,0.0714805464225941,yoked vs. trained,NS
DG,Pbrm1,-0.040867767396663555,0.9664064191916008,0.014840193985534808,yoked vs. trained,NS
DG,Pbx1,-0.04905646257267398,0.9394410880391671,0.02713044913632177,yoked vs. trained,NS
DG,Pbx2,-0.4853284238545464,0.2463970640072835,0.6083644713981657,yoked vs. trained,NS
DG,Pbxip1,0.39417296251453854,0.7457780254907238,0.127390417366129,yoked vs. trained,NS
DG,Pcbp1,0.03323767539136162,0.9559984811174506,0.019542797726864253,yoked vs. trained,NS
DG,Pcbp2,-0.06685051143056807,0.8788110545712876,0.05610448872340445,yoked vs. trained,NS
DG,Pcbp3,-0.16015129048858728,0.8001371733646868,0.09683555234745161,yoked vs. trained,NS
DG,Pcbp4,-0.15828181947662917,0.7928534696575014,0.10080706892369116,yoked vs. trained,NS
DG,Pcca,-0.23613235393590873,0.7928534696575014,0.10080706892369116,yoked vs. trained,NS
DG,Pccb,0.06841225633132512,0.9317545992931637,0.030698454820206132,yoked vs. trained,NS
DG,Pcdh1,-0.02086001772009121,0.9811954055424249,0.008244494049267685,yoked vs. trained,NS
DG,Pcdh10,0.3977232623500084,0.586706696828739,0.23157895460083397,yoked vs. trained,NS
DG,Pcdh15,0.08823489273712172,0.9811954055424249,0.008244494049267685,yoked vs. trained,NS
DG,Pcdh17,0.31996093591703256,0.48223497307580204,0.31674129652376304,yoked vs. trained,NS
DG,Pcdh19,0.18738855684749492,0.7924175025257425,0.1010459405459055,yoked vs. trained,NS
DG,Pcdh20,0.015741315631323312,0.9893231973595489,0.004661807593838665,yoked vs. trained,NS
DG,Pcdh7,0.5148188599130505,0.40820571825649765,0.3891209158623568,yoked vs. trained,NS
DG,Pcdh8,1.3852608055849005,8.426013088650344e-5,4.074377870592009,yoked vs. trained,trained
DG,Pcdh9,0.6350724759851469,0.13463662959418196,0.8708367687417518,yoked vs. trained,NS
DG,Pcdha11,-0.21321937712332423,0.9183601190817353,0.036986984308909475,yoked vs. trained,NS
DG,Pcdha12,0.11735353714517746,0.970158440124987,0.01315733372044758,yoked vs. trained,NS
DG,Pcdha4,-0.4052454505530446,0.9254041702041267,0.03366854774452902,yoked vs. trained,NS
DG,Pcdha5,0.6932173744985948,0.684387927917875,0.16469765968747088,yoked vs. trained,NS
DG,Pcdha6,-1.060147335566091,0.5625175149252255,0.24986395051979549,yoked vs. trained,NS
DG,Pcdha7,1.1318090577020046,0.3115524802640799,0.5064687869843572,yoked vs. trained,NS
DG,Pcdha9,0.22770017370484139,0.9470724619776435,0.023616791183522008,yoked vs. trained,NS
DG,Pcdhac2,0.3146102819020723,0.6297037180840489,0.2008637423996704,yoked vs. trained,NS
DG,Pcdhb11,-0.6832269135125583,0.6537110958511,0.1846141434171205,yoked vs. trained,NS
DG,Pcdhb13,-0.18946296522077902,0.9308016240953274,0.03114286761239896,yoked vs. trained,NS
DG,Pcdhb14,-0.574470769453491,0.5956134838179173,0.2250354790168545,yoked vs. trained,NS
DG,Pcdhb16,-0.19967251330067823,0.9097146364293315,0.04109481785451573,yoked vs. trained,NS
DG,Pcdhb17,-0.2802135989873628,0.8019799387274268,0.0958364953180158,yoked vs. trained,NS
DG,Pcdhb18,0.6008982034526611,0.6545591034025581,0.184051132730186,yoked vs. trained,NS
DG,Pcdhb19,0.21574497925635952,0.9205275932891471,0.03596318876387212,yoked vs. trained,NS
DG,Pcdhb20,0.11172098787625648,0.9613241285233962,0.017130157081391716,yoked vs. trained,NS
DG,Pcdhb22,0.03962455009594376,0.9893328589860176,0.004657566340238102,yoked vs. trained,NS
DG,Pcdhb3,-1.012011694044845,0.2061849068529534,0.6857431291125694,yoked vs. trained,NS
DG,Pcdhb5,0.03876980073154807,0.9893328589860176,0.004657566340238102,yoked vs. trained,NS
DG,Pcdhb7,-0.29599539423132826,0.831114765371083,0.08033900205707332,yoked vs. trained,NS
DG,Pcdhb9,0.28927253939938374,0.7824479161945688,0.10654456172032718,yoked vs. trained,NS
DG,Pcdhga1,-0.25239941640258495,0.8923376231946455,0.04947079568220566,yoked vs. trained,NS
DG,Pcdhga10,-0.4068245296523215,0.8440067660155456,0.07365407182050868,yoked vs. trained,NS
DG,Pcdhga11,0.23239410295267585,0.8440067660155456,0.07365407182050868,yoked vs. trained,NS
DG,Pcdhga12,-0.432637658919904,0.586706696828739,0.23157895460083397,yoked vs. trained,NS
DG,Pcdhga2,0.36516107315215734,0.8440067660155456,0.07365407182050868,yoked vs. trained,NS
DG,Pcdhga3,-0.15463831182365298,0.8984699045420186,0.04649646558921187,yoked vs. trained,NS
DG,Pcdhga4,-0.12715425912766662,0.9387320763676755,0.027458342087830264,yoked vs. trained,NS
DG,Pcdhga5,-0.046048167666320514,0.9852121449040168,0.00647024316638151,yoked vs. trained,NS
DG,Pcdhga6,0.06561756835463048,0.9753054957953298,0.01085932855068208,yoked vs. trained,NS
DG,Pcdhga7,-0.28189932922615407,0.8352417316040333,0.07818781492540902,yoked vs. trained,NS
DG,Pcdhga8,-0.14615691897895544,0.9577080695205985,0.018766853257139185,yoked vs. trained,NS
DG,Pcdhga9,0.2030621713884816,0.936298736175254,0.02858556282934183,yoked vs. trained,NS
DG,Pcdhgb1,0.8211142497518062,0.4811108256368507,0.31775487078096987,yoked vs. trained,NS
DG,Pcdhgb2,-0.5107819861508852,0.586706696828739,0.23157895460083397,yoked vs. trained,NS
DG,Pcdhgb4,0.15291553922417034,0.9662906531993083,0.014892221312965487,yoked vs. trained,NS
DG,Pcdhgb5,0.20198272161720146,0.9313981914974152,0.030864609675196025,yoked vs. trained,NS
DG,Pcdhgb6,0.11615156186092464,0.9459122709965967,0.02414914054200883,yoked vs. trained,NS
DG,Pcdhgb7,0.5489290249939068,0.6545591034025581,0.184051132730186,yoked vs. trained,NS
DG,Pcdhgc3,0.3139601207411477,0.5602752419257676,0.25159856820276083,yoked vs. trained,NS
DG,Pcdhgc5,0.22254444057068326,0.6498730952886085,0.18717144242908418,yoked vs. trained,NS
DG,Pced1a,0.1861549665917179,0.8820631933526425,0.05450029974207735,yoked vs. trained,NS
DG,Pced1b,-0.1876966911709992,0.9254041702041267,0.03366854774452902,yoked vs. trained,NS
DG,Pcf11,0.10074656816621944,0.9007995717689142,0.045371828951922745,yoked vs. trained,NS
DG,Pcgf1,-0.8470170556386073,0.3459173897992853,0.46102760478519006,yoked vs. trained,NS
DG,Pcgf2,-0.5165931739689351,0.6545636040149391,0.1840481466218385,yoked vs. trained,NS
DG,Pcgf3,0.06692286527908112,0.9365770488971441,0.02845648894071194,yoked vs. trained,NS
DG,Pcgf6,-0.28519711021895655,0.7534830202777253,0.12292653005509091,yoked vs. trained,NS
DG,Pcid2,0.09718533706726071,0.9255743447200843,0.03358869176256784,yoked vs. trained,NS
DG,Pcif1,0.1393777276995513,0.785015116630269,0.10512198018990628,yoked vs. trained,NS
DG,Pck2,-1.185161570110578,0.201352837167554,0.6960422465753876,yoked vs. trained,NS
DG,Pclo,0.10061572027372562,0.9066587508349349,0.04255614239544324,yoked vs. trained,NS
DG,Pcm1,0.17418992712926087,0.7966057265303279,0.09875657591867833,yoked vs. trained,NS
DG,Pcmt1,-0.29731584008312856,0.3641059322334081,0.43877224522083025,yoked vs. trained,NS
DG,Pcmtd1,0.11161630317032765,0.8386741844133146,0.07640672497991392,yoked vs. trained,NS
DG,Pcmtd2,-0.1897221231335251,0.7600469916348389,0.11915955564447021,yoked vs. trained,NS
DG,Pcna,0.32997887560880096,0.6537110958511,0.1846141434171205,yoked vs. trained,NS
DG,Pcnp,-0.01382345163117367,0.9854667894996411,0.006358006980759429,yoked vs. trained,NS
DG,Pcnt,0.08525032490438494,0.9365857149629838,0.028452470470297475,yoked vs. trained,NS
DG,Pcnx,0.12776813156704533,0.8124640836831901,0.0901958286296654,yoked vs. trained,NS
DG,Pcnx2,-0.7288856814996756,0.30182224778223793,0.5202487508661015,yoked vs. trained,NS
DG,Pcnx3,-0.1753028534043131,0.7421040617581336,0.12953519138060327,yoked vs. trained,NS
DG,Pcnx4,0.08569615110590299,0.9409339489612997,0.02644086181018635,yoked vs. trained,NS
DG,Pcp4,-0.3337694697583928,0.5443437869115629,0.264126729711564,yoked vs. trained,NS
DG,Pcp4l1,-0.2296588091832136,0.9050300224606267,0.043337013753120324,yoked vs. trained,NS
DG,Pcsk1,0.9824393310816419,0.6522562231766303,0.18558176860431924,yoked vs. trained,NS
DG,Pcsk1n,0.016199160562338076,0.9889085209580678,0.00484388098181331,yoked vs. trained,NS
DG,Pcsk2,-0.05808561342306547,0.9310217630861946,0.03104016705541905,yoked vs. trained,NS
DG,Pcsk5,0.014832519400725925,0.9909994265818313,0.00392659680878981,yoked vs. trained,NS
DG,Pcsk6,0.7093287099572962,0.36856328059695076,0.4334879350650897,yoked vs. trained,NS
DG,Pcsk7,0.028667941989928624,0.9822611183202724,0.007773046661929381,yoked vs. trained,NS
DG,Pcx,-0.16746962468195156,0.862207241341836,0.06438833399709866,yoked vs. trained,NS
DG,Pcyox1,-0.1988589823183439,0.7658151330039321,0.11587605596278061,yoked vs. trained,NS
DG,Pcyox1l,-0.11218945717605441,0.9543760568946287,0.020280464653071605,yoked vs. trained,NS
DG,Pcyt1a,-0.02058258834788135,0.9893231973595489,0.004661807593838665,yoked vs. trained,NS
DG,Pcyt1b,-0.13553248452431751,0.8854025204289268,0.05285924607208285,yoked vs. trained,NS
DG,Pcyt2,-0.3570280567701843,0.5078955238235359,0.29422561467151,yoked vs. trained,NS
DG,Pdap1,-0.3299035304407729,0.5625175149252255,0.24986395051979549,yoked vs. trained,NS
DG,Pdcd10,-0.12347848000005104,0.9365770488971441,0.02845648894071194,yoked vs. trained,NS
DG,Pdcd11,-0.004917706571456986,0.9968641291405026,0.0013640312426976638,yoked vs. trained,NS
