,R,G,B,hex_val,hls_val
Gch1,0.9999999999999993,0.19429587818413294,0.8840698356656022,#ff32e1,#ff32e1
Gcm1,0.04061819069497437,0.10028545014323118,0.8249886602389861,#0a1ad2,#0a1ad2
Gcnt2,0.9999999999999993,0.19429587818413294,0.8840698356656022,#ff32e1,#ff32e1
Gdpd5,0.17575088514940446,0.5968027875719413,0.9566033361797412,#2d98f4,#2d98f4
Gemin4,0.30943980141943833,0.9810402114947337,0.9386364136817427,#4ffaef,#4ffaef
Gimap8,0.0042414963404695145,0.0075793402796895705,0.8383915370737832,#0102d6,#0102d6
Gipc3,0.4519561397108227,0.6145919426952082,0.0003005364007618674,#739d00,#96cc00
Glce,0.0029296079949044313,0.0013501282829015613,0.8356779365764315,#0100d5,#0100d5
Glrx3,0.004709156827557315,0.03459491882090311,0.8673589893721144,#0109dd,#0109dd
Glt28d2,0.3113163968401408,0.968171127210262,0.9149383051083866,#4ff7e9,#4ff7e9
Glyr1,0.5996819621286105,0.7454864103132435,0.9164788235103337,#99beea,#99beea
Gm10130,0.2862647100462094,0.9319248269080213,0.9669552167991756,#49eef7,#49eef7
Gm10184,0.4515289146485566,0.6141037705022433,0.0010967654691399873,#739d00,#96cc00
Gm10250,0.03923691382661171,0.18805358820166473,0.9273374876737316,#0a30ec,#0a30ec
Gm10696,0.2862647100462094,0.9319248269080213,0.9669552167991754,#49eef7,#49eef7
Gm13889,1.0,0.19429587818413255,0.8840698356656026,#ff32e1,#ff32e1
Gm14685,1.0,0.19429587818413255,0.8840698356656026,#ff32e1,#ff32e1
Gm20425,0.2862647100462094,0.9319248269080213,0.9669552167991756,#49eef7,#49eef7
Gm21830,0.2613808376356548,0.8381979783399213,0.9415338811045156,#43d6f0,#43d6f0
Gm28036,0.006318066711272963,0.031562196195718824,0.8614860280361043,#0208dc,#0208dc
Gm3854,0.19877809337518776,0.6566549335653558,0.9446763541820943,#33a7f1,#33a7f1
Gm43786,0.4519781114564882,0.614502998840257,0.0,#739d00,#96cc00
Gm45140,0.210494120208016,0.6866663409878655,0.9405004383652076,#36aff0,#36aff0
Gm4847,0.23589789009361337,0.8263681561834484,0.9998957906669586,#3cd3ff,#3cd3ff
Gm7276,0.2862647100462094,0.9319248269080213,0.9669552167991756,#49eef7,#49eef7
Gm7694,0.9999999999999993,0.19429587818413294,0.8840698356656023,#ff32e1,#ff32e1
Gm973,0.3164582702507104,0.9880772138147291,0.9216967940296711,#51fceb,#51fceb
Gm9925,0.006126319983301684,0.030915030549781678,0.861467928805972,#0208dc,#0208dc
Gmeb2,0.9999999999999993,0.19429587818413294,0.8840698356656022,#ff32e1,#ff32e1
Gmppb,0.32116428692851656,0.9943137132034795,0.9132892681277422,#52fee9,#52fee9
Gnb1l,0.30714017275077266,0.949187471306136,0.9093347262410278,#4ef2e8,#4ef2e8
Gphn,0.003195183430392896,0.03014113260924596,0.8678791769027194,#0108dd,#0108dd
Gpr157,0.43057131891814115,0.9375871548916942,0.9161383792579875,#6eefea,#6eefea
Gpr19,0.9999999999999993,0.19429587818413294,0.8840698356656022,#ff32e1,#ff32e1
Gpr22,0.9999999999999993,0.19429587818413294,0.8840698356656023,#ff32e1,#ff32e1
Gprc5b,0.5492539707670497,0.39139877376715354,0.9535113033111918,#8c64f3,#8c64f3
Grasp,0.21321307747362098,0.6912059478136267,0.9363945038855118,#36b0ef,#36b0ef
Grb2,0.014689904876569375,0.027503225032251038,0.8262204770516425,#0407d3,#0407d3
Gria1,0.2586737162729621,0.8705264238454011,0.9772868777997,#42def9,#42def9
Gria2,0.19858934982631893,0.5711409550932381,0.9876763360956679,#3392fc,#3392fc
