"","143A-DG-1","143B-DG-1","143D-DG-3","144A-DG-2","144C-DG-2","144D-DG-2","145A-DG-2","145B-DG-1","146A-DG-2","146C-DG-4","147C-DG-3","147D-DG-1","148A-DG-3","148B-DG-4"
"Mtap",6.38907757016662,6.91415315630178,6.28264499205789,6.37816410160844,6.6482380394317,6.5714050436257,6.62766060531279,6.29498876076657,6.56270199404727,6.77761982513323,6.59450682415091,6.64090692830198,6.63177851520816,6.44864432228325
"Mtap7d3",5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.16723212934916,5.90418219343334,5.90418219343334,5.90418219343334
"Mtbp",5.90418219343334,6.22943564982206,5.90418219343334,6.37816410160844,6.22926229054567,6.32463378503672,6.13512431542989,6.35499142579098,6.2583495065361,5.90418219343334,6.13206882281993,6.01643003434499,5.90418219343334,6.21976674361794
"Mtch1",10.0288469775939,9.97404540867364,9.64993383963973,9.45768385555114,9.79985111478231,10.0038097911002,9.96199945069613,9.79924436539692,9.99872447915864,9.80448647610393,9.49432479231673,9.97276464513225,9.64357256520186,10.308078678484
"Mtch2",8.30917562863185,8.18941351965111,8.5112047232854,7.80782236176433,8.23993610259982,8.45638775077122,8.1900157848814,8.38607110621303,8.08540718297932,8.02155617089768,8.14355017012665,8.48395307361503,8.14788064555989,8.38123764513921
"Mtcl1",8.23679548031709,7.85586864056999,7.56998741598636,8.16114087349298,8.2449821746432,7.92392843595851,7.4621231226816,8.1959646591928,8.12529675986371,7.46255590015316,8.04962774530402,7.92956319367069,8.06232840681467,8.03020827150397
"Mtcp1",6.40385562562358,6.39962969303714,6.69922836790621,6.17865404848138,6.22926229054567,6.32463378503672,6.23043685130819,6.67884728955395,6.33740726396399,6.29954994557385,6.3393540273337,6.6243153710215,6.52511855924939,5.90418219343334
"Mtdh",8.32518509433156,8.33376288195029,8.47709552486648,9.08656671455118,8.47581599449574,8.12534445099633,8.57970982809804,8.11000042189872,8.47722172186151,8.77294614312237,8.79808542032709,8.26406087575021,8.24425344901564,7.92553710671791
"Mterf1a",6.35802458728672,6.39962969303714,6.60727465729643,6.12839992932852,6.09213164185919,6.46950372053924,6.66219928108996,6.76777527143972,6.79517658115293,5.90418219343334,6.53088869582592,6.63266233407622,6.20894515795404,6.21976674361794
"Mterf1b",6.11495025076103,6.64862789936794,6.28264499205789,6.29176308128682,6.16979556208309,6.21520371531336,6.51135915942339,6.45520219334268,5.90418219343334,6.58479496152129,6.3393540273337,6.5626856948016,6.26451612421614,6.21976674361794
"Mterf2",6.84636587433915,6.81108151326353,6.69922836790621,6.47271700052951,6.92965582325402,6.72721362127881,6.86706203553531,6.57703572362491,6.82772532625728,6.58479496152129,6.96613045497451,6.75773480301077,6.77579585721948,5.90418219343334
"Mterf3",6.93677740648738,6.81108151326353,6.95436796797982,6.73254674120217,6.94539207227762,6.98762098118303,6.55261108513661,7.47333889412266,7.05131530311817,6.68772869997008,7.07195070298518,7.06359763559796,6.84334507347847,7.23485481843995
"Mterf4",6.82404816373417,6.96139721625189,6.8185047587454,6.91208846227055,6.9760577159909,6.69871330781614,6.91715320647782,6.82178935863812,6.97387083238377,6.68772869997008,6.66337067964088,6.94928030326153,6.6439534749438,6.83651581711263
"Mtf1",7.67070457421075,7.5310358528313,7.4979384944416,7.8570927178583,7.77061521326864,7.53668205003275,7.9079410401169,7.821772074545,7.36776752028215,7.7571892267659,7.75106875124728,7.8494306490037,7.86865008627883,6.9311269779904
"Mtf2",7.37111031643145,8.05679689442634,7.87704243623614,7.82280753349341,7.61581611519926,7.49975824378988,7.82658360937073,8.16534826160947,7.88899378674572,7.99474347487648,7.84522079430745,7.79473091698974,8.08049279102778,7.41523168884282
"Mtfmt",6.71935054147704,6.89782309858622,7.2018958652451,6.86467150486489,6.88067364657627,6.81514865979842,6.72656557457081,6.64659115321666,6.85902359854221,6.29954994557385,6.91221772173161,7.14115487925861,7.08463823702984,6.7848343199629
"Mtfp1",7.53050383493001,7.68876638010306,7.47920691145924,7.41350302020733,7.49419322349231,7.76734693092251,7.7946658905049,7.19920729912435,7.8286208283104,7.91078457121398,7.16728694106753,7.73485638618133,7.69803759496228,8.01334189771022
"Mtfr1",6.59716140630577,6.64862789936794,6.17217832696059,6.65674557877954,6.36295265533239,6.55958637384528,6.59123754724749,7.16390552056935,6.76123315507629,6.29954994557385,6.53088869582592,6.46208026986923,6.83403402069013,6.53165311686628
"Mtfr1l",7.87169716757638,8.14123424307448,7.96886116279049,8.05374131093306,7.87518868138612,7.72320393993736,8.01195473779552,7.98287667318234,7.73889167128932,8.3066993151948,7.75468593524652,7.87113977850564,7.95098676311996,7.83124653412086
"Mtfr2",5.90418219343334,6.5765836018091,5.90418219343334,5.90418219343334,6.32327210588944,5.90418219343334,5.90418219343334,6.22359813918659,5.90418219343334,6.29954994557385,6.47455874226663,5.90418219343334,6.28925335808642,5.90418219343334
"Mtg1",7.23934926506755,7.31682554737699,7.12614743471348,7.11773477032114,7.11585256346518,7.20594068911024,7.07322675983451,7.24999848654491,7.23195379605143,7.32947232500784,6.98828025614026,7.41242374571152,7.3992401905558,7.5461001707131
"Mtg2",7.0773054302498,7.15477607507105,7.01517295990966,6.65674557877954,6.73383277075492,6.94580912781696,7.00953610471462,6.29498876076657,7.00040915235437,6.46159435657705,6.93572556337888,7.21313452576919,7.13299087158125,6.6043663146017
"Mthfd1",7.57790610911502,7.52212310559566,7.77804103531906,7.62975059355592,7.71102874931374,7.53263666883058,7.7729246478868,7.23334079520228,7.8286208283104,8.09882847404841,7.48923010899441,7.74415670852248,7.77294832261823,7.66381398987837
"Mthfd1l",6.76131236616563,6.67102190486188,6.8185047587454,6.76080854532338,6.62509814641257,6.68895957588068,6.91715320647782,6.7392961286247,7.00040915235437,6.85818785997731,6.72601478142809,6.58982798941985,6.65591459634931,6.7848343199629
"Mthfd2",6.61744607990813,6.46519019330583,6.36704507891611,6.688032639495,6.43319087896101,6.158293652155,6.30333856231022,6.40769592420539,6.56270199404727,6.85818785997731,6.44406923546559,6.31531849216321,6.41246405669593,6.72950585164572
"Mthfd2l",6.45889478947941,6.32349497814785,6.4378967738278,6.688032639495,6.52322105914581,6.54753561209594,6.46690281544915,6.53918147106837,6.2583495065361,6.46159435657705,6.29807929850715,6.47836205309977,6.04067898002947,6.34960526491837
"Mthfr",7.693641823986,8.06837477407881,7.89057132096414,7.32621855002805,7.72619780085757,7.70929672551738,7.91775338590098,8.1340061519621,7.75211405388659,8.12360383729625,7.64914104639443,7.73485638618133,7.83634197823918,7.57059330515049
"Mthfs",6.14748424941518,5.90418219343334,5.90418219343334,6.32260936009822,6.27928948735446,6.2630885588905,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.09031522737407,6.08159457403198,6.51037292406489,6.21976674361794
"Mthfsd",7.53792213519414,7.82837066359819,7.79267236383798,7.53295490360516,7.5907878953422,7.78720154502001,7.85770959068695,7.90959453890563,7.68453155755242,7.93938597121676,7.63328632466563,7.87829410599651,7.63118479658882,7.79146225993962
"Mthfsl",6.32460406877127,6.32349497814785,6.17217832696059,6.12839992932852,6.36295265533239,6.21520371531336,6.55261108513661,6.57703572362491,6.56270199404727,6.93165098986756,6.41166171956762,6.32281087446553,6.37510385388501,6.83651581711263
"Mtif2",7.22474358378212,7.22731460715171,7.35984011078474,7.25584924993717,7.22665215889617,7.22750246303843,7.24277912875395,7.06980598834536,6.97387083238377,7.41992504833221,7.52474894397645,7.08057086575088,7.58743416219366,7.16724059455411
"Mtif3",6.73641703071701,7.00628638416019,6.92235742458998,6.47271700052951,6.92965582325402,6.90940496631449,6.69510173682305,6.84749462521969,7.00040915235437,6.29954994557385,6.70573094861579,6.90966888170174,6.69061216857301,6.97484103889554
"Mtl5",5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.03136104400808,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.33438824088025,5.90418219343334
"Mtm1",6.43212462768839,6.5765836018091,6.28264499205789,6.49388984529412,6.46489363760135,6.61658725709323,6.72656557457081,6.87242608142606,6.60731699833924,6.29954994557385,6.64119049525655,6.66900452630195,6.43011211634014,7.01654900489832
"Mtmr1",7.99238377485351,7.94766684190509,8.32174614304982,8.03705315709196,8.07314251841513,8.06601681940531,8.0565990540512,8.3187606273696,7.99093343776758,8.62879827998849,8.37763554183961,7.97775556869542,8.0189335720987,8.03020827150397
"Mtmr10",7.2099306683513,7.17952993366564,7.01517295990966,7.02056137553551,6.81061145988749,7.07221052752403,6.89247316459068,7.10852744094331,7.12293486941,5.90418219343334,7.17933939009171,7.27648320799047,7.12622646232138,6.83651581711263
"Mtmr11",6.37381680515752,6.5765836018091,6.36704507891611,6.32260936009822,6.22926229054567,6.41046051731312,6.51135915942339,6.53918147106837,6.56270199404727,5.90418219343334,6.45953349761377,6.43377624013746,6.65591459634931,6.66973204795558
"Mtmr12",8.76652205082205,8.61799099529363,8.33139556170253,8.78593495030399,8.95199583778719,8.52177331131072,8.71546521787667,8.74238041110065,8.55790395536884,8.94448210188633,8.80793549369678,8.53920597512578,8.87477318006894,8.30176076900053
"Mtmr14",6.6839782866771,6.62547638020749,6.65478550392934,6.98935686913834,6.77317053051156,6.77242617011416,7.20746324486429,7.2663974619239,6.85902359854221,7.17781215619968,6.87985055027452,6.98455256273728,6.83403402069013,6.72950585164572
"Mtmr2",7.61658423135987,7.5310358528313,7.70217106025181,7.53295490360516,7.69566946646981,7.46161795861081,7.75079584717097,7.31413587084726,7.69834964395743,7.58173974254216,7.58025985049063,7.42808600992421,7.21704363898486,7.81151251612414
"Mtmr3",8.61111842394434,8.33847349738486,8.42427549663533,8.50013399795047,8.62829607212892,8.3939042004504,8.6827571021158,9.0702880283507,8.59998905729413,8.3488057501284,8.68127717572967,8.50706235112704,8.42071303945815,8.63836636452209
"Mtmr4",8.20017108531903,7.99120763431384,8.29237516784079,8.13412816693313,8.4326931811554,8.3583750289116,8.02100721749358,8.31184085534646,8.03377146492764,7.93938597121676,8.40422334346102,7.94995740608981,8.30905981680061,8.04685842140541
"Mtmr6",8.52802608476034,8.41613743262173,8.66255328107353,8.64642540386296,8.62829607212892,8.49139344921964,8.42239128227424,8.39913989765827,8.34229110457797,8.42927261761248,8.64679776161209,8.41850152925984,8.70568908298388,8.46841888676498
"Mtmr7",7.29583446897592,7.16722840262136,7.15203192460649,7.66975193178032,7.61581611519926,7.44861743718479,7.44781050477684,7.45976063183189,7.64210818294818,7.46255590015316,7.44323513927085,7.47049119225424,7.19190928506918,7.6411791660136
"Mtmr9",7.65405133587396,7.55737411771731,7.4979384944416,8.06611863819396,8.03826321205222,7.90911458316079,8.00283854803386,7.6829139008217,7.58311122398348,8.02155617089768,7.77261499460024,7.83843433418184,7.62688102738038,7.96138142686513
"Mto1",6.96281119362375,7.15477607507105,7.24946237640225,7.27189102833692,7.11585256346518,7.28461289108129,6.41840957853921,6.92019675214756,6.91833309209057,7.54334719375922,7.10476168091186,7.22569737831514,6.77579585721948,7.29837004662933
"Mtor",8.76219167800569,8.61415513206982,8.44211104350269,8.69879656681523,8.76900244991692,8.59667833563416,8.57970982809804,8.47501511095996,8.42327750316031,8.62879827998849,8.70790301531149,8.58535241260318,8.73749725939482,8.06329832048691
"Mtpap",7.09418583619293,7.129399887592,7.29497701259304,7.53295490360516,7.17888850735416,7.19498927077409,7.34218534012816,7.43210980327163,7.25244209628763,6.85818785997731,7.36048273621362,7.3456261209286,7.11941574012519,7.44262794729775
"Mtpn",9.295513657959,9.2602285559311,9.26559254804278,9.30107411201251,9.37506513142161,9.41105979269937,9.47143002098833,9.49589491417723,9.12805421062897,9.28879315992414,9.00161663775784,9.26665907066292,9.43092216391999,9.55234085643295
"Mtr",6.97555087706133,7.09007789349907,7.2018958652451,7.21464375025078,7.17888850735416,7.15571073980846,7.17090025689556,7.00862828811604,6.94653411785464,7.06262690709072,7.16728694106753,7.09725226622898,6.6439534749438,7.32877106677276
"Mtrf1",6.41819265299007,6.39962969303714,6.17217832696059,6.40355631976903,6.55030524740054,6.4258767608187,6.46690281544915,5.90418219343334,6.51459614637335,6.68772869997008,6.44406923546559,6.34450284877986,6.56727453225389,6.34960526491837
"Mtrf1l",6.63712596961916,6.60149148455101,6.50005720056609,6.93485690144832,6.6482380394317,6.55958637384528,6.84085938059306,6.70969663472318,6.72572033608028,6.77761982513323,6.61826089967215,6.71100943557482,6.35522056654809,6.6043663146017
"Mtrr",7.16417168758283,7.17952993366564,7.2724625558378,6.96794998433565,7.29444854267801,7.24862844276133,7.27694822407906,7.2663974619239,7.23195379605143,7.28128666112481,7.24883797100937,7.13435054273152,7.26556684119508,7.35834781326697
"Mtss1",6.88227922133759,7.64116322274584,7.01517295990966,7.08003023308635,7.03447004179953,6.9529137900913,6.96452599338649,6.57703572362491,6.68842297068591,6.85818785997731,6.81112478092576,7.12060106600176,7.43027848843216,6.9311269779904
"Mtss1l",8.53826703112456,8.42057006141985,8.00628567364381,8.68069153264436,8.33270192133074,8.03125274051319,7.95626631018056,8.1959646591928,8.17351662560401,8.50523688189168,8.63387452244796,8.2154132201389,8.62381771389359,8.62766787686055
"Mttp",6.73641703071701,6.49512948378526,6.55602157261725,6.67256314609322,6.94539207227762,6.62740891170953,7.00953610471462,6.89664283486915,6.51459614637335,6.29954994557385,6.60649210702629,6.8308867041047,6.70181159368365,6.72950585164572
"Mturn",8.01521798200431,8.50215617984556,8.45971564550966,8.20620230606753,8.32797610790576,8.40622445033807,8.34695638920253,8.5757566565226,8.30848499773668,8.74218460530377,8.42598816316859,8.23273309308648,8.34895179698064,8.8180123441242
"Mtus1",6.93677740648738,7.03504615987737,6.36704507891611,6.99987558948524,6.94539207227762,6.8234255674998,6.62766060531279,6.7392961286247,6.64907092061799,6.77761982513323,6.9510571218978,6.57186448251216,6.58070513755904,6.66973204795558
"Mtus2",7.50796172099489,7.49496781533578,7.95614079124178,7.86191531845542,7.93401341717954,7.78720154502001,7.64596397919642,8.00056270561683,7.61297354342645,7.58173974254216,7.85858647253598,7.91462911439893,7.77676790560464,7.75036575521504
"Mtx1",7.26796663461116,7.53988115408398,7.07225457124577,7.09906377226532,7.56522133416056,7.31452255198235,7.15211556031116,7.14578424100756,7.67055480724476,6.93165098986756,7.17933939009171,7.47713236702961,7.46544661345107,7.85067529597771
"Mtx2",7.0997483548949,7.25040903311924,7.29497701259304,7.20620391490518,7.02020712838249,6.87914373991731,6.98730722738602,6.84749462521969,7.33067015409072,6.68772869997008,6.9735737737042,7.12290588521417,6.95591537741001,8.07953368121612
"Mtx3",7.1270991049827,7.7118869546045,7.38063668861737,7.34869431396047,7.29444854267801,7.43546684133174,7.67005178389965,7.53893361879612,7.25244209628763,7.37561952492369,7.45258324976728,7.39831637476093,7.48019360440836,7.6411791660136
"Muc1",6.17612186574974,6.27948924657438,6.28264499205789,6.29176308128682,5.90418219343334,6.158293652155,6.23043685130819,6.13027353638698,6.33740726396399,5.90418219343334,6.27567927972883,5.90418219343334,5.90418219343334,6.34960526491837
"Muc13",5.90418219343334,6.16993740736766,6.4378967738278,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.09031522737407,5.98356341014031,5.90418219343334,6.21976674361794
"Muc15",5.90418219343334,5.90418219343334,6.17217832696059,5.90418219343334,6.22926229054567,6.03136104400808,6.13512431542989,5.90418219343334,6.15492990143128,5.90418219343334,6.19817954709834,6.17878675966233,5.90418219343334,5.90418219343334
"Muc16",5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.16979556208309,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334
"Muc2",5.90418219343334,6.09223215369625,5.90418219343334,6.06280777261754,6.16979556208309,6.21520371531336,6.23043685130819,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334
"Muc3a",6.89622859540519,7.37941070850248,7.2018958652451,6.85239085651606,7.02020712838249,7.00114263719361,7.1893444821984,7.10852744094331,6.97387083238377,6.58479496152129,7.38546334446811,7.24221634069408,7.32326653607373,6.97484103889554
"Muc5b",5.90418219343334,5.90418219343334,5.90418219343334,6.06280777261754,6.09213164185919,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.37694129771035,5.90418219343334,5.90418219343334,5.90418219343334
"Muc6",6.28819788569228,6.69272330186802,5.90418219343334,6.60696539324823,5.90418219343334,6.36097013542878,6.23043685130819,6.7392961286247,6.15492990143128,5.90418219343334,6.45953349761377,6.23082250800264,6.81508748201596,6.21976674361794
"Mul1",7.87169716757638,7.47650370090579,7.70217106025181,7.83269904881074,7.96556007084048,7.71278834779101,7.55762959797477,7.83183753389328,7.92388387473944,7.7571892267659,7.75106875124728,7.78963755828331,7.68166660258977,7.8886579891408
"Mum1",7.57073639688668,7.43865927201739,7.51637170879178,7.08003023308635,7.58232684605074,7.50806541463958,7.5311322194608,7.19920729912435,7.47219109546054,6.68772869997008,7.51155638771673,7.51299060397945,7.46544661345107,6.7848343199629
"Mum1l1",6.38907757016662,6.60149148455101,6.36704507891611,6.47271700052951,6.52322105914581,6.32463378503672,5.90418219343334,6.35499142579098,5.90418219343334,6.46159435657705,6.60649210702629,6.37181715672101,6.39415374921788,6.21976674361794
"Murc",6.2257559910495,6.5765836018091,5.90418219343334,6.22095645679439,6.16979556208309,6.18819599090968,6.13512431542989,5.90418219343334,5.90418219343334,5.90418219343334,6.5571312226465,6.35837211538575,6.49523758961441,6.21976674361794
"Mus81",7.44159567453236,7.45773816117726,7.51637170879178,6.82726984422338,7.15414565349853,7.11484214854216,7.15211556031116,7.45976063183189,7.43844363858809,7.41992504833221,7.24883797100937,7.3019640931676,7.45550880256625,7.49552128400862
"Musk",5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.09213164185919,5.90418219343334,5.90418219343334,6.13027353638698,5.90418219343334,5.90418219343334,5.90418219343334,6.01643003434499,6.09714593865057,5.90418219343334
"Mustn1",5.90418219343334,5.90418219343334,5.90418219343334,6.06280777261754,5.90418219343334,6.08398210769514,5.90418219343334,6.45520219334268,5.90418219343334,5.90418219343334,6.03584373274964,5.90418219343334,5.90418219343334,5.90418219343334
"Mut",7.06012556437074,6.91415315630178,7.07225457124577,7.35608509098063,7.14154344201541,7.14420325835338,6.96452599338649,7.04984835530986,7.02620693544111,6.99946010811265,7.26551502496863,7.28635526379636,7.25364389764783,7.29837004662933
"Mutyh",6.28819788569228,5.90418219343334,6.36704507891611,6.35127784089633,6.32327210588944,6.44083179035553,5.90418219343334,6.57703572362491,6.2583495065361,6.68772869997008,6.41166171956762,6.35149295025918,6.26451612421614,6.44864432228325
"Mvb12a",7.00664388759085,7.00628638416019,6.78075733884746,6.85239085651606,6.79211266543344,6.8234255674998,6.94115519869816,6.70969663472318,7.02620693544111,6.85818785997731,6.94342434447536,7.02107728179331,6.88840142871333,7.16724059455411
"Mvb12b",8.71064614777051,8.45119988488817,8.45094181747135,8.67285907284506,8.67313427740636,8.40826697899412,8.40223149838474,8.75748922676989,8.5791076755047,8.36937566179868,8.51580094449382,8.53848375908115,8.45294446396985,8.48042927879507
"Mvd",6.76943390508495,7.02077665861912,6.4378967738278,6.91208846227055,6.71336581321501,6.69871330781614,6.36460334230246,7.04984835530986,6.97387083238377,6.93165098986756,6.87985055027452,7.05376250945306,6.91433319814085,6.83651581711263
"Mvk",6.90995542913452,7.06295614508507,6.95436796797982,6.8144138260643,6.75375508441941,6.83161897469135,6.91715320647782,7.10852744094331,6.60731699833924,6.77761982513323,6.87156363205262,6.61159500545839,6.87066723860231,7.16724059455411
"Mvp",6.60738259090421,6.89782309858622,6.60727465729643,6.29176308128682,6.60112534362871,6.39453950039872,6.23043685130819,6.22359813918659,6.46209414537013,5.90418219343334,6.5571312226465,6.384873601157,6.6439534749438,7.29837004662933
"Mx1",6.24785795933736,6.09223215369625,6.4378967738278,6.22095645679439,6.43319087896101,6.28473803345583,6.66219928108996,6.7392961286247,5.90418219343334,5.90418219343334,6.27567927972883,6.16712901486099,6.39415374921788,6.21976674361794
"Mx2",5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.03136104400808,5.90418219343334,6.22359813918659,6.15492990143128,5.90418219343334,6.19817954709834,5.90418219343334,6.14042571513608,5.90418219343334
"Mxd1",7.34950227925769,7.59160055554867,7.60442373763666,7.5266331260641,7.61581611519926,7.49139104590318,7.51765512261258,7.28254738941772,7.52102473891634,7.7571892267659,7.54641062655838,7.41242374571152,7.7181975293148,7.26708647162824
"Mxd3",6.20198935924006,6.22943564982206,5.90418219343334,6.12839992932852,5.90418219343334,6.18819599090968,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.03584373274964,6.09850327306899,5.90418219343334,5.90418219343334
"Mxd4",8.64928707462729,8.32903573007277,8.5849768508916,8.52368124567468,8.44577413101374,8.44650213214431,8.64925645959977,8.92261286551769,8.49224992031424,8.26322985582405,8.55956482083638,8.81920827970252,8.35385624241065,8.40672332581839
"Mxi1",8.2282681950973,7.9539779561323,7.90395759514239,7.9137866111079,8.05581951837615,8.04473360928989,8.12499804743844,7.7910808946257,7.93530500495305,8.3066993151948,7.83171174840841,8.00496665357687,7.76141851498198,7.72929401556267
"Mxra7",6.73641703071701,6.88117748980138,6.69922836790621,6.67256314609322,6.52322105914581,6.58300378613693,6.13512431542989,6.7392961286247,6.64907092061799,5.90418219343334,6.58229352100939,6.68840369612413,6.66767198482286,6.66973204795558
"Mxra8",5.90418219343334,6.36319629307886,6.36704507891611,6.5715464830981,6.43319087896101,6.21520371531336,6.51135915942339,6.40769592420539,6.33740726396399,5.90418219343334,6.3393540273337,6.26704132977955,6.26451612421614,6.21976674361794
"Myadm",7.18984481062306,7.21557352518549,7.01517295990966,7.31862264850634,7.04852076236546,7.15571073980846,7.27694822407906,7.2663974619239,7.25244209628763,7.37561952492369,7.10476168091186,7.02363212279798,7.17910834007108,7.38715240674517
"Myadml2",6.34164331070118,6.52354757956377,5.90418219343334,6.22095645679439,6.22926229054567,6.44083179035553,5.90418219343334,5.90418219343334,5.90418219343334,7.06262690709072,6.13206882281993,6.39757232880439,6.09714593865057,6.34960526491837
"Myb",6.02594129388802,6.43347104854207,5.90418219343334,5.90418219343334,6.16979556208309,6.03136104400808,6.23043685130819,5.90418219343334,6.2583495065361,5.90418219343334,6.22612926952978,5.90418219343334,5.90418219343334,6.21976674361794
"Mybbp1a",8.22398399708232,8.07412543640176,8.3693167353326,8.46098180335817,8.2449821746432,8.07914468324149,8.00283854803386,8.2978934557874,8.29989895407132,8.83249967496042,8.41514940335057,8.13308428587988,7.99988235335705,7.41523168884282
"Mybl1",6.43212462768839,6.27948924657438,6.28264499205789,6.47271700052951,6.43319087896101,6.45536320345442,6.23043685130819,5.90418219343334,6.2583495065361,5.90418219343334,6.27567927972883,6.11404656150459,6.14042571513608,6.21976674361794
"Mybl2",5.90418219343334,6.55064559641568,6.4378967738278,5.90418219343334,6.16979556208309,6.24001600156615,5.90418219343334,6.35499142579098,6.15492990143128,6.58479496152129,6.47455874226663,6.12850845043483,6.39415374921788,6.21976674361794
"Mybpc1",5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.09213164185919,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.13206882281993,5.90418219343334,5.90418219343334,5.90418219343334
"Mybpc2",5.90418219343334,6.36319629307886,5.90418219343334,6.40355631976903,6.09213164185919,6.08398210769514,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.21976674361794
"Mybpc3",6.02594129388802,5.90418219343334,5.90418219343334,6.17865404848138,6.36295265533239,6.24001600156615,5.90418219343334,6.29498876076657,5.90418219343334,5.90418219343334,6.25180522824164,5.90418219343334,6.17687149431508,5.90418219343334
"Mybph",6.24785795933736,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.158293652155,6.13512431542989,5.90418219343334,6.2583495065361,5.90418219343334,6.03584373274964,5.90418219343334,5.90418219343334,5.90418219343334
"Mybphl",5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.09213164185919,6.03136104400808,5.90418219343334,5.90418219343334,6.15492990143128,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334
"Myc",7.65405133587396,7.14216822880129,7.38063668861737,7.57018639607022,7.56522133416056,6.58300378613693,7.00953610471462,6.7392961286247,7.27254080036614,7.65499607497827,7.07195070298518,6.74010603315225,7.04857042090632,6.9311269779904
"Mycbp",6.35802458728672,6.67102190486188,6.60727465729643,6.06280777261754,6.16979556208309,6.67907104308682,6.66219928108996,6.64659115321666,6.56270199404727,5.90418219343334,6.16723212934916,6.43956238754858,6.46367019698887,6.21976674361794
"Mycbp2",10.8923351418177,10.7840846386716,11.1322115765372,11.2377658385794,11.3887598626697,11.267880437442,11.4982794372695,11.5001849482084,10.7924783540767,10.9164828631235,11.2527940545466,11.105501631664,11.3837528855323,10.5929018212089
"Mycbpap",5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.08398210769514,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.09714593865057,5.90418219343334
"Mycl",7.81708482575236,7.99120763431384,8.12377824815446,7.89516855579206,7.82747031625536,7.87895942696979,7.82658360937073,7.6829139008217,7.77814225902514,7.50365529798396,7.6009344617312,8.16301075861081,7.9139081137861,7.68603355699514
"Mycn",7.00050868723153,6.46519019330583,6.60727465729643,6.97871624718953,6.81061145988749,6.60558508748458,7.11345857474033,6.22359813918659,6.79517658115293,6.46159435657705,6.41166171956762,7.01078755455619,6.87958060015084,7.01654900489832
"Myct1",5.90418219343334,5.90418219343334,5.90418219343334,6.06280777261754,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,5.90418219343334,6.09031522737407,5.90418219343334,5.90418219343334,5.90418219343334
"Myd88",6.57621692972381,6.09223215369625,6.36704507891611,6.62397336180788,6.52322105914581,6.24001600156615,6.51135915942339,6.22359813918659,6.82772532625728,5.90418219343334,6.68486567743179,6.34450284877986,6.37510385388501,6.21976674361794
"Mydgf",7.23450328868045,7.32750767032294,7.09957124970136,7.1891146703255,7.16659243544836,7.20047950169968,7.32624004517792,6.84749462521969,7.36776752028215,7.46255590015316,7.20886459525914,6.95204308450694,7.25364389764783,7.59458923195201
"Myef2",8.42854786214308,8.68891573008511,8.40620250767441,8.16114087349298,8.51761644273651,8.67780828943885,8.49385321460299,8.54688841237917,8.34229110457797,8.48663901103281,8.65412847593094,8.58953491315594,8.59541045813788,8.57289166464478
"Myeov2",7.35819630797663,7.42899837710028,6.8185047587454,7.0408000591251,7.07601682664183,7.24338661804963,7.00953610471462,7.23334079520228,7.1456950366709,7.12189081631675,7.00990787275313,7.25241042013402,6.92280784259819,7.83124653412086
"Myg1",7.16417168758283,7.15477607507105,7.24946237640225,7.09906377226532,7.02020712838249,7.27445511187141,7.00953610471462,7.38932316654699,7.23195379605143,6.58479496152129,7.2764893502425,7.42808600992421,7.33444619956278,7.94358458974645
"Myh1",5.90418219343334,5.90418219343334,6.17217832696059,6.06280777261754,5.90418219343334,5.90418219343334,5.90418219343334,6.13027353638698,5.90418219343334,5.90418219343334,5.90418219343334,5.98356341014031,5.90418219343334,5.90418219343334
