,trained,yoked,FC,candy
Ost4,4.718543078484686,3.9207442517801336,0.7977988267045522,X
Ostc,5.1721399224129545,5.28179834755107,-0.10965842513811541,X
Ostf1,5.0924283812918985,4.927966212858098,0.16446216843380057,X
Ostm1,6.701209967566293,6.762433655711035,-0.061223688144742106,X
Ostn,0.3236708454204398,0.8813896605802992,-0.5577188151598594,X
Otc,0.33313848007367536,0.5671790226197976,-0.23404054254612222,X
Otoa,0.9047081880803889,0.0,0.9047081880803889,X
Otof,2.5281657894197602,2.288843480506414,0.23932230891334605,X
Otog,1.047139564295045,0.34979387255413025,0.6973456917409147,X
Otogl,1.0399169103183385,0.33016463285906966,0.7097522774592688,X
Otop1,0.2945546836273062,0.0,0.2945546836273062,X
Otop2,0.836686008104848,0.5528947149992732,0.2837912931055747,X
Otop3,0.18431029983659963,0.39060377577313504,-0.2062934759365354,X
Otp,0.1996168712079413,0.987609255441208,-0.7879923842332668,X
Otub1,8.483097792478599,8.552135901921298,-0.06903810944269928,X
Otub2,7.217460379531269,7.135988605494244,0.08147177403702432,X
Otud1,6.861616482762868,5.131416460979815,1.7302000217830527,X
Otud3,4.564441804150773,4.551415720050394,0.013026084100379087,X
Otud4,7.931055708807831,7.967058446569499,-0.03600273776166851,X
Otud5,8.173756630133926,8.015226265108684,0.15853036502524276,X
Otud6a,0.27770740122177817,0.0,0.27770740122177817,X
Otud6b,6.948331610523929,6.7415040462012605,0.20682756432266824,X
Otud7a,6.971493973236456,6.868464639285733,0.10302933395072245,X
Otud7b,6.961951276598281,6.97622938868033,-0.014278112082048544,X
Otulin,4.960001478508244,5.264155197287057,-0.3041537187788128,X
Otx1,3.880711309826824,2.603355021089159,1.277356288737665,X
Otx2,0.1907029862591002,0.0,0.1907029862591002,X
Ovca2,7.02735467345923,6.521577337907801,0.5057773355514286,X
Ovgp1,4.60947049097363,5.12317592707183,-0.5137054360982001,X
Ovol1,0.8686136411076758,0.1582722654445699,0.7103413756631058,X
Ovol3,0.07301464222405545,0.21021231871789312,-0.13719767649383768,X
Oxa1l,6.452726551994644,6.468113092652896,-0.015386540658251846,X
Oxct1,9.114693821668062,9.10623058821521,0.008463233452852492,X
Oxct2b,0.776212217992133,1.2221481968750492,-0.44593597888291614,X
Oxgr1,0.33260940298087194,0.3950826271964562,-0.062473224215584267,X
Oxld1,2.5806160344660105,3.3210866400524854,-0.7404706055864749,X
Oxnad1,4.1578675252509125,3.348743696050842,0.8091238292000704,X
Oxr1,7.210657218600843,7.508428057696804,-0.29777083909596147,X
Oxsm,3.852309113005802,4.072393039037389,-0.22008392603158722,X
Oxsr1,6.653804338269044,6.595596120053204,0.05820821821583966,X
Oxt,0.22489759323398462,0.7661491728365096,-0.541251579602525,X
Oxtr,2.664893446296057,2.2400400525697917,0.4248533937262655,X
P2rx3,1.5354275062671037,0.7144901107591174,0.8209373955079863,X
P2rx4,3.9142746159804527,3.360815842485152,0.5534587734953007,X
P2rx5,2.1668882178831517,2.188393586680473,-0.021505368797321456,X
P2rx6,4.150479320713978,4.793122320737127,-0.6426430000231491,X
P2rx7,2.68253073828374,2.5070312762321207,0.17549946205161904,X
P2ry1,1.6290843280011722,1.1942597854572476,0.43482454254392455,X
P2ry12,4.567642451207075,4.365352926099537,0.2022895251075374,X
P2ry13,3.180148900802778,2.548590123991557,0.6315587768112212,X
P2ry14,1.1559614221473238,0.8342085155801109,0.3217529065672129,X
P2ry2,0.6482523967859961,0.6413036339670644,0.006948762818931753,X
P2ry4,1.587950712825834,1.4319250858818082,0.15602562694402589,X
P2ry6,1.727541166768375,1.9927300359600497,-0.2651888691916746,X
P3h1,5.272362800115512,5.552352916232565,-0.2799901161170535,X
P3h2,1.2961981494967558,1.1757481814227164,0.1204499680740394,X
P3h3,6.341550528835855,6.505371528182033,-0.16382099934617766,X
P3h4,3.490936927863002,3.490110357982314,0.0008265698806879662,X
P4ha1,7.9775449361550335,7.431458668946948,0.5460862672080857,X
P4ha2,4.689032639644051,4.169714772931841,0.5193178667122096,X
P4ha3,1.6041635518988535,1.0717575219293443,0.5324060299695093,X
P4hb,7.485118833387123,7.298672991484853,0.18644584190226965,X
P4htm,7.381042394809542,7.4824057798083565,-0.10136338499881425,X
Pa2g4,7.38076187335976,7.361981350881853,0.018780522477907624,X
Pabpc1,9.18368288600615,8.884241855452208,0.29944103055394145,X
Pabpc1l,2.1870856424158283,1.424403928779558,0.7626817136362702,X
Pabpc4,7.4510607542744385,7.1833891880222325,0.267671566252206,X
Pabpc4l,0.7521693254469017,0.5348342153425893,0.2173351101043124,X
Pabpc5,1.1436457315501214,1.8863670142359432,-0.7427212826858218,X
Pabpn1,8.693429576363066,8.97779308350335,-0.28436350714028436,X
Pabpn1l,0.5511280981483323,0.4717644468343432,0.07936365131398909,X
Pacrg,2.5586717914812995,3.069572917808553,-0.5109011263272536,X
Pacs1,7.243781665003911,7.1535433194291995,0.09023834557471133,X
Pacs2,7.3151634879213345,7.240247217738374,0.07491627018296043,X
Pacsin1,9.589362930695648,9.58626287644159,0.0031000542540589038,X
Pacsin2,7.874795893623718,7.676272970579459,0.19852292304425934,X
Pacsin3,4.0598663099615715,3.32461343747381,0.7352528724877616,X
Padi2,5.422659027950546,5.65935440706254,-0.23669537911199345,X
Padi3,1.3584042605851003,1.7925684476948547,-0.43416418710975435,X
Padi6,0.5202475365182285,0.09193017002669761,0.4283173664915309,X
Paf1,7.264447458269826,7.2317874579178145,0.032660000352011664,X
Pafah1b1,9.980948292681038,9.824387105903048,0.15656118677799036,X
Pafah1b2,8.624401652343963,8.412525467133046,0.211876185210917,X
Pafah1b3,2.9035127778740675,2.601032895219634,0.3024798826544335,X
Pafah2,3.805526247312407,3.8477008747205947,-0.04217462740818778,X
Pag1,6.17166056197153,6.153287747503499,0.018372814468031073,X
Pagr1a,2.4831393879286265,2.7731110148805738,-0.2899716269519472,X
Paics,7.199798389898845,7.404203703735937,-0.20440531383709182,X
Paip1,7.475901835534375,7.51687083794019,-0.04096900240581469,X
Paip2,7.176110083185095,7.50193680075133,-0.32582671756623505,X
Paip2b,6.293273138525094,6.56227596587425,-0.2690028273491567,X
Pak1,8.364468361570069,8.487784707670876,-0.12331634610080755,X
Pak1ip1,6.3204714675788605,6.075264359146366,0.2452071084324947,X
Pak2,6.79070722479416,6.871721346072362,-0.08101412127820229,X
Pak3,8.003999063601604,7.852483227962235,0.1515158356393691,X
Pak4,5.990054595176709,5.6998629383268025,0.2901916568499061,X
Pak6,8.521159993866837,7.7693473865236555,0.7518126073431812,X
Pak7,6.215319005399131,5.612033623782988,0.6032853816161428,X
Pakap,5.271472337833477,5.544052288549245,-0.2725799507157678,X
Palb2,1.5963538247699132,2.640806397137444,-1.0444525723675306,X
Pald1,4.876437161137048,5.013303237629876,-0.13686607649282845,X
Palld,2.835849486797545,1.4395724497265847,1.3962770370709603,X
Palm,8.948945871323478,9.054378452018888,-0.1054325806954104,X
Palm2,6.525617554875041,6.38025293733833,0.14536461753671048,X
Palm3,2.96891330090973,2.735806924382335,0.2331063765273953,X
Palmd,5.59370189200428,5.1818478874018785,0.41185400460240107,X
Pam,8.329142495611908,8.391013836040608,-0.06187134042870035,X
Pam16,3.7273711623298245,3.974711312971547,-0.24734015064172254,X
Pamr1,1.0398111204324232,1.0726500436224602,-0.032838923190037006,X
Pan2,6.366478260071146,6.604121652590998,-0.23764339251985245,X
Pan3,7.75056168922809,7.62180332424391,0.12875836498418014,X
Pank1,5.572046194350932,5.528595117621843,0.04345107672908899,X
Pank2,6.451072882317939,6.671426358406829,-0.22035347608889033,X
Pank3,6.625302998615697,7.004143027528412,-0.3788400289127143,X
Pank4,6.272639838280561,6.706711168543127,-0.43407133026256606,X
Panx1,3.8590162912446475,5.221773508935039,-1.3627572176903913,X
Panx2,8.007241393336134,8.18258551078297,-0.1753441174468353,X
Paox,4.73682500562347,4.728192485500082,0.008632520123388332,X
Papd4,5.060481981200957,4.930593365834446,0.12988861536651086,X
Papd5,6.766569165930526,6.774311279977272,-0.0077421140467457406,X
Papd7,7.352405191064843,7.056707369700338,0.29569782136450495,X
Papln,0.7118534021441232,0.0,0.7118534021441232,X
Papola,8.369212397296739,8.377748330570448,-0.008535933273709162,X
Papolb,0.9569412421935722,0.8595275379172921,0.09741370427628016,X
Papolg,5.799681929463295,5.673675344883127,0.12600658458016856,X
Pappa,3.0979466431928007,2.7560583023875957,0.3418883408052049,X
Pappa2,2.262024296886656,3.62067277620636,-1.358648479319704,X
Papss1,7.278903930470658,7.351710987453253,-0.07280705698259471,X
Papss2,3.8273147953358118,3.900115785502917,-0.07280099016710517,X
Paqr3,6.4389605214733985,6.323584055785289,0.11537646568810977,X
Paqr4,6.1206497549257906,6.180347534466222,-0.059697779540431206,X
Paqr5,1.828549445895321,2.081532828805537,-0.2529833829102157,X
Paqr6,2.869016366357085,2.8133483929304774,0.05566797342660745,X
Paqr7,6.890560470163032,7.1720449185246435,-0.2814844483616117,X
Paqr8,7.708626491909795,7.360562685163491,0.3480638067463042,X
Paqr9,8.92829524923161,8.74710551095559,0.1811897382760197,X
Pard3,6.663617196796841,6.429452532335734,0.23416466446110729,X
Pard3b,2.8559011987756024,2.783821763129241,0.07207943564636166,X
Pard6a,5.159464458665576,4.200310131155207,0.9591543275103689,X
Pard6b,3.0318885294651174,3.0178492841161817,0.014039245348935747,X
Pard6g,2.13414758780397,1.5147405358444546,0.6194070519595154,X
Parg,6.579999823231564,6.320801383949245,0.25919843928231856,X
Park2,4.48947648184966,4.884829081506379,-0.3953525996567189,X
Park7,7.251204223890856,7.614792351900054,-0.3635881280091988,X
Parl,5.064510533733584,5.188103800260383,-0.12359326652679936,X
Parm1,6.180281165051355,6.1339847517656105,0.04629641328574419,X
Parn,5.9011344573737325,6.1250418274440435,-0.22390737007031092,X
Parp1,8.445657284382143,8.552713468095947,-0.10705618371380332,X
Parp10,1.883884002574801,0.8911552639786521,0.9927287385961489,X
Parp11,5.043141171988413,5.384009804571444,-0.3408686325830308,X
Parp12,2.7171518564732025,3.0766293286232913,-0.35947747215008885,X
Parp14,1.6638744496677722,1.962638752255866,-0.2987643025880937,X
Parp16,1.7637123039668903,2.856117145703102,-1.0924048417362116,X
Parp2,5.548228168003608,5.157249001282579,0.3909791667210296,X
Parp3,2.4016471848987724,2.5595732441910326,-0.15792605929226022,X
Parp4,2.595903754334365,2.425783726458599,0.17012002787576597,X
Parp6,7.947093665127,8.154043383699177,-0.2069497185721767,X
Parp8,5.841186090539564,6.166358381871515,-0.3251722913319508,X
Parp9,2.64328395402567,2.7952834522399423,-0.1519994982142725,X
Parpbp,0.5277151344953357,1.1874451798748429,-0.6597300453795072,X
Pars2,2.892844333029371,3.828706871279769,-0.9358625382503982,X
Parva,7.110222518206958,7.095239402517207,0.014983115689750193,X
Parvb,6.605178334946031,6.7822435644857535,-0.17706522953972215,X
Parvg,6.065646419379429,6.162349433652618,-0.09670301427318861,X
Pask,3.3691713568254458,3.0759558285246844,0.29321552830076136,X
Pate2,0.12660222898388587,0.7342868988222233,-0.6076846698383375,X
Patl1,6.445017439354773,6.149848326844171,0.2951691125106022,X
Patz1,6.4605172549395995,6.950018878561397,-0.4895016236217975,X
Pawr,2.6108199029098267,2.4842530030242678,0.12656689988555891,X
Pax1,0.25144370020616336,0.3258273706907146,-0.07438367048455125,X
Pax2,1.3814981012636156,0.4177575407174123,0.9637405605462033,X
Pax3,1.1116523350567038,0.36531909919575506,0.7463332358609487,X
Pax6,4.253763848221974,3.488339234299055,0.7654246139229186,X
Paxbp1,7.508906179649338,7.6596165583858395,-0.15071037873650184,X
Paxip1,7.286996484143848,7.267641196758514,0.019355287385334208,X
Pbdc1,4.313700520711577,4.71502888399865,-0.4013283632870728,X
Pbk,0.6087117361522936,1.6672379071241998,-1.0585261709719063,X
Pbld2,1.0585355249021784,1.3597451249563992,-0.3012096000542208,X
Pbrm1,7.260896935681278,7.230173308440226,0.030723627241052043,X
Pbx1,8.121656679034235,8.19395458010561,-0.07229790107137468,X
Pbx2,6.4184456396897005,6.932199490646917,-0.5137538509572162,X
Pbx3,0.785807276185593,1.120074080578763,-0.33426680439317,X
Pbx4,1.773295171943292,2.9404156276905957,-1.1671204557473038,X
Pbxip1,5.571089003697548,5.317614898276431,0.2534741054211169,X
Pcbd1,0.5128943066311256,0.9020478663591999,-0.3891535597280743,X
Pcbd2,3.227689125379097,3.391009654076875,-0.1633205286977777,X
Pcbp1,8.646140809552552,8.61632557618733,0.029815233365221516,X
Pcbp2,9.068720891091889,9.125013366028819,-0.05629247493692979,X
Pcbp3,6.712384773485916,6.884788189272263,-0.17240341578634677,X
Pcbp4,7.240292595590607,7.3807425122440335,-0.14044991665342632,X
Pcca,5.699645191129044,5.796218353531107,-0.0965731624020627,X
Pccb,6.65618718727042,6.542130737523389,0.11405644974703044,X
Pcdh1,9.453854617840742,9.458799933647326,-0.00494531580658375,X
Pcdh10,6.518094782691485,6.155022995270284,0.36307178742120083,X
Pcdh11x,3.2451594074513856,2.6539384646042854,0.5912209428471003,X
Pcdh12,0.4182531571957764,0.5846929592618193,-0.16643980206604292,X
Pcdh15,3.6639450831948945,3.827757941243822,-0.16381285804892753,X
Pcdh17,9.00449309385178,8.668446698422947,0.3360463954288324,X
Pcdh18,1.2872187261278847,0.21021231871789312,1.0770064074099917,X
Pcdh19,8.121361767588724,7.930455518126319,0.19090624946240453,X
Pcdh20,8.804138054574182,8.80969098066563,-0.00555292609144864,X
Pcdh7,6.982073293870286,6.4699164110319485,0.5121568828383376,X
Pcdh8,10.761537217872128,9.481308136678772,1.2802290811933563,X
Pcdh9,7.857306648135477,7.2001622586194545,0.6571443895160227,X
Pcdha1,1.7101566084826394,2.4446514711892138,-0.7344948627065744,X
Pcdha11,4.118205002341948,4.911638581441376,-0.7934335790994282,X
Pcdha12,4.105856542805967,3.8256040993038223,0.2802524435021443,X
Pcdha2,2.1292007717572625,3.6309565069013705,-1.501755735144108,X
Pcdha3,3.655720879628665,3.196820137044238,0.45890074258442715,X
Pcdha4,4.028292150467238,4.326637869210645,-0.29834571874340643,X
Pcdha5,3.9816714130666897,3.00266564510477,0.9790057679619197,X
Pcdha6,3.27531725085668,4.594148898754416,-1.3188316478977362,X
Pcdha7,3.8993073008403245,3.4156701413013906,0.48363715953893394,X
Pcdha8,1.6872131483828818,0.6795491821340857,1.007663966248796,X
Pcdha9,3.581194119921051,2.488051910575715,1.093142209345336,X
Pcdhac1,3.466459941055477,1.965777495214211,1.500682445841266,X
Pcdhac2,6.719715284349693,6.44707486694773,0.27264041740196276,X
Pcdhb10,3.0557789368677923,2.4165099616407146,0.6392689752270777,X
Pcdhb11,3.5516294945593674,4.08318460441918,-0.5315551098598124,X
Pcdhb12,3.0202300754828455,3.4196234431901806,-0.39939336770733513,X
Pcdhb13,4.194887395252953,4.155236305257647,0.03965108999530553,X
Pcdhb14,4.021882357845737,5.027038599920984,-1.0051562420752473,X
Pcdhb15,2.4205559972516424,3.1306870071754265,-0.7101310099237841,X
Pcdhb16,5.02046722805568,4.838962089259993,0.18150513879568742,X
Pcdhb17,5.013335145586033,5.252765802699172,-0.2394306571131395,X
Pcdhb18,4.34137212425284,3.817198904372972,0.5241732198798679,X
Pcdhb19,4.6690639273574455,4.118821250813853,0.5502426765435926,X
Pcdhb2,3.2835290235009023,3.191847497627627,0.09168152587327505,X
Pcdhb20,4.307595163059554,4.023189057455621,0.2844061056039333,X
Pcdhb21,3.4146161810390367,2.6065597982846302,0.8080563827544065,X
Pcdhb22,4.69940760118588,4.465793734413907,0.2336138667719725,X
Pcdhb3,3.96731200662008,4.763049767473229,-0.7957377608531484,X
Pcdhb4,3.0557269232968616,2.819188461365435,0.23653846193142636,X
Pcdhb5,3.7490100019549155,3.6899166496969955,0.05909335225792001,X
Pcdhb6,2.115360603163672,2.175699566726163,-0.060338963562491355,X
Pcdhb7,4.673993164846826,5.041639665663001,-0.3676465008161749,X
Pcdhb8,2.436090395222354,3.0819348980394783,-0.6458445028171242,X
Pcdhb9,5.5291820026685405,5.246290184741851,0.28289181792668927,X
Pcdhga1,4.801834628270815,5.203308145918165,-0.40147351764735006,X
Pcdhga10,4.666029197222112,4.443935715250601,0.22209348197151169,X
Pcdhga11,6.670129496516998,6.257576569803013,0.41255292671398536,X
Pcdhga12,6.192219682646428,6.849012084851176,-0.656792402204748,X
Pcdhga2,5.2146426190810375,4.238585207594849,0.9760574114861882,X
Pcdhga3,6.006011826948734,6.0621298555659004,-0.05611802861716608,X
Pcdhga4,5.128947382199459,5.204026330552965,-0.07507894835350637,X
Pcdhga5,4.942946191111416,4.732350327968661,0.21059586314275425,X
Pcdhga6,5.308182038191326,4.947503334341292,0.3606787038500343,X
Pcdhga7,4.89443232523325,4.94822773113049,-0.05379540589723941,X
Pcdhga8,6.445398245743326,6.358252450959033,0.08714579478429307,X
Pcdhga9,4.792135051776787,3.7580804833400916,1.0340545684366957,X
Pcdhgb1,4.789632838972443,4.49458543654435,0.2950474024280929,X
Pcdhgb2,5.350253877324867,5.7826962448310875,-0.4324423675062201,X
Pcdhgb4,3.6436940936709674,3.4292743917074175,0.21441970196354987,X
Pcdhgb5,4.043620403693495,4.269437911129425,-0.22581750743592988,X
Pcdhgb6,5.836485966635048,5.675870530607476,0.16061543602757222,X
Pcdhgb7,5.503582316182596,4.615280346947248,0.8883019692353482,X
Pcdhgb8,3.00956692813235,3.107215841994204,-0.09764891386185415,X
Pcdhgc3,8.079632359183524,7.7088480781854,0.3707842809981239,X
Pcdhgc5,8.790301385162595,8.543735109354476,0.24656627580811907,X
Pced1a,5.077302063741845,4.921473620094695,0.15582844364714976,X
Pced1b,4.560239068633789,4.75393436050788,-0.19369529187409107,X
Pcf11,7.422439595688372,7.261279910532206,0.16115968515616608,X
Pcgf1,4.491609014696055,5.338482035058259,-0.8468730203622048,X
Pcgf2,4.3994427916560905,5.353011581836934,-0.9535687901808432,X
Pcgf3,7.167059413567399,7.109934450297927,0.05712496326947214,X
Pcgf5,2.996194201662342,3.4005414193313235,-0.4043472176689815,X
Pcgf6,5.948081467458662,6.226602482332335,-0.27852101487367253,X
Pcid2,6.2252359573734015,6.087429918804015,0.13780603856938622,X
Pcif1,7.473806027700857,7.342632961879244,0.13117306582161348,X
Pck1,1.784800132790779,1.8575689697698416,-0.07276883697906267,X
Pck2,3.616043187916259,4.670735607994786,-1.0546924200785268,X
Pclo,9.47010391304268,9.375053495444169,0.09505041759851096,X
Pcm1,7.969760839891757,7.768304669641416,0.20145617025034124,X
Pcmt1,7.690184948289948,8.004804005620862,-0.3146190573309138,X
Pcmtd1,7.699492279091779,7.593567506088607,0.10592477300317249,X
Pcmtd2,7.484667526338668,7.6347490010284496,-0.15008147468978184,X
Pcna,6.459895885267025,6.1428457205523825,0.31705016471464287,X
Pcnp,7.857710128914135,7.89052867761234,-0.032818548698204886,X
Pcnt,6.169338783082054,6.081065496906601,0.08827328617545316,X
Pcnx,9.197048324723749,9.056820471387457,0.14022785333629173,X
Pcnx2,5.400810856535256,6.193879977586367,-0.7930691210511114,X
Pcnx3,7.58534283016624,7.754208415613017,-0.16886558544677754,X
Pcnx4,6.078620051326389,5.997359682285752,0.08126036904063749,X
Pcolce,1.0766801744292183,0.4356907940617236,0.6409893803674946,X
Pcolce2,3.614444836207336,3.488323894585086,0.12612094162225018,X
Pcp2,0.6040662169688347,0.32921608831561894,0.27485012865321573,X
Pcp4,8.028399388750952,8.384629412858857,-0.35623002410790505,X
Pcp4l1,4.364869286700315,4.4443305874107475,-0.07946130071043278,X
Pcsk1,3.7169573918680587,2.852948468343756,0.8640089235243029,X
Pcsk1n,9.892433742547363,9.91928494093222,-0.02685119838485761,X
Pcsk2,8.744740048438253,8.806719387121488,-0.06197933868323524,X
Pcsk4,1.1906875379034623,0.8041295425775763,0.386557995325886,X
Pcsk5,6.224324550696881,6.227355954661761,-0.0030314039648802193,X
Pcsk6,5.058340690168256,4.252081996786687,0.8062586933815687,X
Pcsk7,6.51866270250332,6.576294905064562,-0.05763220256124146,X
Pcsk9,1.891790045218757,0.5616430584541608,1.3301469867645963,X
Pctp,1.3588586874797675,2.0812154557648785,-0.7223567682851111,X
Pcx,6.368880492990268,6.73159709637324,-0.36271660338297185,X
Pcyox1,7.123782925381908,7.446396477688347,-0.3226135523064384,X
Pcyox1l,4.947168643855479,4.713350144368472,0.23381849948700673,X
Pcyt1a,6.15810165650963,6.183916786767317,-0.025815130257687002,X
Pcyt1b,6.351280165680855,6.432727055793854,-0.08144689011299899,X
Pcyt2,7.058201180156892,7.397437024285138,-0.3392358441282468,X
Pdap1,7.05987279990628,7.38452926674173,-0.32465646683544946,X
Pdcd1,0.12484147122227747,0.6390569760640904,-0.5142155048418129,X
Pdcd10,5.26335660802642,5.332175047265264,-0.06881843923884379,X
Pdcd11,6.56638839266187,6.5169490055354755,0.04943938712639451,X
Pdcd2,4.281287104872251,4.3723392273895705,-0.09105212251731931,X
Pdcd2l,5.315511018463151,4.982938364806809,0.33257265365634225,X
Pdcd4,8.120710144100729,7.99705258768202,0.12365755641870813,X
Pdcd5,4.452012785048187,4.956116857835936,-0.504104072787749,X
Pdcd6,5.939864944765258,6.03148347822333,-0.09161853345807192,X
Pdcd6ip,7.433050286475254,7.222641927174641,0.21040835930061252,X
Pdcd7,5.447735324956964,5.853076511127793,-0.4053411861708289,X
Pdcl,4.795692807079089,5.08890690800443,-0.29321410092534084,X
Pdcl3,4.746791860637535,4.946692975082763,-0.19990111444522718,X
Pddc1,5.307460001545007,5.414910940720588,-0.1074509391755818,X
Pde10a,7.732606522206657,7.616148153347596,0.11645836885906125,X
Pde11a,1.188491014587958,2.7077928130787554,-1.5193017984907975,X
Pde12,6.360762249788556,6.034805884856958,0.3259563649315984,X
Pde1a,3.9626009606682984,3.50160537249054,0.46099558817775854,X
Pde1b,9.379841395985302,9.482175453960652,-0.10233405797534978,X
Pde1c,2.6430070819017235,0.7484369816931915,1.894570100208532,X
Pde2a,8.386569918116681,8.571679925330725,-0.18511000721404436,X
Pde3a,3.3135042884551473,2.8357794222860604,0.47772486616908694,X
Pde3b,5.714845368686107,5.712869710124898,0.0019756585612089594,X
Pde4a,8.48864183611706,8.60166072240087,-0.11301888628381107,X
Pde4b,6.8956469018245725,6.311350267669393,0.5842966341551792,X
Pde4c,4.027650581566364,3.210969422611804,0.8166811589545602,X
Pde4d,5.036734126060278,5.232457605026477,-0.19572347896619924,X
Pde4dip,9.858162837473577,9.811004471026743,0.047158366446833355,X
Pde5a,3.96888401389531,4.252733305826979,-0.2838492919316691,X
Pde6a,11.570412198556458,11.566726955665976,0.003685242890481888,X
Pde6b,0.9500007737315033,0.5378749133103525,0.41212586042115074,X
Pde6c,0.1679524546434203,0.34066295933839036,-0.17271050469497007,X
Pde6d,5.555043095631881,5.909618622191556,-0.3545755265596755,X
Pde6g,0.7892766549798484,0.0,0.7892766549798484,X
Pde6h,3.5873662758586016,3.5712423884649422,0.01612388739365933,X
Pde7a,7.09810478862272,7.118737759558395,-0.020632970935674955,X
Pde7b,6.38879077984327,6.645866109491966,-0.2570753296486963,X
Pde8a,3.0913943461171507,2.650187790401792,0.44120655571535883,X
Pde8b,7.801996224155374,7.873593845182595,-0.07159762102722045,X
Pde9a,3.2922872010585484,3.269630440989937,0.022656760068611614,X
Pdf,5.238647446701936,5.315266037431326,-0.0766185907293897,X
Pdgfa,6.628097710660644,6.667823253311679,-0.039725542651035006,X
Pdgfb,5.6592325117963656,5.3806132996844385,0.2786192121119271,X
Pdgfc,3.663332373796126,3.333022577531395,0.3303097962647312,X
Pdgfd,1.5436558560166431,1.1893716690029548,0.35428418701368836,X
Pdgfra,5.456202867763176,5.490014474449015,-0.03381160668583849,X
Pdgfrb,3.447345549229346,3.7923411935800933,-0.34499564435074737,X
Pdgfrl,0.359465535606441,0.42209480288576734,-0.06262926727932633,X
Pdha1,8.104684692462785,8.192229590788278,-0.08754489832549339,X
Pdhb,7.5127786397148295,7.677913976694881,-0.16513533698005123,X
Pdhx,6.352126289036871,6.601814337550184,-0.24968804851331328,X
Pdia2,0.19790890990295532,1.0330584862109842,-0.8351495763080289,X
Pdia3,8.074038248018136,8.055381256617245,0.018656991400890277,X
Pdia4,5.810317166922853,6.513199084339146,-0.7028819174162928,X
Pdia5,3.3909447300419577,3.463995394121161,-0.07305066407920346,X
Pdia6,7.6538603626569985,7.373156840983682,0.2807035216733169,X
Pdik1l,3.8488816197349536,4.741749895462212,-0.8928682757272588,X
Pdk1,6.535640093176787,6.533359274159156,0.0022808190176313303,X
Pdk2,7.169646759092097,7.274076459305238,-0.10442970021314135,X
Pdk3,6.287636095433772,5.910264076402194,0.37737201903157835,X
Pdk4,3.2314375370735275,3.3767175448491624,-0.14528000777563488,X
Pdlim1,1.272307499671678,2.1349174563048483,-0.8626099566331702,X
Pdlim2,1.4329984685270454,2.297364469143836,-0.8643660006167908,X
Pdlim3,1.9457338952628758,1.071820139638471,0.8739137556244048,X
Pdlim4,2.228107430040346,3.0967050246471195,-0.8685975946067734,X
Pdlim5,5.523260308502094,5.274468981837964,0.2487913266641293,X
Pdlim7,7.0862705487133555,7.2994079594750225,-0.21313741076166703,X
Pdp1,7.736727264880528,7.311765951490437,0.42496131339009136,X
Pdp2,4.554228403109191,4.058947719206764,0.4952806839024264,X
Pdpk1,8.847039550584835,8.889857785635447,-0.04281823505061233,X
Pdpn,2.7553643603806948,3.125975200598089,-0.37061084021739443,X
Pdpr,6.164318050491778,6.299105951574233,-0.13478790108245509,X
Pdrg1,5.936314638002075,5.854981804620329,0.08133283338174557,X
Pds5a,7.889324674499695,7.789820078934675,0.09950459556502,X
Pds5b,8.435860618172548,8.384806532232933,0.051054085939615135,X
Pdss1,3.542854688737562,3.569683326220945,-0.026828637483383044,X
Pdss2,5.027980742009427,5.037423312561721,-0.00944257055229425,X
Pdxdc1,7.34122106801676,7.753784525210332,-0.41256345719357146,X
Pdxk,8.24612875837112,8.111379743943862,0.13474901442725695,X
Pdyn,6.906779667014454,6.4397474960185965,0.46703217099585714,X
Pdzd11,5.1269471889325695,5.333945812231956,-0.20699862329938679,X
Pdzd2,9.124089975698652,8.825778593479274,0.2983113822193779,X
Pdzd3,2.047774767112878,2.005687845353639,0.042086921759239004,X
Pdzd4,8.165849687256438,8.122975803778699,0.04287388347773913,X
Pdzd7,2.9028145094672033,1.1288722980102601,1.7739422114569432,X
Pdzd8,7.904895128610487,7.674485414316919,0.23040971429356816,X
Pdzd9,1.3349166453861103,2.475551403757159,-1.1406347583710488,X
Pdzph1,0.22313683547237623,0.25290146958721105,-0.02976463411483482,X
Pdzrn3,3.4603662236995203,2.712433879494398,0.7479323442051222,X
Pdzrn4,3.8561616053370757,3.5263296811228417,0.329831924214234,X
Pea15a,9.460536832236583,9.456143056393165,0.004393775843418268,X
Peak1,6.17799680638646,6.471085173295329,-0.29308836690886864,X
Pear1,2.077874213554069,2.440677166425927,-0.3628029528718577,X
Pebp1,9.143602627751953,9.395169789067234,-0.2515671613152808,X
Pebp4,0.6607925755405261,0.6417773699911274,0.019015205549398617,X
Pecam1,4.010455815918743,3.3315988987435414,0.6788569171752012,X
Pecr,3.269392335553424,2.8474986406185168,0.42189369493490725,X
Pef1,6.227919833567141,6.545069602147213,-0.31714976858007216,X
Peg10,6.931687699006832,6.0966118369553906,0.8350758620514416,X
Peg12,0.07301464222405545,0.07441344884356377,-0.001398806619508322,X
Peg3,9.706486811365545,9.39759527178976,0.30889153957578586,X
Peli1,8.485632871462776,7.3093460914388615,1.176286780023915,X
Peli2,6.803479473701094,6.828665342424622,-0.025185868723528237,X
Peli3,4.719724057592084,4.688072980888304,0.03165107670378031,X
Pelo,4.513599106283057,4.3302209579759205,0.1833781483071366,X
