,R,G,B,hex_val,hls_val
1190002N15Rik,0.911207432903069,0.8865578576563239,0.1618405200820921,#e8e229,#e8e229
1500009C09Rik,0.12586281397731405,0.3968760165691972,0.19162825344524761,#206531,#319b4b
1700028J19Rik,0.8183947131971888,0.31248850919255705,0.9780889525980074,#d150f9,#d150f9
2010111I01Rik,0.9279026263438203,0.4611464321550515,0.8450251594181389,#ed76d7,#ed76d7
2410015M20Rik,0.13042569057030903,0.3737882726483489,0.18258457120396668,#215f2f,#35974a
2700060E02Rik,0.10641568134216615,0.44988313062661406,0.2558706594577417,#1b7341,#27a55e
4930415O20Rik,0.40883008939425847,0.2737004554533161,0.4043057280497877,#684667,#7a5279
4930430F08Rik,0.04057436601054988,0.9067528948616347,0.715203234117533,#0ae7b6,#0ae7b6
4930444P10Rik,0.06236776619098996,0.8787722292265395,0.7381310667019076,#10e0bc,#10e0bc
5730480H06Rik,0.05967415510544898,0.8498072889980024,0.6914553992165624,#0fd9b0,#0fd9b0
8430408G22Rik,0.15290822908105278,0.5287064433733154,0.5594246024859368,#27878f,#2c97a0
9030612E09Rik,0.65811616487068,0.15320080699396524,0.9474202933982279,#a827f2,#a827f2
9530077C05Rik,0.08376844751410033,0.7455445917137217,0.6019884191544235,#15be9a,#15be9a
9830107B12Rik,0.22836427045454763,0.06861172035320003,0.17331986032900717,#3a112c,#9d2f77
A830010M20Rik,0.999831916370079,0.7959846446648196,0.32740435548218066,#ffcb53,#ffcb53
A930004D18Rik,0.007308951577179768,0.9362129333598703,0.5948083923071722,#02ef98,#02ef98
A930011G23Rik,0.0018340948607530033,0.9777581714398644,0.6147322852039717,#00f99d,#00f99d
AI467606,0.40883008939425847,0.2737004554533161,0.4043057280497877,#684667,#7a5279
AI846148,0.27682804961226726,0.21915105427883014,0.19781893609019974,#473832,#775e55
AI854703,0.2956792656441465,0.06241670690562681,0.20548860051055612,#4b1034,#a82475
Aaed1,0.08298971919131246,0.7735582348092712,0.6509746945126579,#15c5a6,#15c5a6
Aard,0.28750969878601274,0.33090611215954113,0.44938975956545085,#495473,#505c7c
Abca7,0.16712084720804665,0.3246425717377147,0.15128048052278528,#2b5327,#488b41
Abra,0.9512607104645671,0.8319372360975253,0.15934800574924762,#f3d429,#f3d429
Acan,0.7870079410908346,0.3413168452995791,0.9225376644912858,#c957eb,#c957eb
Acp7,0.10750690336495529,0.4480734333372112,0.2564541981687774,#1b7241,#27a55e
Actr10,0.028416631548426892,0.961999237971678,0.6886911302376434,#07f5b0,#07f5b0
Actr3,0.6702669968105897,0.2646044573418735,0.9569509477573483,#ab43f4,#ab43f4
Adamts1,0.1966610444450267,0.9986992773001142,0.45047682759149554,#32ff73,#32ff73
Adamts10,0.2956792656441465,0.062416706905627006,0.20548860051055612,#4b1034,#a82475
Adamtsl5,0.15913372681728852,0.354734416747056,0.16443208041035492,#295a2a,#3f8d41
Adgra2,0.143625347806728,0.6055295748294658,0.604589540525773,#259a9a,#27a5a5
Adrb1,0.7188140835093529,0.6794970174291751,0.07080658152420655,#b7ad12,#bab012
Agpat4,0.21036031475818365,0.15648881916001559,0.19870948339299835,#362833,#75576e
Agpat9,0.10485238395841537,0.6811508649438077,0.5874028992633772,#1bae96,#1bb198
Ahr,0.9249416630402854,0.4549080544404731,0.853152765690008,#ec74da,#ec74da
Ahsa2,0.7411292414071949,0.21478403152351772,0.9575520125529772,#bd37f4,#bd37f4
Aif1,0.9991146852789542,0.7990783547599587,0.3196382886442807,#ffcc52,#ffcc52
Aim1l,0.026815083614316393,0.9648490589555931,0.685749903715089,#07f6af,#07f6af
Akap10,0.838342282546428,0.3332082442001108,0.9425483992032025,#d655f0,#d655f0
Akirin1,0.9968150846093794,0.8024285047954098,0.30658479697005236,#fecd4e,#fecd4e
Akt1,0.8922265426618069,0.3935953449213162,0.9067284649686627,#e464e7,#e464e7
Amd2,0.4314727384834721,0.298684457818853,0.00873211927841876,#6e4c02,#c88a04
Amigo2,0.0002031943434119688,0.9658988589161314,0.5940188079443199,#00f697,#00f697
Anapc10,0.665580753683714,0.14574110735742674,0.9187480152463398,#aa25ea,#aa25ea
Ankar,0.40883008939425847,0.2737004554533161,0.4043057280497877,#684667,#7a5279
Ankrd13c,0.9112074329030689,0.886557857656327,0.16184052008209246,#e8e229,#e8e229
Ankrd27,0.7864899388113575,0.3332583982250885,0.9071371142541597,#c955e7,#c955e7
Ankrd33b,0.19666104444502647,0.9986992773001134,0.45047682759149565,#32ff73,#32ff73
Anks1b,0.03722905084847839,0.9303997095394549,0.7162168433484617,#09edb7,#09edb7
Ap1ar,0.22868593979938065,0.4001211158239393,0.5158537814476255,#3a6684,#3f6e8d
Ap1b1,0.03722905084847839,0.9303997095394549,0.7162168433484617,#09edb7,#09edb7
Apaf1,0.9112074329030689,0.886557857656327,0.16184052008209246,#e8e229,#e8e229
Aprt,0.8922265426618069,0.3935953449213162,0.9067284649686627,#e464e7,#e464e7
Aqp4,0.09727343471625965,0.6346923650956717,0.3964951193004905,#19a265,#1bb16f
Arc,0.0030925711458012098,0.9892953504776804,0.6127828166694986,#01fc9c,#01fc9c
Areg,0.8864549361089648,0.3899757980767645,0.8907358923097399,#e263e3,#e263e3
Arglu1,0.5435564203881148,0.149083318392533,0.8608143134587538,#8b26dc,#8b26dc
Arhgap39,0.9532890225824018,0.8336213609456931,0.16145865963225292,#f3d529,#f3d529
Arhgef15,0.03766484474003463,0.9288634623187976,0.7167941863589948,#0aedb7,#0aedb7
Arid1a,0.9991146852789542,0.7990783547599587,0.3196382886442807,#ffcc52,#ffcc52
Arid1b,0.2490659762139644,0.017678271208965108,0.14232020945921323,#400524,#be0e6d
Arid5b,0.19666104444502647,0.9986992773001134,0.45047682759149565,#32ff73,#32ff73
Arih1,0.6745775055870477,0.2673628651201738,0.9541574909969446,#ac44f3,#ac44f3
Arl16,0.6476479722857144,0.19544614427328516,0.9945493247460935,#a532fe,#a532fe
Arl4a,0.9249416630402854,0.4549080544404731,0.853152765690008,#ec74da,#ec74da
Arl4d,0.05883414719648458,0.8871888884322966,0.7341358504208265,#0fe2bb,#0fe2bb
Arl5b,0.9999999999999999,0.7952685942554011,0.32862381448688616,#ffcb54,#ffcb54
Armcx3,0.9279026263438203,0.4611464321550515,0.8450251594181389,#ed76d7,#ed76d7
Armcx4,0.10806148479925501,0.44555793961572865,0.25476851706094106,#1c7241,#28a45e
Armcx5,0.08910083087364651,0.9110252086110014,0.5048453459122633,#17e881,#17e881
Arntl,0.10107903135365277,0.622955947704771,0.3860419523587533,#1a9f62,#1cb06d
Arpp19,0.8864549361089648,0.3899757980767645,0.8907358923097399,#e263e3,#e263e3
Arpp21,0.9652984637343519,0.8437163812504399,0.167524603692331,#f6d72b,#f6d72b
Asb14,0.22836427045454763,0.06861172035320003,0.17331986032900717,#3a112c,#9d2f77
Asic4,0.8864549361089648,0.3899757980767645,0.8907358923097399,#e263e3,#e263e3
Asna1,0.22734830588306906,0.15734979530689774,0.1254386560464158,#3a2820,#835b49
Aste1,0.6115434248198839,0.2876092366477451,0.666758944569216,#9c49aa,#9c49aa
Ate1,0.002524405626953775,0.9884791458194866,0.6095486483265123,#01fc9b,#01fc9b
Atf3,0.9652984637343519,0.8437163812504399,0.167524603692331,#f6d72b,#f6d72b
Atg16l1,0.21027067792095502,0.1470204113165083,0.19530402346588932,#362532,#785470
Atl2,0.46610245532981637,0.34943771747744085,0.8385243697154923,#7759d6,#7759d6
Atp8b3,0.8872293668589367,0.39099139304895403,0.8907619201613299,#e264e3,#e264e3
Atpif1,0.8183947131971888,0.31248850919255705,0.9780889525980074,#d150f9,#d150f9
Aven,0.8726001575799799,0.764753387552664,0.10229689763179642,#dfc31a,#dfc31a
Avp,0.3037799096833557,0.021379843825665292,0.22162292101671432,#4d0539,#bf0d8b
Avpi1,0.13980670368314566,0.5412197695091782,0.49179988012260667,#248a7d,#2aa293
B3gnt2,0.9652984637343519,0.8437163812504399,0.167524603692331,#f6d72b,#f6d72b
B430203G13Rik,0.8488336137194807,0.7616067362209157,0.06964538775509883,#d8c212,#d8c212
BC003331,0.1414861168513531,0.3732016911627011,0.282325342001175,#245f48,#389470
Bach1,0.10806148479925501,0.44555793961572865,0.25476851706094106,#1c7241,#28a45e
Bag3,0.1840041268195621,0.44978777005771736,0.5759536030992835,#2f7393,#31799b
Bahcc1,0.7330882680096151,0.42455946017372126,0.38137624481818716,#bb6c61,#bb6c61
Banp,0.15745410568529183,0.48983252249473563,0.5255007744256699,#287d86,#2f929d
Bbs1,0.027285627827592532,0.9634012226426303,0.6865195281652587,#07f6af,#07f6af
Bdnf,0.999831916370079,0.7959846446648196,0.32740435548218066,#ffcb53,#ffcb53
Birc5,0.9420495766967166,0.75828007241974,0.2620157716470993,#f0c143,#f0c143
Borcs8,0.999831916370079,0.7959846446648196,0.32740435548218066,#ffcb53,#ffcb53
Bst1,0.22836427045454763,0.06861172035320003,0.17331986032900717,#3a112c,#9d2f77
Btbd2,0.7411292414071949,0.21478403152351772,0.9575520125529772,#bd37f4,#bd37f4
Btg1,0.401170168824611,0.28789203469719,0.008406731133357952,#664902,#c88f04
Btg2,0.6641163476360002,0.5717323677731764,0.004508210998531397,#a99201,#cbae01
C130073F10Rik,0.40844694816232274,0.2731328938051712,0.4033403275835119,#684667,#7a5279
C2cd4b,0.2378084271455711,0.9507746359809678,0.4999454137546183,#3df27f,#3df27f
Cacna1b,0.1739001123134934,0.23888699541117972,0.17268908834520602,#2c3d2c,#567656
Calcrl,0.024125061061273278,0.8212647122499104,0.47267163823315067,#06d179,#06d179
Calu,0.7101705889936251,0.2834886210523083,0.9397517650362364,#b548f0,#b548f0
Camk2a,0.006050707044793507,0.9449228897273012,0.6292847426147403,#02f1a0,#02f1a0
Capsl,0.02852984064403775,0.9613090087562257,0.6887061430825657,#07f5b0,#07f5b0
Card6,0.11444140837024507,0.7406574514271556,0.7144501123572228,#1dbdb6,#1dbdb6
Cbx1,0.15985491023146906,0.6389300485285991,0.7314472724995636,#29a3bb,#29a3bb
Cc2d1a,0.09727343471625965,0.6346923650956717,0.3964951193004905,#19a265,#1bb16f
Ccar2,0.9279026263438203,0.4611464321550515,0.8450251594181389,#ed76d7,#ed76d7
Ccdc137,0.0018340948607530033,0.9777581714398644,0.6147322852039717,#00f99d,#00f99d
Ccdc32,0.12408243887861208,0.3995937483495659,0.1946799842140567,#206632,#309c4c
Ccdc7a,0.40883008939425847,0.2737004554533161,0.4043057280497877,#684667,#7a5279
Ccdc93,0.6174057796493594,0.5136080818929916,0.012784776409646283,#9d8303,#c8a604
Ccl27a,0.999831916370079,0.7959846446648196,0.32740435548218066,#ffcb53,#ffcb53
Ccnk,0.7864899388113576,0.3332583982250885,0.9071371142541599,#c955e7,#c955e7
Ccno,0.20240283511027132,0.3709791123351403,0.5004307197777736,#345f80,#3b6c91
Ccnt1,0.2378084271455711,0.9507746359809678,0.4999454137546183,#3df27f,#3df27f
Ccpg1os,0.6546403281121416,0.1953633146761133,0.9922466302984543,#a732fd,#a732fd
Cd1d1,0.22836427045454763,0.06861172035319993,0.17331986032900717,#3a112c,#9d2f77
Cd27,0.037499076736336984,0.9094893960151551,0.7063043068798645,#0ae8b4,#0ae8b4
Cd5,0.40863329882211474,0.2740285125661516,0.4046011746577281,#684667,#7a5279
Cdhr3,0.9652984637343519,0.8437163812504399,0.167524603692331,#f6d72b,#f6d72b
Cdk11b,0.05078664614346578,0.809953574092703,0.473050554567528,#0dcf79,#0dcf79
Cds1,0.10641568134216615,0.44988313062661406,0.2558706594577417,#1b7341,#27a55e
Cdv3,0.9532890225824018,0.8336213609456933,0.16145865963225292,#f3d529,#f3d529
Cebpzos,0.6745775055870477,0.2673628651201738,0.9541574909969446,#ac44f3,#ac44f3
Cecr6,0.8232851942709115,0.37209900558187825,0.8302029934911762,#d25fd4,#d25fd4
Cenpf,0.22836427045454763,0.06861172035319993,0.17331986032900717,#3a112c,#9d2f77
Cenpl,0.1914523624611387,0.218930098187939,0.10254965692030509,#31381a,#798b41
Cep295,0.7411292414071949,0.21478403152351772,0.9575520125529772,#bd37f4,#bd37f4
Chst14,0.9999999999999999,0.7952685942554011,0.32862381448688616,#ffcb54,#ffcb54
Ciart,0.8188774067963928,0.3133793370398992,0.9779180901508419,#d150f9,#d150f9
Cirh1a,0.401170168824611,0.28789203469719,0.008406731133358004,#664902,#c88f04
Cisd2,0.8172806039090451,0.31235842595696134,0.9787812083737549,#d050fa,#d050fa
Cited2,0.02852984064403775,0.9613090087562259,0.6887061430825657,#07f5b0,#07f5b0
Clcc1,0.9353535532213892,0.8206785415477658,0.1364239817662666,#efd123,#efd123
Cldn12,0.9968150846093794,0.8024285047954098,0.30658479697005236,#fecd4e,#fecd4e
Clec16a,0.21236580134499644,0.12834536713646877,0.09994566970989385,#362119,#8b5441
Clip2,0.015754924129919055,0.8707635582157738,0.487917968046281,#04de7c,#04de7c
Clptm1l,0.9532890225824018,0.8336213609456933,0.16145865963225292,#f3d529,#f3d529
Clrn1,0.9922553946556186,0.7989069142821735,0.30136671122603187,#fdcc4d,#fdcc4d
Cnnm1,0.9249416630402854,0.4549080544404731,0.853152765690008,#ec74da,#ec74da
Cnnm4,0.1816799592717196,0.5536812265596545,0.5376422970905789,#2e8d89,#329a95
Coa3,0.018294892341079484,0.8601129295441596,0.47802256577775964,#05db7a,#05db7a
Cog1,0.2956792656441465,0.062416706905627006,0.20548860051055612,#4b1034,#a82475
Col10a1,0.9968150846093792,0.8024285047954093,0.3065847969700524,#fecd4e,#fecd4e
Col15a1,0.9279026263438203,0.4611464321550515,0.8450251594181392,#ed76d7,#ed76d7
Comp,0.22836427045454763,0.06861172035319993,0.17331986032900717,#3a112c,#9d2f77
Copg2,0.2513008518577669,0.07254698188109329,0.22476974191794555,#401239,#9e2e8e
Coq2,0.8864549361089648,0.3899757980767645,0.8907358923097399,#e263e3,#e263e3
Cox7a2l,0.13042569057030903,0.3737882726483489,0.1825845712039668,#215f2f,#35974a
Cpeb4,0.9112074329030689,0.886557857656327,0.16184052008209246,#e8e229,#e8e229
Crebzf,0.9279026263438203,0.4611464321550515,0.8450251594181392,#ed76d7,#ed76d7
Crlf3,0.08821631188860005,0.8012375149920763,0.719386498452841,#16ccb7,#16ccb7
Csnk1a1,0.9968150846093794,0.8024285047954098,0.30658479697005236,#fecd4e,#fecd4e
Ctf1,0.40870647242588554,0.27340401394258845,0.40392882824044496,#684667,#7a5279
Ctnnd1,0.9279026263438203,0.4611464321550515,0.8450251594181392,#ed76d7,#ed76d7
Cul3,0.9112074329030689,0.886557857656327,0.16184052008209246,#e8e229,#e8e229
Cul9,0.9873428881607295,0.7559846613513286,0.36841189411798203,#fcc15e,#fcc15e
Cwc25,0.999831916370079,0.7959846446648196,0.32740435548218066,#ffcb53,#ffcb53
Cxadr,0.9646624049792514,0.8427474901542975,0.16655368971316548,#f6d72a,#f6d72a
Cyp11a1,0.0034635207868684817,0.9377996173060124,0.5860504903941498,#01ef95,#01ef95
Cyp2t4,0.8922265426618068,0.39359534492131604,0.9067284649686626,#e464e7,#e464e7
D130040H23Rik,0.03543659814149265,0.9175634928090219,0.7090550978425717,#09eab5,#09eab5
Dars,0.13042569057030903,0.3737882726483489,0.1825845712039668,#215f2f,#35974a
Dbpht2,0.9652984637343519,0.8437163812504399,0.167524603692331,#f6d72b,#f6d72b
Dck,0.9512607104645671,0.8319372360975253,0.15934800574924762,#f3d429,#f3d429
Dcun1d3,0.6641163476360002,0.5717323677731764,0.004508210998531397,#a99201,#cbae01
Depdc7,0.22836427045454763,0.06861172035319993,0.17331986032900717,#3a112c,#9d2f77
Dhrs7,0.0034635207868684817,0.9377996173060124,0.5860504903941498,#01ef95,#01ef95
Dhx16,0.7183215970112227,0.28273106271570164,0.7622173433592496,#b748c2,#b748c2
Diras1,0.007898193071743892,0.9359528654531388,0.5936705595846838,#02ef97,#02ef97
Dlk1,0.40883008939425847,0.2737004554533161,0.4043057280497877,#684667,#7a5279
Dlx5,0.40868175026475995,0.2733571316890992,0.40399461352312693,#684667,#7a5279
Dmxl1,0.1700662644953474,0.2904577197400728,0.2026689256517506,#2b4a34,#4b815a
Dnaja1,0.10373137893120335,0.8137575247964778,0.46200310713368214,#1ad076,#1ad076
Dnaja4,0.9652984637343519,0.8437163812504399,0.167524603692331,#f6d72b,#f6d72b
Dnajb1,0.9532890225824017,0.8336213609456931,0.16145865963225298,#f3d529,#f3d529
Dock7,0.15913372681728852,0.354734416747056,0.16443208041035492,#295a2a,#3f8d41
Dpm3,0.2523631188339901,0.01261090941506021,0.16019011578283002,#400329,#c20a7b
Dpyd,0.11443353633848279,0.6234311887680648,0.5414755457994975,#1d9f8a,#20ac96
Dscc1,0.40883008939425847,0.2737004554533161,0.4043057280497877,#684667,#7a5279
Dusp10,0.27275477653271646,0.5079743598899421,0.8437617701570062,#4682d7,#4682d7
Dusp14,0.015754924129919055,0.8707635582157736,0.487917968046281,#04de7c,#04de7c
Dusp16,0.6064849376234167,0.2275580663517367,0.9258248733080747,#9b3aec,#9b3aec
Dusp2,0.0018340948607530033,0.9777581714398644,0.6147322852039717,#00f99d,#00f99d
Dusp4,0.999831916370079,0.7959846446648196,0.32740435548218066,#ffcb53,#ffcb53
Dusp6,0.9652984637343519,0.8437163812504399,0.167524603692331,#f6d72b,#f6d72b
Dusp8,0.9100387013946081,0.8870948457878958,0.1584318565020525,#e8e228,#e8e228
Dyrk2,0.0021147629087829006,0.9886553545996409,0.6100779481216672,#01fc9c,#01fc9c
Edar,0.40883008939425847,0.2737004554533161,0.4043057280497877,#684667,#7a5279
Egflam,0.23792503620042588,0.07005742914908909,0.19365301518028016,#3d1231,#9e2e80
Egr1,0.9652984637343519,0.8437163812504399,0.167524603692331,#f6d72b,#f6d72b
Egr2,0.9512607104645671,0.8319372360975253,0.15934800574924762,#f3d429,#f3d429
Egr3,0.9652984637343519,0.8437163812504399,0.167524603692331,#f6d72b,#f6d72b
Egr4,0.9617963385279243,0.8412151924330977,0.16264937459939321,#f5d729,#f5d729
Eif1a,0.26907456164018445,0.38927665023130703,0.7125169303076715,#4563b6,#4563b6
Eif2b1,0.27275477653271646,0.5079743598899421,0.8437617701570062,#4682d7,#4682d7
Eif2s1,0.005408850706445043,0.9495053500762842,0.6296255134829131,#01f2a1,#01f2a1
Eif5,0.9279026263438203,0.4611464321550515,0.8450251594181392,#ed76d7,#ed76d7
Elavl1,0.1120121769443659,0.7331274636322481,0.6927116166226847,#1dbbb1,#1dbbb1
Epc1,0.10641568134216615,0.44988313062661406,0.2558706594577417,#1b7341,#27a55e
Ephx2,0.33114971285128897,0.20224970277499488,0.07191656953148981,#543412,#a86624
Eprs,0.9249416630402854,0.4549080544404731,0.853152765690008,#ec74da,#ec74da
Errfi1,0.9105017333000553,0.8838544502834622,0.15425954222924007,#e8e127,#e8e127
Esm1,0.02852984064403792,0.9613090087562263,0.6887061430825657,#07f5b0,#07f5b0
Extl1,0.16712084720804665,0.3246425717377147,0.15128048052278528,#2b5327,#488b41
F13a1,0.40883008939425847,0.2737004554533161,0.4043057280497877,#684667,#7a5279
Fam118a,0.9279026263438203,0.4611464321550515,0.8450251594181392,#ed76d7,#ed76d7
Fam122a,0.3669080670041567,0.0,0.4269050613906528,#5e006d,#af00cc
Fam150b,0.21750732353035557,0.14429593894129508,0.1801173429885131,#37252e,#7b5166
Fam174b,0.06236776619098996,0.8787722292265395,0.7381310667019076,#10e0bc,#10e0bc
Fam189a2,0.15975583134843852,0.5073011313109316,0.5184742725750782,#298184,#30999c
Fam53c,0.9999999999999999,0.7952685942554011,0.32862381448688616,#ffcb54,#ffcb54
Fam57a,0.018294892341079425,0.8601129295441596,0.47802256577775964,#05db7a,#05db7a
Fam78a,0.17276931983477964,0.2842323846733605,0.22110942657850602,#2c4838,#4d7f63
Fbl,0.9873428881607295,0.7559846613513286,0.36841189411798203,#fcc15e,#fcc15e
Fbxl2,0.7083101260067721,0.2767966242860342,0.7498272513260027,#b547bf,#b547bf
Fbxl4,0.25272267553110334,0.5278685764128399,0.8286651953245557,#4087d3,#4087d3
Fbxl6,0.015978253871931344,0.8716053393993396,0.48829592898378765,#04de7d,#04de7d
Fbxo18,0.18756633653857363,0.17663100551497385,0.10998598322205677,#302d1c,#81794b
Fbxo33,0.9999999999999999,0.7952685942554011,0.32862381448688616,#ffcb54,#ffcb54
Fbxo34,0.9613424626219189,0.841473406605869,0.16186015979432225,#f5d729,#f5d729
Fbxo42,0.1120121769443659,0.7331274636322481,0.6927116166226847,#1dbbb1,#1dbbb1
Fbxw7,0.9998319163700788,0.7959846446648194,0.32740435548218066,#ffcb53,#ffcb53
Fdx1l,0.8864549361089649,0.3899757980767646,0.8907358923097399,#e263e3,#e263e3
Fgf8,0.22836427045454763,0.06861172035319993,0.17331986032900717,#3a112c,#9d2f77
Fkbp6,0.40883008939425847,0.2737004554533161,0.4043057280497877,#684667,#7a5279
Flrt3,0.8328572444618261,0.8001919034660385,0.09733524855668582,#d4cc19,#d4cc19
Fmr1,0.010788270065711134,0.9137046135173729,0.6083842538650651,#03e99b,#03e99b
Fos,0.9613424626219189,0.841473406605869,0.16186015979432225,#f5d729,#f5d729
Fosb,0.9652984637343519,0.84371638125044,0.167524603692331,#f6d72b,#f6d72b
Fosl2,0.9112074329030689,0.886557857656327,0.16184052008209246,#e8e229,#e8e229
Foxg1,0.6925595770399906,0.6528132001680933,0.06062134459100053,#b1a60f,#bcb110
Foxk1,0.19509729101073645,0.2070261581303633,0.20621895499363924,#323535,#636969
Foxo1,0.9112074329030689,0.886557857656327,0.16184052008209246,#e8e229,#e8e229
Frat2,0.15913372681728852,0.354734416747056,0.16443208041035481,#295a2a,#3f8d41
Frmd6,0.9249416630402854,0.4549080544404731,0.853152765690008,#ec74da,#ec74da
Fto,0.11356212071609947,0.6484372026683742,0.5741825787874664,#1da592,#1eae9a
Fut7,0.40883008939425847,0.2737004554533161,0.4043057280497877,#684667,#7a5279
Fxyd2,0.02412506106127322,0.8212647122499104,0.47267163823315067,#06d179,#06d179
Fzd4,0.002524405626953775,0.9884791458194866,0.6095486483265123,#01fc9b,#01fc9b
Fzd5,0.18814534329133367,0.9951093093225857,0.4505675188957352,#30fe73,#30fe73
Gabra4,0.9999999999999999,0.7952685942554011,0.32862381448688616,#ffcb54,#ffcb54
Gadd45b,0.9353535532213892,0.8206785415477658,0.1364239817662666,#efd123,#efd123
Gadd45g,0.30270360798074053,0.933736642193665,0.4485464931565767,#4dee72,#4dee72
Gas2,0.07002056468846406,0.8761500795392875,0.5050545094096611,#12df81,#12df81
Gata3,0.44615360647533797,0.34341603485295613,0.0,#725800,#cc9d00
Gatad2b,0.9991146852789542,0.7990783547599587,0.3196382886442807,#ffcc52,#ffcc52
Gch1,0.3315702633321941,0.04112269748478477,0.2359284096754378,#550a3c,#b51781
Gcm1,0.1101350114815562,0.7277404757809266,0.5626675724787594,#1cba8f,#1cba8f
Gcnt2,0.9999999999999999,0.7952685942554011,0.32862381448688616,#ffcb54,#ffcb54
Gdpd5,0.17754048452400822,0.45790844320985313,0.5032682343035734,#2d7580,#358997
Gemin4,0.2103603147581836,0.15648881916001553,0.19870948339299835,#362833,#75576e
Gimap8,0.04057436601054988,0.9067528948616347,0.715203234117533,#0ae7b6,#0ae7b6
Gipc3,0.40883008939425847,0.2737004554533161,0.4043057280497877,#684667,#7a5279
Glce,0.05196181669813534,0.8956754968118809,0.7290223969909674,#0de4ba,#0de4ba
Glrx3,0.3037799096833557,0.021379843825665292,0.22162292101671432,#4d0539,#bf0d8b
Glt28d2,0.003463520786868367,0.9377996173060117,0.5860504903941498,#01ef95,#01ef95
Glyr1,0.9420495766967167,0.7582800724197402,0.26201577164709927,#f0c143,#f0c143
Gm10130,0.40883008939425847,0.2737004554533161,0.4043057280497877,#684667,#7a5279
Gm10184,0.40883008939425847,0.2737004554533161,0.4043057280497877,#684667,#7a5279
Gm10250,0.041458215427020786,0.7247570629921762,0.40728136517561336,#0bb968,#0bc16c
Gm10696,0.40883008939425847,0.2737004554533161,0.4043057280497877,#684667,#7a5279
Gm13889,0.9617963385279243,0.8412151924330977,0.16264937459939316,#f5d729,#f5d729
Gm14685,1.0,0.7952685942554012,0.32862381448688605,#ffcb54,#ffcb54
Gm20425,0.4085710637313339,0.2738740741392567,0.40373034536224756,#684667,#7a5279
Gm21830,0.22836427045454763,0.06861172035319993,0.17331986032900717,#3a112c,#9d2f77
Gm28036,0.4219601093290299,0.32423215341646766,0.8361577069735944,#6c53d5,#6c53d5
Gm3854,0.1700662644953474,0.2904577197400728,0.2026689256517507,#2b4a34,#4b815a
Gm43786,0.40883008939425847,0.2737004554533161,0.4043057280497877,#684667,#7a5279
Gm45140,0.018468674644546556,0.8294859576500121,0.4638790938971125,#05d476,#05d476
Gm4847,0.22836427045454763,0.06861172035319993,0.17331986032900717,#3a112c,#9d2f77
Gm7276,0.40883008939425847,0.2737004554533161,0.4043057280497877,#684667,#7a5279
Gm7694,0.8232851942709116,0.37209900558187836,0.8302029934911761,#d25fd4,#d25fd4
Gm973,0.22836427045454763,0.06861172035319993,0.17331986032900717,#3a112c,#9d2f77
Gm9925,0.9249416630402854,0.4549080544404731,0.853152765690008,#ec74da,#ec74da
Gmeb2,0.838342282546428,0.3332082442001108,0.9425483992032025,#d655f0,#d655f0
Gmppb,0.12586281397731405,0.3968760165691966,0.19162825344524761,#206531,#319b4b
Gnb1l,0.15975583134843852,0.5073011313109316,0.5184742725750782,#298184,#30999c
Gphn,0.8524802205482179,0.3459747016847213,0.9240528589371472,#d958ec,#d958ec
Gpr157,0.7360030456162976,0.43178742566724576,0.3728270920145909,#bc6e5f,#bc6e5f
Gpr19,1.0,0.7952685942554012,0.3286238144868861,#ffcb54,#ffcb54
Gpr22,0.9112074329030689,0.886557857656327,0.16184052008209246,#e8e229,#e8e229
Gprc5b,0.8609113535809495,0.3612482407837318,0.9226710352238121,#dc5ceb,#dc5ceb
Grasp,0.09727343471625977,0.6346923650956718,0.3964951193004904,#19a265,#1bb16f
Grb2,0.15913372681728852,0.354734416747056,0.16443208041035492,#295a2a,#3f8d41
Gria1,0.22858015540444437,0.21181234081137848,0.34896137544083444,#3a3659,#534d7f
Gria2,0.14246980983516347,0.9808854120040758,0.480359695384779,#24fa7a,#24fa7a
Grin1,0.18493407598437467,0.9938200210712891,0.45278912134316074,#2ffd73,#2ffd73
Gstm2,0.40883008939425847,0.2737004554533161,0.4043057280497877,#684667,#7a5279
Gstm5,0.25940667952887514,0.2642960660202988,0.41086517892434965,#424369,#4f507d
Gstp1,0.12586281397731405,0.3968760165691966,0.19162825344524761,#206531,#319b4b
Gyg,0.027285627827592532,0.9634012226426303,0.6865195281652587,#07f6af,#07f6af
H2-DMb1,0.4088300893942584,0.273700455453316,0.4043057280497877,#684667,#7a5279
H2-Q10,0.22836427045454766,0.06861172035320012,0.17331986032900704,#3a112c,#9d2f77
Haghl,0.22908020549087824,0.2026665126686339,0.09162083052523673,#3a3417,#92813a
Harbi1,0.24711921685210117,0.023645218058240037,0.1580887183215998,#3f0628,#ba1277
Has2,0.22836427045454763,0.06861172035320003,0.17331986032900717,#3a112c,#9d2f77
Hexa,0.9988485891230139,0.8003862635828793,0.3170622864915443,#ffcc51,#ffcc51
Hilpda,0.05966140875578961,0.8495846690798196,0.6907899169987594,#0fd9b0,#0fd9b0
Hipk3,0.020966688726547722,0.8177862808547832,0.45353617764103893,#05d174,#05d174
Hist1h1d,0.2896992385328247,0.1461430261508506,0.35328139583537643,#4a255a,#763c90
Hist1h3i,0.143625347806728,0.6055295748294658,0.604589540525773,#259a9a,#27a5a5
Hmgcr,0.9279026263438203,0.4611464321550515,0.8450251594181389,#ed76d7,#ed76d7
