,R,G,B,hex_val,hls_val
Pxn,0.4817178752936456,0.8175013651412394,0.5101769562529229,#7bd082,#7bd082
Rab11fip2,0.6427629198097448,0.6423788170989839,0.08994799032532699,#a4a417,#b3b319
Rab2a,0.9652113444584812,0.17151637755045845,0.24513347310563116,#f62c3f,#f62c3f
Rab39b,0.6093748001242695,0.549122094382164,0.8890061484787269,#9b8ce3,#9b8ce3
Rab3b,0.9866721618625744,0.14076343681099002,0.18138469501539256,#fc242e,#fc242e
Raf1,0.5449200072731241,0.5392079771354437,0.9846584651823592,#8b89fb,#8b89fb
Ranbp2,0.9985609428033506,0.11379315458402174,0.13363690040093112,#ff1d22,#ff1d22
Rasd1,0.025277482268089724,0.017431052662380427,0.33964377136952256,#060457,#0e0ac2
Rasl11a,0.04578475057601083,0.022326253721838777,0.3792318246929344,#0c0661,#170bc1
Rbbp5,0.5021184999505536,0.517182766616928,0.9276162753640338,#8084ed,#8084ed
Rbbp8,0.9775791043880718,0.15357042543099644,0.19744554624768812,#f92732,#f92732
Rbm38,0.8943370044286407,0.24700680470627165,0.38817541204778067,#e43f63,#e43f63
Rbp4,0.5587374220442098,0.6135726071177162,0.9091413575719164,#8e9ce8,#8e9ce8
Rbsn,0.37658077298595677,0.9771049516220884,0.043150765055643435,#60f90b,#60f90b
Rdh16,0.9705171366739772,0.16100474883027002,0.24187686912712075,#f7293e,#f7293e
Rfc5,0.8630862058157684,0.2721422373705584,0.3099353602207487,#dc454f,#dc454f
Rfx2,0.0,0.055826210991990116,0.25569385156162444,#000e41,#002dcc
Rfx7,0.004009315070568309,0.0671599547277627,0.2512127658078689,#011140,#0336c9
Rgmb,0.37050020247278764,0.9918665292892427,0.013151727446721738,#5efd03,#5efd03
Rgs2,0.026270155646166048,0.010084349559919508,0.33599166115097784,#070356,#0f06c6
Rgs4,0.03510781710490765,0.00949809971215677,0.3584582993947689,#09025b,#1305c7
Ripk3,0.03563210450037834,0.009177498662186033,0.3593736532263264,#09025c,#1405c7
Rnf128,0.3499712516338042,0.9630258838996864,0.0035101836786760017,#59f601,#59f601
Rnf138rt1,0.08044946080424856,0.10362128475208714,0.4128432494356502,#151a69,#212bab
Rnf149,0.0006871521102298766,0.057547674831643754,0.2544301410597741,#000f41,#012ecb
Rnft1,0.17248957107315654,0.08356069351231983,0.3741951014262164,#2c155f,#4d25a7
Rnpc3,0.5557108504525867,0.6188563346869997,0.9062675430957863,#8e9ee7,#8e9ee7
Rom1,0.9989326510337719,0.11544690214720905,0.1377316939443773,#ff1d23,#ff1d23
Rora,0.5689302144358647,0.5108661177652685,0.9374531906929128,#9182ef,#9182ef
Rorb,0.6177128381465198,0.44578967879470627,0.818530155203635,#9e72d1,#9e72d1
Rpl21-ps4,0.03563210450037834,0.009177498662186033,0.3593736532263264,#09025c,#1405c7
Rpl36a,0.9998459413736198,0.11389099937013139,0.13493034224214792,#ff1d22,#ff1d22
Rpp21,0.9309772688143624,0.2119723496873832,0.33117161802987816,#ed3654,#ed3654
Rsbn1l,0.4536038916154115,0.9516164443455573,0.083065676280713,#74f315,#74f315
Rsrc1,0.49296906602523416,0.7414137786373053,0.7033562283865883,#7ebdb3,#7ebdb3
Rundc1,0.7497429858998015,0.4103173387547535,0.6280331085262818,#bf69a0,#bf69a0
Samd11,0.34811350479929715,0.9613165983735216,0.001543787687957806,#59f500,#59f500
Samm50,0.963374583330821,0.17076877441070826,0.24799065043221988,#f62c3f,#f62c3f
Sbds,0.0002060293298933944,0.0555675005430194,0.2552392230411854,#000e41,#002ccc
Scd3,0.761637104156005,0.5150062374555177,0.11195682539253067,#c2831d,#c2831d
Scg2,0.8925803049913446,0.2563920297356255,0.381871974920801,#e44161,#e44161
Scg3,0.21076846063311616,0.19267466648192844,0.5773292764348904,#363193,#383399
Scrn1,0.9988886375457228,0.1133341618154654,0.13525704623528345,#ff1d22,#ff1d22
Sdcbp,0.5495780015173989,0.5733601214505208,0.9990078442670639,#8c92ff,#8c92ff
Sebox,0.9986923843365402,0.11481336461942407,0.13661715816755982,#ff1d23,#ff1d23
Sec61b,0.4163033540317188,0.9943388973633533,0.10199499309964118,#6afe1a,#6afe1a
Serp1,0.37755573534858383,0.9955202872886614,0.0240126356644032,#60fe06,#60fe06
Sf3b1,0.9992092827942539,0.11290202551936164,0.1342486679548144,#ff1d22,#ff1d22
Sgk1,0.0002060293298933944,0.05556750054301933,0.2552392230411854,#000e41,#002ccc
Sgpl1,0.19628476245821128,0.13072662769540064,0.5052443827300465,#322181,#3f2aa2
Sh2d3c,0.34542156528725704,0.9574261534763003,0.003028620410395185,#58f401,#58f401
Shc4,0.38282065475892574,0.9904833668267978,0.047336418100467556,#62fd0c,#62fd0c
Shmt2,0.4205002317184497,0.9931304758060193,0.11350565122061422,#6bfd1d,#6bfd1d
Siah2,0.03547820318150106,0.008916047991609641,0.35868592698392676,#09025b,#1405c7
Sik1,0.04237236655630523,0.004286883021384617,0.3505913052725951,#0b0159,#1802ca
Slc14a1,0.04948081245919445,0.0007740031642019291,0.3467973884732935,#0d0058,#1d00cc
Slc16a1,0.0023503282945915253,0.06213711942939829,0.25497875025250555,#011041,#0231ca
Slc18a2,0.35071932300806274,0.9666896390408868,0.001176079315863804,#59f700,#59f700
Slc18b1,0.5790301162932415,0.40314798549846564,0.7622067832892397,#9467c2,#9467c2
Slc20a2,0.9998459413736198,0.11389099937013139,0.13493034224214792,#ff1d22,#ff1d22
Slc23a4,0.37852286134079405,0.9959779555887284,0.026936358537575894,#61fe07,#61fe07
Slc25a25,0.5718780753157657,0.5917751497194874,0.929158558381886,#9297ed,#9297ed
