"","143B-CA1-1","143C-CA1-1","143D-CA1-3","144A-CA1-2","144B-CA1-1","144C-CA1-2","145A-CA1-2","145B-CA1-1","146A-CA1-2","146B-CA1-2","146C-CA1-4","147C-CA1-3","148A-CA1-3"
"Mllt6",9.42725474208152,8.95013080267651,9.33428858673059,9.03883303600487,9.04004340930302,9.14785500961883,9.27426102786697,9.68123843010276,9.04839888810373,9.34994690021434,9.92476179374099,9.13230167418013,8.94391730269002
"Mlph",6.95249910868642,6.9929354355778,6.49579787009552,6.87946650215859,6.86704007313198,7.01673100981523,7.0169204718171,7.36326646610812,6.73750497357525,7.04088633839331,6.77319164294349,6.91519388737893,6.85829708703992
"Mlst8",7.52801665502058,7.82850055062237,7.91858398948317,7.62142907105133,7.67322755875349,7.97677499136168,7.74418947724709,7.20151858233205,7.77855686615802,7.90681411813617,7.77163699154416,7.635848059095,7.81608025128027
"Mlx",7.55438831188074,7.43198669387761,7.46738814942874,7.50144769378563,7.8711137548077,7.45775816857271,7.52195034594408,7.40566647805171,7.56669789084341,7.42918043907587,7.2231171426069,7.49112751618063,7.54540936826782
"Mlxip",7.7421859459184,8.2491396406931,8.13463371784998,8.06924866310118,8.42989911922535,8.07245642562249,8.15614558637913,8.25013683622818,7.76847038933668,8.37485157076628,8.7976066158234,8.34478115138734,8.30537929098456
"Mlxipl",7.1390301551977,6.70863532264925,6.49579787009552,6.67707516184158,6.49579787009552,6.77142832146261,6.87255947907044,7.03499686987992,7.21431844399616,6.7194313294023,6.77319164294349,6.83078640540719,6.91770340621648
"Mlycd",7.54129970543356,7.70248548842403,7.98653069882936,7.85056096249742,7.45297029899057,7.64300224789845,7.47646119391971,7.88562002217769,7.46068153820039,7.37744436092443,7.44119265857351,7.62300603420823,7.77146330959041
"Mmaa",7.54129970543356,7.37337577592954,7.46738814942874,7.53115104579413,7.56130309531011,7.50083119771218,7.34140146551953,7.72492559330236,7.21431844399616,7.45386765724088,7.75823020466477,7.47603254507009,7.33623759342047
"Mmab",7.56728973932226,7.53813162418504,7.62982908444718,7.7158663857071,7.45297029899057,7.23850590169156,7.56988758475938,7.34860680825835,7.75828324090141,7.84417216463588,7.51404313570153,7.62300603420823,7.54540936826782
"Mmachc",7.36638482225402,7.07530218558791,7.42156304466277,7.47848562777278,7.23230848989007,7.4353696739208,7.12814901570988,7.34860680825835,7.44646402197034,7.29275540227819,7.65898932007659,7.37062187212437,7.43107827345857
"Mmadhc",7.69854754716058,7.61474484568837,7.87569295280558,7.90694663641634,7.77354405827348,7.63699241760143,7.63739136988459,7.57922257231501,7.77855686615802,7.99449690090887,7.01278328264206,7.52055002902484,7.60521945152242
"Mmd",10.0728832842857,10.0992363509746,10.1964038359856,10.175501023251,10.178559308057,10.123509952395,10.1983102078424,10.0303058053672,10.1362334121337,9.98801355574411,10.0699075981046,10.0074448831672,10.1575469669363
"Mmd2",8.91125668043164,8.82906345797217,8.79945654887974,8.77957880699722,8.70617105287296,8.69800727634429,9.10182148968407,9.33966555795578,8.82835740854827,8.45387594217157,8.52159028408482,8.68681147518064,8.66956096834656
"Mme",7.2804286474351,7.09404367839093,7.10239512736421,7.21394662671745,6.89251724532913,7.08378093018367,7.20699292851769,6.49579787009552,7.03378122631602,6.49579787009552,6.77319164294349,7.11275848671279,6.90652696704488
"Mmel1",6.49579787009552,6.70863532264925,6.49579787009552,6.49579787009552,6.739215199874,6.49579787009552,6.95068918053639,6.49579787009552,6.66681042479046,6.81174830882594,6.49579787009552,6.95144045435724,6.59291658050793
"Mmgt1",7.60493712326481,7.7108393073857,7.0637322853152,7.66031785406835,8.01086333516949,7.54852683500266,7.85482225377157,8.26212321762565,7.97073444019505,7.40372836938852,7.78487022106235,7.73286298006576,7.68300861607849
"Mmgt2",7.04069771613907,6.94587644181436,6.49579787009552,7.19158099906463,7.08857502211297,6.95576696601973,7.0169204718171,7.01017259266551,7.13090218710945,6.49579787009552,6.49579787009552,7.03110605627455,7.03351619925822
"Mmp11",6.49579787009552,6.49579787009552,6.49579787009552,6.71774345576474,6.49579787009552,6.77142832146261,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552
"Mmp14",7.22347277205135,6.70863532264925,7.20517942752691,6.97354222237916,7.20605486946777,7.01673100981523,7.06604813416171,6.49579787009552,7.05971763031177,6.7194313294023,6.49579787009552,6.95144045435724,6.90652696704488
"Mmp15",7.24298406954219,7.29667096706851,7.20517942752691,7.25655359825633,7.15013438913694,7.52839989134623,7.41733951218133,7.27067642289747,6.94668226334423,6.49579787009552,7.67379448294426,7.26877321891349,7.2981253039917
"Mmp16",7.59255792267421,7.74357062824908,7.39765483692948,7.388472121085,7.58644259554002,7.64300224789845,7.39474075003776,7.50905070052191,7.30574669603816,7.76023914035242,7.92037250890002,7.82129863342034,7.63933735996568
"Mmp17",9.45747960058946,9.50013392165822,9.53979325638464,9.51325874650541,9.5438640665225,9.52438604943044,9.64605048748705,9.62442551286494,9.31028029360208,9.92763145098355,9.52492717816792,9.43988695691747,9.61507107059118
"Mmp19",6.49579787009552,6.49579787009552,6.92629450866597,6.49579787009552,7.03755272000452,6.7094299236442,6.70519813460495,7.20151858233205,6.49579787009552,6.8823727777957,7.08112301039451,6.71538031853513,6.63311855883057
"Mmp2",6.49579787009552,6.49579787009552,6.49579787009552,6.78214079532039,6.98092138433871,6.74240401765161,6.77262671818973,7.1640289373477,6.83722592006268,6.49579787009552,6.49579787009552,6.74926852104004,6.49579787009552
"Mmp20",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.93339246058043,6.49579787009552,6.49579787009552
"Mmp21",6.49579787009552,6.49579787009552,7.13861070179692,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.62265538798179,6.49579787009552
"Mmp23",7.01303867355915,6.79652377771621,6.9766663542447,6.80936835097301,7.05510397904024,6.49579787009552,6.84251880716097,6.95635121349274,7.13090218710945,6.49579787009552,7.04806227516026,6.91519388737893,6.71279829726293
"Mmp24",7.8629070060928,7.97385534109893,7.86100727525905,7.75701617670497,7.78709384262946,7.91884187985364,7.8790394096421,8.21963989939782,7.67283050147076,8.00846113412219,7.67379448294426,7.8422758429761,8.065662885226
"Mmp25",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.67028076038111,6.49579787009552,6.49579787009552,6.66681042479046,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552
"Mmp27",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.69462573073495,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.77319164294349,6.49579787009552,6.49579787009552
"Mmp28",6.49579787009552,6.75635165385186,6.49579787009552,6.67707516184158,6.49579787009552,6.97176864256137,6.80955535785129,7.03499686987992,6.83722592006268,6.49579787009552,6.77319164294349,6.80603607174628,6.75245973893098
"Mmp8",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.77319164294349,6.49579787009552,6.49579787009552
"Mmp9",6.49579787009552,6.75635165385186,6.49579787009552,6.49579787009552,6.49579787009552,6.84412965879224,6.49579787009552,6.49579787009552,6.73750497357525,6.49579787009552,6.49579787009552,6.67514379042013,6.59291658050793
"Mmrn2",7.1390301551977,6.9929354355778,6.49579787009552,6.78214079532039,6.89251724532913,6.88500991069443,6.90032923240948,6.82214659441162,6.66681042479046,6.49579787009552,7.11232309904653,7.08686166202483,6.78671587573246
"Mms19",8.04617113172926,8.01832801044941,7.78434728780866,8.06924866310118,7.84596833408658,7.97242475652781,8.02605696967383,8.20722117378486,7.91923371587048,7.95152587424375,8.50044434468725,7.96945243939746,7.89999992901422
"Mms22l",6.49579787009552,6.92032560102507,7.32124211873704,6.49579787009552,6.83963608371709,6.61921347796823,6.49579787009552,6.49579787009552,6.79165505037597,6.81174830882594,7.08112301039451,6.98492718596906,6.83153238792302
"Mn1",8.56148846179621,8.63709954591556,7.81568870528965,7.99795685465658,8.45281918587026,8.31665609877406,8.56213192857578,8.29158177149598,8.10499988851637,8.53724414215721,8.84211701757379,8.50227988999001,8.29722800828175
"Mnat1",7.01303867355915,7.37337577592954,7.62982908444718,7.21394662671745,7.7598124273357,7.33046130174082,7.22166197577731,7.14441141520542,7.46068153820039,7.32205681471338,7.08112301039451,7.44501314780186,7.33091072837262
"Mnd1",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.72986324462177,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.67514379042013,6.63311855883057
"Mndal",6.49579787009552,6.49579787009552,6.49579787009552,6.71774345576474,6.49579787009552,6.61921347796823,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.67514379042013,6.66394898010923
"Mns1",6.49579787009552,6.79652377771621,6.49579787009552,6.95631259387457,6.49579787009552,6.49579787009552,6.79167577377674,6.65923294886799,6.49579787009552,6.49579787009552,6.49579787009552,6.8538014640511,6.71279829726293
"Mnt",8.0621565744959,8.18613533810028,8.14616071983238,8.01166997595227,8.10531819149781,8.27701414087208,8.13181298047987,8.41868592935319,8.2585313644891,8.2904625326976,8.0816669099383,8.10422926886715,8.26406751296481
"Moap1",7.04069771613907,7.14686318003137,7.0637322853152,7.05145872505159,7.19252654520714,7.3040811349246,7.18435590081944,6.49579787009552,7.3392957812745,6.99388091210328,7.42195021061599,7.17293409599719,7.29251609529491
"Mob1a",7.41369397938976,7.22594000860819,7.20517942752691,7.28687557770729,7.26988454121065,7.20838216864671,7.47646119391971,7.73454426215938,7.38700328170975,7.50117411775604,7.29550142349022,7.46838386725471,7.43107827345857
"Mob1b",7.96267454499452,7.82850055062237,7.87569295280558,7.45488928417124,7.7102263653147,7.68405010026356,7.66309542952668,7.75350977121847,7.5284229138243,8.07581355297592,7.64395297893126,7.80528527078752,7.98856235288709
"Mob2",7.33317553870346,7.33599583763158,7.59186399639082,7.58086441253472,7.62687968526419,7.63699241760143,7.28402982384882,7.43273712675492,7.554119692071,6.99388091210328,7.36130789783303,7.49112751618063,7.28116542761098
"Mob3a",6.74064158569857,6.94587644181436,6.9766663542447,6.95631259387457,6.49579787009552,6.90388410336966,7.02712671950774,6.49579787009552,6.97753645913112,7.12398786741141,6.77319164294349,7.08686166202483,7.10559694782805
"Mob3b",6.79548982303479,6.75635165385186,6.711644289244,6.85764183443006,6.83963608371709,6.93916803214872,6.80955535785129,6.77857424902541,6.87730491424811,6.94173533926319,7.04806227516026,6.91519388737893,6.90652696704488
"Mob3c",7.18264677687749,7.22594000860819,7.1727729070154,7.18010248578373,6.96044877953878,7.28595331348967,7.12814901570988,6.49579787009552,7.13090218710945,6.94173533926319,7.36130789783303,6.96849097750439,6.97921834550258
"Mob4",8.31796312651058,8.13095892454882,7.95985099768139,8.27476665720537,8.21583142132222,8.18277491265608,8.22880248616489,8.30316886486015,8.09752282955561,8.38500682455224,8.486149586748,8.1758262332534,8.09510318636877
"Mobp",8.52401578747483,8.26942972950948,8.23455044051352,8.82287543508308,8.61937546361882,8.58218710753684,8.12907797395321,8.59954031370161,8.7550670567012,8.30133322739538,8.5423921754172,8.95757413257902,8.54653997679374
"Mocos",6.49579787009552,6.49579787009552,6.92629450866597,6.75199458877682,6.83963608371709,6.67028076038111,6.90032923240948,6.8950690828684,6.49579787009552,6.49579787009552,6.93339246058043,6.62265538798179,6.63311855883057
"Mocs1",7.22347277205135,6.97001088780431,6.49579787009552,7.30640097597921,7.26988454121065,7.07102699871372,7.06604813416171,7.03499686987992,6.97753645913112,6.49579787009552,6.83527430753766,7.05970806808056,6.90652696704488
"Mocs2",7.84373163360538,7.69406033444015,8.07522712733394,7.96529138491026,7.93151764133094,7.70675153986274,7.80098183206313,7.77212675460744,8.16315410475453,7.74259723325667,7.96570720031602,7.82129863342034,7.73160744863735
"Mocs3",7.51453140695503,7.49722989886988,7.48939808881358,7.35307682067832,7.2575836359465,7.2578722113663,7.11967767713361,7.08135893754711,7.2335945967352,7.45386765724088,7.47839449563242,7.61651890617871,7.52456033365675
"Mog",7.61715409811089,7.16348474860575,7.20517942752691,7.50144769378563,7.26988454121065,7.09624953011378,7.09349869593933,7.18304848301829,6.79165505037597,7.04088633839331,6.49579787009552,7.18429679942321,7.19607146028789
"Mogs",7.68733071267404,7.54806861909901,7.99963524092733,7.54563693517223,7.35059601665086,7.56821278949354,7.88585913947959,7.78130946928588,7.50195854334134,7.60939885947167,7.82358214331256,7.54198852191326,7.52456033365675
"Mok",7.09200832156635,6.97001088780431,6.49579787009552,7.11931007267682,7.0720953329002,7.01673100981523,7.12814901570988,7.40566647805171,6.73750497357525,6.99388091210328,6.49579787009552,6.96849097750439,6.83153238792302
"Mon1a",7.7421859459184,7.77527234575338,7.98653069882936,7.79656188800552,7.65033385774976,7.84792394840582,7.69224373666136,8.29158177149598,7.86517876765231,7.62959197571204,7.53133619881757,7.73862096507395,7.74840529125241
"Mon1b",8.08572508160493,8.0611173604112,8.02539518366813,7.96529138491026,7.9256261723027,7.99400834707656,7.89263591824444,7.65483727375326,7.554119692071,8.21151557145091,7.47839449563242,8.02792865463146,7.96164232903005
"Mon2",8.38037478943049,8.79949717869378,8.64754174154557,8.63773959280841,9.03518712964074,9.14094036294562,8.53682980108032,8.67911359728844,8.44644737867832,9.46729278347042,9.23369329001486,8.99884154680172,8.72332200557075
"Morc2a",8.05419176328303,8.02454024166133,8.13463371784998,8.01166997595227,8.14006213567185,8.22907120101372,8.03797099145009,8.52445400528839,7.90151427186935,8.06265697846658,7.9318826926628,8.15637123907578,8.06814517121376
"Morc2b",6.74064158569857,6.83186832181757,6.92629450866597,7.06571128455751,7.1045846882695,6.82173086052929,6.85785735063373,6.65923294886799,7.03378122631602,6.99388091210328,7.34000444872462,7.03110605627455,7.10559694782805
"Morc3",7.80430120956691,7.49722989886988,7.13861070179692,7.51642488304977,7.62687968526419,7.44289959234961,7.22887749288597,7.10314809346252,7.51529044172987,7.29275540227819,7.78487022106235,7.45287591446637,7.59746608162942
"Morc4",6.79548982303479,6.49579787009552,6.92629450866597,6.87946650215859,6.739215199874,6.97176864256137,6.70519813460495,7.01017259266551,7.08445761818956,6.8823727777957,6.49579787009552,6.80603607174628,6.95965028511906
"Morf4l1",9.72175643856741,9.69846588753666,9.83012621724772,10.0550442314939,9.7222947278183,9.73851634487225,9.91341279820534,10.0009984134241,9.92849258529314,9.57136394841643,9.61511467076175,9.74965989638431,9.91858905545292
"Morf4l2",9.10680817688064,9.19405086449182,9.44082271978425,9.34956981545665,9.21285012483784,9.20360991974699,8.97957216388292,9.29688951539755,9.28951385579312,8.854063569357,9.05895382892747,9.24544293468512,9.33385993801372
"Morn1",6.79548982303479,6.83186832181757,6.711644289244,7.00619888413225,6.91641800675392,6.97176864256137,6.93865219590562,6.95635121349274,7.00646579934448,6.49579787009552,7.2231171426069,7.05970806808056,6.80239490813827
"Morn2",6.66903227798692,6.83186832181757,6.80076744890793,7.06571128455751,6.739215199874,6.82173086052929,6.72986324462177,7.20151858233205,6.94668226334423,6.7194313294023,7.01278328264206,6.98492718596906,6.87095018084232
"Morn3",6.49579787009552,6.49579787009552,6.49579787009552,6.67707516184158,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552
"Morn4",7.88174342650801,8.03071860496696,7.90447504156617,8.01620418958184,7.82670946323789,7.79786953506625,7.8617977213272,7.92624062416604,8.08999726794129,7.45386765724088,7.88509254333539,7.82658233600925,7.80982287088192
"Mospd1",6.84164615003661,7.09404367839093,7.26560430960126,7.09314607517993,7.03755272000452,7.18751033917631,7.26385417140707,7.1640289373477,7.2335945967352,7.04088633839331,6.49579787009552,7.21723330781592,6.89502912928326
"Mospd2",7.26195625087524,7.16348474860575,7.42156304466277,7.1684133821188,7.31707832717709,7.4353696739208,7.27736798174032,7.27067642289747,7.28838258812659,6.94173533926319,7.14193274691212,7.30744703781992,6.99799741173188
"Mospd3",7.65288394780078,7.47603516179405,7.83101257811166,7.58774959728443,7.54414821814909,7.44289959234961,7.65032958968396,7.37765432276336,7.59134555491809,7.26221847367079,7.2231171426069,7.40453451323771,7.34152722165949
"Mov10",7.2804286474351,7.16348474860575,7.94626661778791,7.24614821194043,7.41356758589416,7.47235872256205,7.2360167899103,7.45894660222148,7.67283050147076,7.29275540227819,7.49640225588573,7.4606655603237,7.29251609529491
"Mov10l1",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.77012944672113
"Moxd1",6.49579787009552,6.92032560102507,6.711644289244,7.11931007267682,6.77676129217192,7.07102699871372,7.09349869593933,6.49579787009552,6.97753645913112,7.12398786741141,6.83527430753766,7.09995686221965,6.96953896414978
"Mpc1",7.96267454499452,8.03686353683589,8.15757591107801,8.22661548608542,8.36664914112779,8.19721185671552,8.20592737471121,8.18198979468218,8.40642950179351,7.77758008095471,8.10154206942546,7.97864980338839,7.95068890300133
"Mpc2",8.07792235820113,7.954239696559,7.71862726879064,8.33499135195647,8.02715836009849,8.16078512781031,8.172092792641,8.03260899265836,8.39475734608797,7.64936322707684,7.82358214331256,7.75003905018804,8.00440855556076
"Mpdu1",7.62921421957844,7.63294766775413,7.34756412407863,7.58086441253472,7.55276647553159,7.73985719802133,7.59293792220614,7.57922257231501,7.86517876765231,7.5238899261211,7.27219224182236,7.69759909692857,7.46791031939634
"Mpdz",7.9713096634099,8.00580015031631,7.6482533561138,7.78541775033212,8.20661985175829,7.80298436169904,7.94859271807133,7.62317240283535,7.75828324090141,8.19980295171595,8.15921211921224,8.1719607225079,8.00178300001983
"Mpeg1",7.84373163360538,7.33599583763158,7.39765483692948,7.55279292923142,7.44329426841343,7.68405010026356,7.93568174153715,8.20096316799795,7.41727685682117,7.29275540227819,7.92037250890002,7.44501314780186,7.41202827426548
"Mpg",7.51453140695503,7.36111593249244,7.32124211873704,7.10637650176568,7.17870933970668,7.1084502597096,7.22887749288597,7.01017259266551,7.32270963039086,7.16144993312078,7.34000444872462,7.17293409599719,7.28116542761098
"Mphosph10",7.11599213364599,7.31001261870067,7.51085960481822,7.34396953225059,7.19252654520714,7.47235872256205,7.02712671950774,7.1640289373477,7.30574669603816,7.32205681471338,7.58129600609871,7.2979706178227,7.33623759342047
"Mphosph6",6.74064158569857,6.97001088780431,6.9766663542447,6.87946650215859,7.16458527110118,7.03084646955448,6.79167577377674,7.10314809346252,7.19446617395233,7.37744436092443,7.19717828939547,6.93370379596359,7.14199762406876
"Mphosph8",7.7421859459184,7.75954510787414,8.23455044051352,8.0562167702918,7.81367111454573,7.78756337114326,7.86526839166394,7.78130946928588,7.78854511938623,8.07581355297592,8.34159725439393,7.88800968315846,7.91999273193882
"Mphosph9",7.94519967377359,7.66834092250512,7.91858398948317,7.77415160643814,7.99986780269873,7.87685549091712,7.80098183206313,7.78130946928588,7.79843749868801,8.10168504675631,7.45999895878147,7.70356421201151,7.80036566644481
"Mpi",7.96267454499452,7.77527234575338,7.91858398948317,7.92182665837752,7.69559376450195,7.52158835340344,7.98644554783588,8.14967768596273,7.98738245822136,7.81140826641736,7.42195021061599,7.75003905018804,7.66142019903997
"Mpl",6.49579787009552,6.70863532264925,6.49579787009552,6.49579787009552,6.49579787009552,6.61921347796823,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.69209571606559,6.49579787009552,6.49579787009552
"Mplkip",7.11599213364599,7.24067334544026,7.0637322853152,7.1319649417394,7.15013438913694,7.20838216864671,7.16088922575865,7.12413970565484,7.48841904061524,6.99388091210328,7.11232309904653,7.13755106254116,7.09803635923312
"Mpnd",8.43398888278089,8.1023673804809,8.26608607835863,8.43460409836089,8.51919104774986,8.10394454417791,8.37567037556803,8.45493253168791,8.38297509499746,7.62959197571204,7.74464405235813,8.10832380819583,8.14024209860657
"Mpo",6.88223822446972,6.64636485111115,6.49579787009552,6.75199458877682,6.49579787009552,6.61921347796823,6.49579787009552,6.65923294886799,6.83722592006268,6.49579787009552,7.29550142349022,6.62265538798179,6.49579787009552
"Mpp1",7.7096380263907,7.87915849526586,8.05058269668376,8.00711746764344,7.75287648717192,7.83315685815345,7.85482225377157,7.86893387215369,8.00378635938509,7.23029084969693,7.94327324542058,7.68555915874891,8.00964136837359
"Mpp2",9.2433930657264,9.21621242696618,9.10931864029278,9.09993951078015,9.1062742247378,9.28868553633948,9.11333693918818,9.51273383784234,9.16772570586838,9.31020343351601,9.0307047373458,9.23008338302077,9.21915521463363
"Mpp3",7.73145392417693,7.50763547740943,7.26560430960126,7.75123959204003,7.63476219628886,7.86729860652092,7.54623913705134,7.68549146872351,7.61535291861155,8.12699281658561,7.82358214331256,7.5766188960993,7.73160744863735
"Mpp4",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,7.03755272000452,6.74240401765161,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.74926852104004,6.66394898010923
"Mpp5",7.80430120956691,7.54806861909901,7.42156304466277,7.6666485167153,7.44329426841343,7.61256437304263,7.57454423320235,7.3028460937132,7.27059012973486,7.45386765724088,7.51404313570153,7.67948318443934,7.59746608162942
"Mpp6",7.65288394780078,7.99313133609632,7.7520205723279,7.66031785406835,7.9256261723027,7.97242475652781,7.8790394096421,8.06828951432976,7.95383339163228,8.24598288370925,7.84861586652557,8.10012025674371,7.87668919093606
"Mpp7",6.49579787009552,6.83186832181757,6.711644289244,6.78214079532039,6.49579787009552,7.05796827245863,6.49579787009552,6.65923294886799,6.66681042479046,6.49579787009552,7.31808596299636,6.67514379042013,6.88318126005171
"Mppe1",7.20337751213729,7.09404367839093,7.57228280401977,7.30640097597921,7.32841733109298,7.13210955955403,7.24308206294605,7.1640289373477,7.05971763031177,6.94173533926319,7.27219224182236,7.09995686221965,7.17633349905811
"Mpped1",10.2479501017018,10.131439937293,10.4813850738254,9.92983071215137,10.0013289637461,9.92239918019695,10.2905427213126,10.5521214225022,10.3059030687275,9.98801355574411,10.0192529199165,10.059727702979,10.0091487999184
"Mpped2",7.81429901814893,8.14778448080699,8.02539518366813,8.04303486824127,7.9256261723027,7.85280083291333,7.97710244834733,8.00323589707508,8.0747976275263,7.93682372054312,7.68837732285279,7.8422758429761,7.88840761885933
"Mprip",10.0318780800703,10.2405149803497,10.2285806325636,10.011509521638,10.3089533861899,10.5250167182014,10.2030076273788,10.2144636463653,9.97877674920869,10.5720291286432,10.6418050787231,10.4139371733946,10.3191237916729
"Mpst",7.26195625087524,7.21087713837367,6.9766663542447,7.24614821194043,7.6109142870067,7.14359531064058,7.19198968537212,7.48436430779128,7.59134555491809,6.49579787009552,7.08112301039451,7.19546144037448,7.03351619925822
"Mpv17",8.16100344599819,7.79841991820433,7.68407413875805,7.97472238839411,7.9017368246429,7.77190800891107,8.07010720071717,7.62317240283535,7.92798650634559,7.5238899261211,7.78487022106235,7.79447099726376,7.65777483574972
"Mpv17l",8.311544783143,8.40276958278053,7.7520205723279,8.19986807364084,7.97754815431425,8.21854520230882,8.29969617776062,8.44981782679862,8.35302206053152,8.33337884830201,8.50753199783417,8.18351969497678,8.33547342429757
"Mpv17l2",7.16122090543933,7.25509643204826,6.8689624902286,7.15650246590364,7.4997565924205,6.97176864256137,7.18435590081944,6.72680671898022,7.27059012973486,7.04088633839331,7.44119265857351,7.16136314419872,7.25197028901304
"Mpz",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.887492320083,6.49579787009552,6.49579787009552
"Mpzl1",7.24298406954219,7.1796747796,6.80076744890793,7.32542087046674,7.1353344586661,7.00220483004755,7.37148333268738,7.12413970565484,7.3392957812745,7.0839867615759,7.4022434651808,7.20643739302514,6.91770340621648
"Mpzl2",6.84164615003661,6.75635165385186,6.49579787009552,6.83438220563227,6.49579787009552,6.74240401765161,6.85785735063373,6.65923294886799,6.66681042479046,6.94173533926319,6.83527430753766,6.49579787009552,6.59291658050793
"Mpzl3",6.95249910868642,6.97001088780431,7.23606178770095,7.21394662671745,6.98092138433871,6.93916803214872,6.82645526476283,6.82214659441162,6.94668226334423,6.81174830882594,7.42195021061599,6.95144045435724,6.95965028511906
"Mr1",7.01303867355915,6.97001088780431,6.49579787009552,6.67707516184158,6.86704007313198,6.67028076038111,6.70519813460495,6.49579787009552,6.66681042479046,6.7194313294023,6.49579787009552,6.62265538798179,6.73346523490415
"Mrap2",6.84164615003661,6.75635165385186,7.20517942752691,7.18010248578373,6.49579787009552,7.07102699871372,6.80955535785129,6.82214659441162,6.87730491424811,6.49579787009552,7.04806227516026,6.89580332265197,6.59291658050793
"Mras",9.40485400467202,9.28296643592967,9.65808345293119,9.21807154094254,9.40780762372282,9.42639883647591,9.52931045494678,9.26113386441267,9.30733265604323,9.32024658823436,9.46024407386803,9.40855668798579,9.3842437781988
"Mrc1",6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.61921347796823,6.49579787009552,6.49579787009552,6.49579787009552,6.49579787009552,6.887492320083,6.62265538798179,6.49579787009552
"Mrc2",6.84164615003661,7.03576406776544,6.49579787009552,6.71774345576474,6.49579787009552,6.77142832146261,6.79167577377674,7.10314809346252,6.49579787009552,6.49579787009552,7.17016206394379,6.87539708923679,6.77012944672113
"Mre11a",7.22347277205135,7.44321830213742,7.48939808881358,7.03681195359619,7.21931058820056,7.15486790626539,7.12814901570988,6.8950690828684,6.83722592006268,7.04088633839331,6.97479530307644,7.22785718753912,7.05038671795898
"Mreg",6.49579787009552,6.79652377771621,6.49579787009552,6.97354222237916,6.63644598465418,6.90388410336966,6.84251880716097,7.03499686987992,6.49579787009552,6.49579787009552,6.49579787009552,6.67514379042013,6.66394898010923
"Mrfap1",9.77478608027132,9.90253490726162,10.1245298354752,10.0034488183251,9.63984480018399,9.72604653102988,10.0038858564757,9.65627103001079,10.2251294759691,9.73304170274888,9.33643342035929,9.81214508598532,9.94419540351014
"Mrgbp",7.20337751213729,7.29667096706851,7.57228280401977,7.37097485246013,7.33958767138388,7.14359531064058,7.12814901570988,7.31841312502702,7.30574669603816,7.42918043907587,7.58129600609871,7.4127924594335,7.14199762406876
"Mrgprb1",6.49579787009552,6.49579787009552,6.9766663542447,6.49579787009552,6.49579787009552,6.61921347796823,6.77262671818973,6.77857424902541,6.66681042479046,6.8823727777957,6.49579787009552,6.62265538798179,6.75245973893098
"Mrgpre",7.01303867355915,6.94587644181436,6.49579787009552,7.09314607517993,6.77676129217192,7.09624953011378,6.98496956207174,6.95635121349274,6.49579787009552,6.8823727777957,7.36130789783303,7.12528449229229,6.93918867259013
"Mri1",7.45839341121202,7.47603516179405,7.44479101360973,7.34396953225059,7.49060164709943,7.45036189218349,7.38899015186182,7.36326646610812,7.44646402197034,7.35025075466717,7.19717828939547,7.22785718753912,7.25790715851316
"Mrm1",7.04069771613907,7.22594000860819,7.0637322853152,7.00619888413225,7.0720953329002,6.93916803214872,7.22887749288597,6.8604736196279,7.17398695114871,6.7194313294023,7.01278328264206,7.19546144037448,6.98870077180408
"Mrm2",6.84164615003661,7.03576406776544,6.711644289244,7.07959855824761,7.19252654520714,7.00220483004755,7.24308206294605,6.72680671898022,7.13090218710945,6.81174830882594,6.93339246058043,6.89580332265197,6.83153238792302
