"","143A-CA3-1","144A-CA3-2","144B-CA3-1","144C-CA3-2","144D-CA3-2","146A-CA3-2","146B-CA3-2","146D-CA3-3","147C-CA3-3","147D-CA3-1","148A-CA3-3","148B-CA3-4"
"Marveld3",6.19532823377327,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.14826413099722,5.74601471773009,5.74601471773009,5.74601471773009,6.10741554155046,5.74601471773009,5.90163489457775
"Mas1",8.32826739217294,8.36522570076155,6.15323483203576,8.12781105521783,7.91462413302395,7.52414618120403,7.93834001545919,8.13883474962005,7.63106083952071,7.55273167457401,8.23088902785389,8.47116173757148
"Masp1",6.338630551199,5.74601471773009,5.74601471773009,6.71845817347769,6.46057228151526,6.84622384839728,6.75918952926714,6.73804172856596,6.37687545078274,6.42451493061465,6.14048577853517,6.30390083398407
"Masp2",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.21787974708343,5.74601471773009,5.74601471773009,6.15656000946542
"Mast1",8.9360399547143,8.3408513060025,9.00223003774514,8.67802048242233,8.82719121024383,8.32609335387816,9.24984593196272,8.99957807051492,8.31295165088015,8.73992467821965,9.18698961738474,9.07728990639462
"Mast2",8.39333002997019,8.52470587957053,8.21830414637891,8.41471535524818,8.83950424116484,8.69223784668558,8.26083104076387,8.61367504483006,8.55378068325488,8.72826935491153,8.27036311779376,8.56660902450743
"Mast3",10.5463467339834,10.2045669027996,10.3148369006365,10.2494621885413,10.1183905760033,9.84503330100534,10.3657204344128,10.1964624733092,10.0350477909838,10.4024677002074,10.1852384145103,10.4929620524141
"Mast4",8.01239912264996,7.90989160167979,8.29170814880729,7.66897404916787,7.61709827129092,7.14552475800409,8.15139673944249,8.26184537770752,8.09211770010581,7.88493822870534,7.53510009654604,7.79787600876713
"Mastl",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.9388028126235,5.74601471773009,5.94129669167017,6.36360179522424,6.42121207264247,6.17749173720118,5.99596529059141,6.01529640110914
"Mat2a",8.62658874194285,9.12697145783832,8.60921441364846,8.72893574651189,8.74440666388655,8.79280866718182,8.74337056596151,8.86083432550213,8.9649824916188,8.77431887415541,8.72073088208234,8.6672376661417
"Mat2b",8.12614018797496,7.41903238867639,8.22903699405264,7.7619252547479,8.1261376809374,8.17853408396885,7.69843323583719,7.94333043261725,7.74962578286172,8.08650567654826,8.20664012842602,8.16658380839746
"Matk",9.95032653537894,9.66775436341654,9.59422607855845,9.40952506865912,9.66555409898629,9.37141708965687,9.63492953732542,9.33949978583451,9.17718149030774,9.39400526168927,9.95518062294744,9.65299784943652
"Matn1",5.74601471773009,5.74601471773009,5.74601471773009,6.01048873685946,5.74601471773009,6.18637410257059,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009
"Matn2",7.73143144529565,7.76650417454332,7.08317564558473,7.69623596521655,7.88408238866407,7.67939341723807,7.88874245524732,8.02006010585904,7.45531161759859,7.11117404633376,7.9998219461397,7.93646658373785
"Matn3",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.13569127027348,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009
"Matn4",6.35912784955717,6.64459133834263,6.24393779302673,6.68430092586366,6.48512598017227,7.1354843953068,6.56415175244217,6.11689602129963,7.01688971392935,6.54595916539766,6.50847360264189,6.38278293153432
"Matr3",9.69588626750902,9.09869135762199,9.76163852392704,9.53863263792907,9.47533593200393,9.31315530667363,9.74710239075106,9.88892265941211,9.29361498568973,9.35485350202754,9.64932585449004,9.61422316295585
"Mau2",8.17788596148268,7.84018551825394,8.51707470814726,7.83653663793948,7.81424971830453,7.47271183881162,8.08772734351713,8.05681736262144,8.36079148461423,8.26155584343341,8.13976046864571,8.12026795497688
"Mavs",5.90543270746837,5.74601471773009,5.74601471773009,6.20282812077569,6.57551092608941,6.5429508963786,6.72370525335133,6.03361342466129,5.91898088471956,6.54595916539766,6.32896034239041,6.30390083398407
"Max",7.00177232362748,7.84018551825394,7.68100535644868,7.61260304322837,7.64722175638076,7.50237016522068,7.65366855906787,7.68691229233754,7.61272971618647,7.34089132207577,7.34216968292208,7.4705093313588
"Maz",8.97080938615678,8.8322615686431,8.8124611197615,8.96954418306647,9.15406891531679,9.27031097504207,8.84093355345836,8.67392841784566,8.97173369944141,9.24794208153265,8.67508534701915,8.42084155191853
"Mb21d1",6.46933185798329,6.2007163041327,6.44677522158294,5.74601471773009,6.17583145262493,5.74601471773009,5.94129669167017,6.6848009990257,6.57360759119972,5.98295979467018,6.48858062290051,6.30390083398407
"Mb21d2",6.81487175728276,6.92126115367035,6.76628213714256,6.11951744560923,6.93250029258075,6.43832819948902,6.94704589646678,7.02394949080329,6.78335526419931,6.54595916539766,6.58291500144641,6.73552773210108
"Mbd1",6.89803956331431,6.83815198390189,7.30355689981037,6.89946766088884,7.08832082591189,7.25028232615178,7.12861439287073,7.22304748238325,7.21511525799714,7.40209343540484,7.32593317849343,7.2010864017649
"Mbd2",7.35008387759337,7.64731848658614,7.16166460465806,7.44278026505245,7.26572581860642,7.36268461297268,7.49159369234816,7.50245068990333,7.43054154622489,7.01802845604443,7.12998741265327,7.58269155224706
"Mbd3",8.12261849181069,8.64812797768599,8.1744989419644,8.59109652002352,8.54744129594889,8.52798267343942,8.33521319525975,8.02006010585904,8.46631913493188,8.45781948835928,8.27424808624601,7.98951562346621
"Mbd3l2",5.74601471773009,5.74601471773009,6.32003085757433,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009
"Mbd4",6.29521371320004,6.52726396556619,5.74601471773009,6.53083515152988,6.07943945422536,6.18637410257059,6.3888550935036,6.36360179522424,6.57360759119972,6.27349277768692,6.30217033853605,6.12628777439284
"Mbd5",7.79181306422279,7.51554170438575,7.72881119956111,7.33888983684944,7.53026427724927,7.86230566492777,7.97434355184739,8.10818053262312,7.98605415891527,8.15928021366531,7.57555290695592,8.11689766100156
"Mbd6",7.45575252619485,7.64731848658614,8.11765800388373,7.4260886231796,8.06291384742561,7.97296527485267,7.95646509341852,8.31940018162237,7.3979155337475,7.60812133457785,7.77155375304402,7.95565933181364
"Mbip",6.56380361520673,6.83815198390189,6.83863826748599,6.87167352938764,6.40851296874569,7.15547265328608,6.77640334812859,6.71184150272814,6.68515402181643,6.64987571833554,6.21218382091199,6.76889320023402
"Mblac1",6.64752807415448,6.38645313262446,6.87277773979257,6.38940370799125,6.32099645238722,5.74601471773009,6.35939184734643,6.18436861938231,6.04524372300253,6.49993499875987,6.17786933683618,6.05680468388422
"Mblac2",7.11206693238794,6.99779671497195,7.02740652411637,6.89946766088884,6.82873375482094,7.25028232615178,7.56718076865736,7.47731075107753,7.47614213472694,7.46897710992901,6.75705979092978,7.06574056266782
"Mbnl1",8.2080046623064,8.18465797386066,8.32199241905216,8.06840011931504,8.14656540362892,8.34537721733923,8.00361224627662,8.08076945523443,8.12152567036559,8.35447004514395,7.93143034676423,8.09991767110352
"Mbnl2",9.26438175772288,8.54605437419852,9.40455961289956,8.90489833222147,8.99596714433194,8.72171832609425,9.22373504805095,9.46788540597391,8.78729055213528,9.05892736304453,8.79984448970584,8.90347011502376
"Mboat1",6.22234554721017,5.74601471773009,5.74601471773009,6.11951744560923,6.28850587039984,6.05799775503961,6.02197511661527,5.74601471773009,5.74601471773009,6.29059228912794,6.35451166444357,6.01529640110914
"Mboat2",7.4437996028753,6.83815198390189,7.44952348569593,7.26407273566883,6.93250029258075,7.45760384805076,7.15216362887899,6.78817656827974,7.5134198807599,7.42030046617698,7.33407995473266,7.11278100760347
"Mboat4",5.74601471773009,6.38645313262446,5.74601471773009,5.74601471773009,6.17583145262493,5.92637191568323,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009
"Mboat7",8.16085779640145,8.09921991997081,8.07038178026317,8.30880161628764,7.74730170016233,7.94745373450796,8.32157244890775,8.14639002801887,7.7188927198767,8.0264057190683,8.14830453985795,8.42891026049153
"Mbp",10.5207743552756,12.1776954071186,10.2701938820956,12.1986622832352,12.3148233966287,12.679562075921,10.962026031855,10.8899570512027,12.0688788534112,11.7231237282997,10.957212430598,10.7410050961899
"Mbtd1",7.22658335002395,6.83815198390189,7.16166460465806,7.45924138824339,7.32558749056575,6.87276092924755,7.29404689177721,7.0334328564926,7.44122038850981,7.0810381277767,7.16829250150594,7.23587950137939
"Mbtps1",7.75031667239111,7.90989160167979,7.71307592278939,8.04799342790439,7.57049555909039,7.44997776407562,7.77660006312224,8.25491113738896,7.90296346159287,8.11556908498859,7.57555290695592,7.85674645392102
"Mbtps2",7.75965526921729,7.51554170438575,7.25822783801349,7.09748066665331,7.13545786211345,7.465181639354,7.21990287746992,7.34297789364471,7.36813581310584,7.46897710992901,7.33407995473266,7.41904330009317
"Mc1r",6.10176357820177,7.06893395789685,6.55261476465211,6.27277285307283,6.32099645238722,6.36640614262992,6.44382925268539,6.91326845600718,6.27645869648311,6.57865232436435,6.32896034239041,6.3447159987691
"Mc3r",5.74601471773009,5.74601471773009,6.03443910866162,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.88291745419194,5.92286684183805,5.74601471773009
"Mc4r",5.90543270746837,6.2007163041327,6.60019828616155,6.33414409144239,6.01845616303517,5.74601471773009,5.74601471773009,6.53383359345792,6.06912291915665,5.74601471773009,6.35451166444357,6.12628777439284
"Mcam",6.31735601409433,6.92126115367035,5.74601471773009,7.61260304322837,6.87460592790578,7.51693082924586,6.7053950538873,6.93433566356544,7.31411523933337,6.64987571833554,6.68246260095642,6.72411314693577
"Mcat",6.8256850485753,6.99779671497195,5.74601471773009,6.84303400695736,6.46057228151526,7.01826303676005,7.25227860806501,6.6848009990257,6.85351428849125,6.76755162349521,7.3011408372613,6.94684462389955
"Mcc",7.01952605903693,7.13553279672632,6.76628213714256,6.92647763814397,6.94644844946719,7.33770445051878,7.05467136272687,6.93433566356544,7.9883526882389,6.90098164480544,6.58291500144641,6.62668090234123
"Mccc1",6.62061384869923,6.92126115367035,6.64499732739937,6.92647763814397,6.96020151186134,6.74674955212543,6.35939184734643,6.6848009990257,6.96356833271757,7.28645319571489,6.96109792521869,6.65215441697704
"Mccc2",6.68627937607115,6.38645313262446,7.10998468997023,6.95275757658378,7.10030241706347,7.32074639378698,6.88851215548051,6.49959372690586,7.09199833698277,6.81689326900702,6.85185844063301,6.61362866854975
"Mcee",6.68627937607115,6.92126115367035,6.64499732739937,6.75129180825674,6.71165018154607,6.58082058063128,6.22255185613062,6.26909573140533,6.32894927514931,6.81689326900702,6.58291500144641,6.51534498112483
"Mcemp1",6.10176357820177,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.18135832070214,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.01529640110914
"Mcf2",6.45224384152599,6.64459133834263,5.74601471773009,6.44001656055586,6.43507124487606,6.34036937992902,6.08373963483238,6.36360179522424,6.72153404285511,5.98295979467018,6.27395271228233,6.18469651090123
"Mcf2l",8.60197800577516,8.68694781466454,8.9523828545519,8.52032030760955,8.96827351139995,8.25431984334892,8.66010242563424,9.10717909516547,8.67957449444772,8.92743564461038,8.86969119080637,8.69406841997204
"Mcfd2",7.63765903468984,7.64731848658614,7.44952348569593,8.13746136419312,7.80771002270111,7.62756957976547,7.72741710283829,7.82870323896059,7.32590549003706,7.82441450644552,8.09176875862316,7.91305792212488
"Mchr1",6.96529926294064,6.38645313262446,6.80318636475596,6.97835558549461,6.74672977412545,6.41527199135856,7.02881453662547,7.14098117329719,6.66253386265629,6.81689326900702,6.72800140470146,7.25624637035466
"Mcidas",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.94129669167017,6.18436861938231,5.86835686934454,5.74601471773009,5.74601471773009,6.12628777439284
"Mcl1",8.36708640256645,8.58778878140459,8.15205042587059,8.19395146761471,8.06291384742561,8.46976570592289,8.19222488820493,8.54225932639114,8.59552219766398,7.87242905342729,8.35337145011155,8.13032825448833
"Mcm10",5.74601471773009,6.74678563092428,6.15323483203576,5.74601471773009,5.74601471773009,6.14826413099722,5.74601471773009,6.07792280086529,6.35341282453292,6.08073118812345,6.21218382091199,5.74601471773009
"Mcm2",6.02185492652074,6.2007163041327,6.32003085757433,5.74601471773009,6.40851296874569,5.74601471773009,6.02197511661527,5.74601471773009,6.35341282453292,5.74601471773009,6.09905891000245,6.46871194211157
"Mcm3",5.74601471773009,6.52726396556619,5.74601471773009,6.20282812077569,6.01845616303517,6.41527199135856,5.74601471773009,5.74601471773009,6.34131377870082,5.74601471773009,6.27395271228233,6.01529640110914
"Mcm3ap",7.84947939925718,7.80387278089285,7.80469710615958,7.49150065969391,7.4970950792162,7.87870044971011,7.59137354855791,8.16509437160933,7.83504436836744,7.90040748735647,7.77721488143663,8.00428824254575
"Mcm4",6.31735601409433,6.38645313262446,6.44677522158294,6.20282812077569,6.46057228151526,6.48212009109979,6.22255185613062,6.07792280086529,6.43181843681365,6.30714726930078,6.14048577853517,6.38278293153432
"Mcm5",6.10176357820177,6.2007163041327,6.32003085757433,5.74601471773009,6.5317449770587,5.92637191568323,6.51847866264989,6.29433054272487,5.74601471773009,6.25579385114531,6.05194985962485,6.41856960859091
"Mcm6",6.24786116878775,5.74601471773009,6.76628213714256,6.11951744560923,6.32099645238722,6.1060292116947,6.49449360737951,6.21437995814075,6.2480584817341,6.2183256096609,6.17786933683618,6.2110852954645
"Mcm7",6.13552206292519,5.74601471773009,6.32003085757433,6.01048873685946,6.5317449770587,6.77631924135544,6.7053950538873,6.86969586511232,6.57360759119972,6.25579385114531,6.69791899579293,6.72411314693577
"Mcm8",6.41665750827504,7.06893395789685,6.44677522158294,6.53083515152988,6.351660804871,6.71613415957154,6.35939184734643,6.53383359345792,6.11216765051845,6.52332011673904,6.69791899579293,6.60035318107322
"Mcm9",6.338630551199,6.38645313262446,6.15323483203576,6.01048873685946,6.25383794328405,6.50299063240474,6.4169454436755,6.49959372690586,6.39944526415454,6.45062518334472,6.05194985962485,6.2110852954645
"Mcmbp",6.87792929134727,6.92126115367035,6.93757667305958,6.95275757658378,6.79682937899506,6.92370339063182,6.77640334812859,7.36413217269132,7.33757632529385,7.30155817095165,6.85185844063301,7.02485428102451
"Mcmdc2",6.57841058142049,6.64459133834263,6.50171616861297,6.44001656055586,6.63672970998754,6.0009127681416,6.56415175244217,6.73804172856596,6.91875056901333,6.5996801093644,6.71309419081815,6.60035318107322
"Mcoln1",7.67302523804857,7.64731848658614,7.77488122701932,7.78728068872644,7.84645965216172,7.45760384805076,7.58336194103254,7.72906028867608,7.70467306356117,7.72617314001243,7.85395780777355,7.79356617855021
"Mcph1",6.45224384152599,6.38645313262446,6.44677522158294,6.33414409144239,6.65611609263571,6.58082058063128,6.58596554040747,6.69843077117863,6.63926393857884,6.56791420677845,6.65064749842563,6.55907584816069
"Mcrs1",7.80085467787651,8.06948443305302,7.75970879055566,7.64110676653781,7.89638507742394,7.42680248668819,7.50880148891086,7.40532504136762,7.84276903578737,8.05132125511185,7.64015814055127,7.61294369762458
"Mctp1",8.2820589850168,7.51554170438575,7.75970879055566,7.44278026505245,7.82723032276009,7.23195800014996,7.91996080577184,8.35538664073652,7.66102613728008,8.12078615095353,7.59529076308573,7.98951562346621
"Mctp2",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.02197511661527,5.74601471773009,6.16843677707834,5.74601471773009,6.05194985962485,6.41856960859091
"Mcts1",7.41338139013938,7.31394623064817,7.56180314761037,7.49150065969391,7.57049555909039,7.69828857983315,7.25227860806501,7.17454942388938,7.09199833698277,7.2762706992122,7.70158198827308,7.49817433280203
"Mcts2",6.06436664491995,6.74678563092428,6.44677522158294,6.75129180825674,6.90398950220337,5.92637191568323,6.32834670430084,5.91224302054867,5.74601471773009,6.38319501276649,6.69791899579293,6.2110852954645
"Mcu",7.73143144529565,7.76650417454332,7.77488122701932,7.47547922975846,7.80771002270111,7.6857233508172,8.36209260837957,7.9607719429775,7.22797748849165,7.63112089988882,8.21477152090641,7.81497221540367
"Mcur1",7.38215992445688,7.72800932297441,7.59704507733926,7.61260304322837,7.35438743616268,7.72305012878405,7.19778372406437,7.6433045735574,7.67866702999917,7.62350156396045,7.38179439436066,7.52522039360342
"Mdc1",6.29521371320004,6.38645313262446,6.55261476465211,6.61137346378109,6.67504700178931,6.56212836175147,6.82613605135507,6.86969586511232,6.94141549831417,6.8636939460233,6.74265284023841,6.66459338240955
"Mdfi",5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.99047976259633,5.74601471773009,5.74601471773009,5.74601471773009
"Mdfic",5.74601471773009,6.2007163041327,5.74601471773009,6.01048873685946,6.01845616303517,6.41527199135856,5.74601471773009,5.74601471773009,6.09132938202758,5.74601471773009,5.74601471773009,5.90163489457775
"Mdga1",9.2767335326058,8.31603397873623,8.99609462183404,8.52756298859718,8.86982249469069,8.17853408396885,8.72983286998984,8.67904668390371,8.09635865409833,8.82515656676515,8.13116164585522,8.32302016718639
"Mdga2",7.23380984838171,7.13553279672632,6.83863826748599,7.24457248269195,7.52205652409862,7.29483073648226,7.37327336654893,7.92119720372262,7.52339046729658,7.6349131573502,7.32593317849343,7.57244052170395
"Mdh1",10.3806459052264,10.5792803739731,10.3050353597811,10.5224970334011,10.4482874624472,10.2854919643911,10.3775363947684,9.86254898465768,9.7982429296584,10.0627343647654,10.8576855965248,10.4243003844552
"Mdh1b",5.74601471773009,5.74601471773009,5.74601471773009,6.38940370799125,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,5.74601471773009,6.37897466665394,5.74601471773009
"Mdh2",9.33840505150774,9.599096886764,9.14201426780809,9.60074491001053,9.6043235577095,9.55597330897933,9.22851833382946,9.29894186670717,9.10550603360017,9.38668026055178,9.98430784127548,9.47084931534872
"Mdk",6.45224384152599,6.2007163041327,6.60019828616155,6.27277285307283,6.32099645238722,6.77631924135544,6.29545088215056,6.07792280086529,6.51101242505695,6.75047423740472,6.35451166444357,6.18469651090123
"Mdm1",6.35912784955717,6.52726396556619,6.64499732739937,6.20282812077569,6.21651083794125,6.65133135875526,6.35939184734643,6.31840347379626,6.23321165437591,6.53472880808472,6.66671064852881,6.45242375721068
"Mdm2",7.21930968134766,7.68830993350933,7.74435376491722,7.39198282831808,7.33526735801708,7.32074639378698,7.61510159255314,7.77985101866408,7.91029569532104,7.41123201365409,7.70158198827308,7.37133982224337
"Mdm4",7.74090911165942,7.64731848658614,8.20748540981318,7.78728068872644,8.04115482785275,7.61427024328174,8.17196560045199,8.06484935777959,8.17248681452732,8.0264057190683,7.92640619991161,7.90516095421726
"Mdn1",8.27262597789775,8.00794205782238,8.0213656163335,7.69623596521655,7.96786404529113,7.18478164836029,7.86964591160265,8.48470258184133,8.48075449593285,7.82441450644552,7.76015571263746,8.02974978710789
"Mdp1",7.1200897055804,7.56105319419395,7.87635079434878,7.62693650336064,7.27592386450515,7.37089354806002,7.49159369234816,7.29205675739159,7.21511525799714,7.37424397960043,7.67737169552167,7.4705093313588
"Me1",8.27577759532447,8.68694781466454,8.46410330541806,8.26577153444094,8.33545142885836,8.22535022187573,8.7195928286573,8.38097606136754,8.42041609723173,8.63313806721239,8.43162596650101,8.27885223462546
"Me2",6.92743532616829,6.83815198390189,6.68741325644872,7.1415767771459,6.67504700178931,6.5429508963786,6.56415175244217,6.72504232080247,6.89554231104296,6.64987571833554,6.65064749842563,6.83207662239442
"Me3",7.84513387617525,7.41903238867639,8.12922043235226,7.53833020145165,7.63225105049324,7.55959605519443,7.68368804468838,7.58655996137124,7.50336669314722,7.86928285346839,7.9998219461397,7.7133950083219
"Mea1",7.24098990454209,8.12830806732643,6.99834638364493,7.70964895915098,7.63225105049324,8.11195083735369,7.04182392098464,6.98510747245801,7.2237065787207,7.43377436135622,7.99505286621456,7.32793989869369
"Meaf6",8.09049908658789,7.64731848658614,8.39014756008794,7.68267883260494,7.56255429180867,8.01767726376226,7.85026428944617,8.05681736262144,8.02905684401505,7.61583526179549,8.07837546502219,7.86085062065259
"Mecom",5.74601471773009,6.2007163041327,5.74601471773009,5.74601471773009,6.07943945422536,5.74601471773009,6.13569127027348,6.15207287470079,5.86835686934454,6.15550111538001,5.74601471773009,6.15656000946542
"Mecp2",8.34632099262425,7.51554170438575,8.44598399024366,8.04799342790439,8.36596763155462,8.09362210888684,7.95646509341852,8.56739856123994,8.44355906267336,8.58208948047958,7.42764154320175,8.13699341685446
"Mecr",6.7471018561585,7.13553279672632,6.15323483203576,6.57219114297088,6.84427756997434,6.50299063240474,7.06736178082728,6.6424953454433,6.75641965518767,6.76755162349521,6.94955068032668,6.80103941826127
"Med1",7.64277299094948,7.51554170438575,7.74435376491722,7.40915883043995,7.68388329580405,7.72305012878405,7.67625019015642,7.63774523252941,7.40524399656418,7.80800464933301,7.47898470315411,7.77179697421239
"Med10",6.87792929134727,7.06893395789685,7.18660849870804,7.18393998831148,7.18061521836417,7.28605994241503,7.04182392098464,6.72504232080247,6.7632313030093,7.32139280803078,7.24110253479268,6.99951709316601
"Med11",6.5181490364862,6.52726396556619,6.64499732739937,6.27277285307283,6.351660804871,6.22135284088232,6.32834670430084,6.59781383787627,6.16843677707834,6.08073118812345,6.68246260095642,6.38278293153432
"Med12",7.36943511108637,7.31394623064817,7.42974795455213,7.39198282831808,7.16950048482525,7.36268461297268,7.28374816174714,7.83348803145988,7.24909049947919,7.4515053898462,7.03840586197839,7.30882924660232
"Med12l",7.40720292473653,7.06893395789685,7.89021809152183,6.95275757658378,7.53841710801145,7.33770445051878,7.00228892198559,7.77985101866408,7.7606199076045,7.56481250681478,7.15884247335774,7.51447420890042
"Med13",7.96561235398014,7.25758108755117,8.65700838473309,7.59810207969829,7.88408238866407,7.65374977394351,7.59933353084997,8.31275398672839,8.35380896312505,7.91873162192485,7.47178340398021,7.81497221540367
"Med13l",8.25994585131802,7.72800932297441,8.21830414637891,7.58342911760455,8.1261376809374,7.80034917804145,7.895046190718,8.33259618118672,8.2426409851029,8.34788199754109,7.94142119914078,8.07577718781077
"Med14",8.5616701981258,7.72800932297441,8.2814617923091,8.19395146761471,8.1261376809374,8.16984465143796,8.04913534115555,7.89413309465158,8.02235917004897,8.09183717381928,7.86982571278659,8.31430042516024
"Med15",7.8320089907443,7.68830993350933,7.78987581674947,7.69623596521655,7.96205402571865,7.88951653018708,7.70574170110124,8.1501517830969,7.57840193874138,7.80469742118994,7.76586744658704,7.58269155224706
"Med16",7.60126063833259,7.51554170438575,7.84816392542499,8.20314036600481,7.92064764726518,8.14343437796538,7.61510159255314,7.75470858124974,7.87321489079426,8.06767579725306,8.05117814908135,8.19871638120064
"Med17",6.77027299799333,6.74678563092428,6.99834638364493,6.97835558549461,6.76374845593373,6.94820147662649,6.98876144796014,6.98510747245801,6.67768317971619,6.9297996688176,6.78518140907418,7.04957944176513
"Med18",6.10176357820177,6.2007163041327,5.74601471773009,6.61137346378109,6.5539546939191,6.0009127681416,6.6071676591645,6.15207287470079,5.91898088471956,6.19838463573641,6.05194985962485,6.40093730813679
"Med19",6.92743532616829,7.13553279672632,6.60019828616155,7.32063860056483,6.98714902678449,7.3544174428717,6.8098613056971,7.09749335320421,7.00118732003411,6.92267521242202,7.11031108370595,7.13554214125261
"Med20",6.92743532616829,7.06893395789685,6.9057233537631,7.1415767771459,6.81292181447495,7.10478681003977,6.7053950538873,6.8584820432876,6.89554231104296,6.8862419663138,7.12019452281778,6.73552773210108
"Med21",6.63418547865895,6.83815198390189,6.38674697910087,6.75129180825674,6.88941108783629,7.05155867964544,6.91822147925334,6.24252161456538,6.76999042518113,6.80885564647102,6.85185844063301,6.58684376140247
"Med22",7.22658335002395,7.19824548475019,7.56180314761037,7.18393998831148,7.44556666560485,7.39518034941197,7.41095232968066,7.11510156934348,7.13461471542367,7.34089132207577,7.38956057897301,7.04140345727284
"Med23",7.29683998193459,6.99779671497195,7.6480957014075,6.71845817347769,7.16950048482525,7.22268193403312,7.16374867983515,7.2465240135081,7.27799808112932,7.3065490938461,7.20529686182873,7.38945618125673
"Med24",8.74799177081651,8.26500025952267,8.54281761794004,8.37494352947931,8.67031452322841,8.0274112176319,8.58669576330279,8.57567796370972,8.61013070238958,8.54061920708042,8.84422554966914,8.8088104229845
"Med25",8.2820589850168,7.90989160167979,8.16332151780919,8.45336747206798,8.05750738428701,8.67726067911365,7.9624516210333,7.96509638506894,8.28746889863765,8.38694262625,8.06937127944848,7.97832661769519
"Med26",6.39808189336061,6.38645313262446,6.44677522158294,6.89946766088884,6.5539546939191,6.59905970549397,6.62780262159094,6.31840347379626,6.01925349702033,6.45062518334472,6.58291500144641,6.53021960642979
"Med27",6.89803956331431,6.99779671497195,6.96842550338733,7.00331466764707,6.98714902678449,7.06242298335718,7.04182392098464,5.91224302054867,6.59888996164407,6.94389437372489,6.96109792521869,7.06574056266782
"Med28",7.27621777480697,7.72800932297441,7.77488122701932,7.35685762011857,7.67663615585177,7.44997776407562,7.50022818971447,7.14947116215827,7.71322401871548,7.63869391365328,7.88029756634971,7.18685700205875
"Med29",6.7471018561585,6.64459133834263,6.60019828616155,6.89946766088884,6.90398950220337,6.66801779705776,6.54167555151998,6.6848009990257,6.90721643330121,6.64008925121139,7.0277156078367,6.66459338240955
"Med30",6.35912784955717,6.64459133834263,6.50171616861297,6.11951744560923,6.351660804871,7.01826303676005,6.8098613056971,6.29433054272487,6.6233638978361,6.17749173720118,6.46809088303187,6.45242375721068
"Med31",6.27209387059003,6.74678563092428,6.9057233537631,6.11951744560923,6.46057228151526,6.18637410257059,6.13569127027348,6.03361342466129,6.18555587051556,6.42451493061465,6.4251023322401,6.3447159987691
"Med4",6.86771176159918,6.74678563092428,6.80318636475596,6.68430092586366,6.82873375482094,6.89857110522306,6.97504949624048,6.84713197952329,6.44225145405584,6.60998078616562,7.0902641477158,6.77973826978448
"Med6",6.7111359265777,6.52726396556619,6.38674697910087,6.61137346378109,6.25383794328405,6.63429058981534,6.58596554040747,6.58232608517293,6.01925349702033,6.47573162218441,6.4251023322401,6.57308884001305
"Med7",6.89803956331431,6.92126115367035,6.60019828616155,6.78292947722468,7.33526735801708,6.52325198610857,6.75918952926714,7.32143010191944,6.78996298087164,6.76755162349521,7.2143569681352,6.84219261952034
"Med8",7.21930968134766,6.99779671497195,6.64499732739937,6.97835558549461,6.67504700178931,6.80493230266418,7.11664334342007,7.17454942388938,6.69989630799702,7.22927774304882,7.29275600498863,6.90069052705898
"Med9",6.92743532616829,7.31394623064817,7.10998468997023,7.9297601150476,7.26572581860642,7.4876321830643,7.12861439287073,7.11510156934348,7.01168249295466,7.30155817095165,7.49325935447042,7.29590956718503
"Medag",7.071016310812,6.2007163041327,6.55261476465211,6.64866758834909,6.63672970998754,7.00691950884594,7.04182392098464,6.6129941769376,6.23321165437591,6.81689326900702,7.00599413085868,6.48461218845211
"Mef2a",9.17312090409123,8.56707865228944,9.31905657768825,8.88267270439721,8.88473975343224,8.49403546016405,9.21411985131214,9.23842762439352,8.76666080269825,9.11210199021832,8.62789415278806,8.97595012498689
"Mef2c",7.15932812621701,8.15677829865023,7.38917891104928,7.8604769555616,7.34486682113277,7.71690501704679,7.17521168300531,7.88498544910582,7.85299734328631,7.31151836075945,6.98379724595317,7.50363203495129
