,gene,PCOR,P_pv,SCOR,S_pv,XI_ori,XI_new,XI_pv,SIGMA_ori,SIGMA,Z_pv,PCOR2,SCOR2
11696,Rbbp9,-0.16247787883450784,0.5789176486771217,-0.27912087912087913,0.33384507719455425,0.15384615384615385,0.19016322945482161,0.18136745421944866,0.3187116317526972,0.33774327380112185,0.398277529270682,0.16247787883450784,0.27912087912087913
11697,Rbck1,0.05501439093281719,0.8518228286382105,0.16483516483516483,0.5733464050131383,0.10769230769230764,0.13311426061837506,0.26202455107825284,0.19689658377516514,0.21187269278085988,0.6841571166297112,0.05501439093281719,0.16483516483516483
11698,Rbfa,0.2044455917724008,0.48323691247723205,0.07252747252747253,0.8053763135410923,0.0,0.0,0.5,0.07252747252747253,0.07252747252747253,0.9663864019186064,0.2044455917724008,0.07252747252747253
11699,Rbfox1,0.20309573300506645,0.4861928212533409,0.14285714285714285,0.6261174762253241,0.01538461538461533,0.01901632294548209,0.46373969566896667,0.14368315717521893,0.14411725713346404,0.872148934633828,0.20309573300506645,0.14285714285714285
11700,Rbfox2,0.12928313425918908,0.6595824659747216,-0.032967032967032975,0.910918653071845,0.0,0.0,0.5,0.032967032967032975,0.032967032967032975,0.9929605297590968,0.12928313425918908,0.032967032967032975
11701,Rbfox3,-0.1745415028717492,0.5506429589026828,-0.059340659340659345,0.8403017626906826,0.0,0.0,0.5,0.059340659340659345,0.059340659340659345,0.9773714154896852,0.1745415028717492,0.059340659340659345
11702,Rbks,-0.029006209824084264,0.921589279471916,0.1910594833000932,0.5129195241234754,0.27692307692307694,0.3422938130186789,0.05067966634074961,0.3364373889618141,0.3920060976436016,0.20612220573691006,0.029006209824084264,0.1910594833000932
11703,Rbl1,0.296897142491075,0.3026358147884982,0.26668312909633124,0.3567096929506791,0.0,0.0,0.5,0.26668312909633124,0.26668312909633124,0.6298464032164832,0.296897142491075,0.26668312909633124
11704,Rbl2,0.11063155988543544,0.706537091440088,0.2043956043956044,0.4833462230422234,0.0,0.0,0.5,0.2043956043956044,0.2043956043956044,0.7621940018272778,0.11063155988543544,0.2043956043956044
11705,Rbm10,-0.09781988009023557,0.739373389687563,-0.178021978021978,0.5425969526062153,0.0,0.0,0.5,0.178021978021978,0.178021978021978,0.8138356314928231,0.09781988009023557,0.178021978021978
11706,Rbm11,0.08504878354952328,0.772521850414318,-0.1164835164835165,0.6916912502331573,0.0,0.0,0.5,0.1164835164835165,0.1164835164835165,0.9155826297891887,0.08504878354952328,0.1164835164835165
11707,Rbm12,0.18846895873779723,0.5187572232659303,0.221978021978022,0.44562965795360865,0.1384615384615384,0.17114690650933936,0.20635055912908395,0.2616215585046678,0.2802953903455991,0.51903418385044,0.18846895873779723,0.221978021978022
11708,Rbm12b1,-0.08800118092080737,0.7648243709208171,-0.05054945054945055,0.8637420361792153,0.03076923076923077,0.03803264589096432,0.4277783262066257,0.05917763524323631,0.06325922149630701,0.9673671728783626,0.08800118092080737,0.05054945054945055
11709,Rbm12b2,0.14618217015422605,0.618018068822561,0.26593406593406593,0.3581134003647861,0.0,0.0,0.5,0.26593406593406593,0.26593406593406593,0.6314818818518216,0.14618217015422605,0.26593406593406593
11710,Rbm14,0.23469949257962802,0.4192822737758078,0.2175824175824176,0.4549193731700327,0.0,0.0,0.5,0.2175824175824176,0.2175824175824176,0.7351183995888578,0.23469949257962802,0.2175824175824176
11711,Rbm15,0.12129955283086054,0.6795499257628841,-0.1164835164835165,0.6916912502331573,0.0461538461538461,0.05704896883644641,0.3924074534215457,0.12529400275814703,0.12970348668277001,0.8820797840240715,0.12129955283086054,0.1164835164835165
11712,Rbm15b,0.3135149165744121,0.27504707530053507,0.4241758241758242,0.13063731043811047,0.24615384615384617,0.30426116712771456,0.07265957895936881,0.4904251683912349,0.5220153136040732,0.10754258467062168,0.3135149165744121,0.4241758241758242
11713,Rbm17,-0.01638121756486835,0.955675358394864,-0.0857142857142857,0.7707850311186757,0.0,0.0,0.5,0.0857142857142857,0.0857142857142857,0.9533672361812269,0.01638121756486835,0.0857142857142857
11714,Rbm18,0.08241131290289394,0.7794147587968688,0.04615384615384615,0.8755025376321142,0.0,0.0,0.5,0.04615384615384615,0.04615384615384615,0.9862492632477557,0.08241131290289394,0.04615384615384615
11715,Rbm19,0.018802522479928058,0.9491309623078746,-0.0857142857142857,0.7707850311186757,0.18461538461538463,0.22819587534578592,0.1373727452612714,0.2035430642694479,0.24376278694735107,0.5250799164409296,0.018802522479928058,0.0857142857142857
11716,Rbm20,-0.25102196310487657,0.38668023104448546,-0.19646990600669006,0.5008240361525407,0.0,0.0,0.5,0.19646990600669006,0.19646990600669006,0.7780980334157757,0.25102196310487657,0.19646990600669006
11717,Rbm22,-0.00782588592304867,0.978817244520944,0.002197802197802198,0.9940505286658998,0.09230769230769231,0.11409793767289296,0.2924987125294919,0.0923338529125275,0.11411910320234746,0.861445210173827,0.00782588592304867,0.002197802197802198
11718,Rbm24,-0.016542233152122977,0.9552400744374254,0.006593406593406593,0.9821527354577905,0.0,0.0,0.5,0.006593406593406593,0.006593406593406593,0.9997174653521442,0.016542233152122977,0.006593406593406593
11719,Rbm25,-0.13104704097485892,0.655198552240458,-0.07692307692307693,0.7938058883554533,0.24615384615384617,0.30426116712771456,0.07265957895936881,0.25789314791138784,0.31383437922769497,0.3332652471614614,0.13104704097485892,0.07692307692307693
11720,Rbm26,0.02544088996618936,0.9312049496233721,-0.06373626373626373,0.828626422928612,0.0,0.0,0.5,0.06373626373626373,0.06373626373626373,0.973940540860092,0.02544088996618936,0.06373626373626373
